# composition,0.535LiCl-0.086NaCl-0.379KCl
# source,Numbers, 2026
# temperature_K,650
# raw_file,0.535LiCl-0.086NaCl-0.379KCl_Numbers_2026_650.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,K-Cl,K-K,K-Li,K-Na,Li-Cl,Li-Li,Li-Na,Na-Cl,Na-Na
5.84203664332166,0.7888579929743912,1.129532018407556,0.8709062674340406,0.7956597013733128,1.003018477918138,1.3017373569326667,0.7404693566252831,0.6241714542611123,1.2833008645601807,0.8750736581120908
5.847276138069034,0.7908713128627527,1.1333808154722989,0.8691684477616164,0.7935773222180735,0.9949393364634569,1.2988826909739628,0.7445640632921038,0.6250008206973012,1.279875238164541,0.8764797855026408
5.852515632816408,0.792884632751114,1.1372296125370411,0.8674306280891925,0.7914949430628346,0.9868601950087772,1.2960280250152596,0.7486587699589238,0.62583018713349,1.2764496117689021,0.8778859128931905
5.857755127563781,0.7949685386713865,1.1380879011642366,0.868594186734099,0.7897437816610648,0.987565678382299,1.2951003564066625,0.7514417403742434,0.6247607710223745,1.2749853176954937,0.8737131730878083
5.862994622311155,0.7970741989752648,1.1380245248959253,0.8706519406636919,0.7880947004849542,0.9909785543258257,1.2947665820633445,0.7538204379776254,0.6231061563556958,1.2741254998131994,0.8678210447040057
5.868234117058528,0.7991798592791428,1.1379611486276142,0.8727096945932844,0.7864456193088438,0.9943914302693518,1.2944328077200262,0.7561991355810072,0.6214515416890173,1.2732656819309052,0.8619289163202042
5.8734736118059026,0.8012855195830212,1.1378977723593031,0.8747674485228771,0.7847965381327332,0.9978043062128785,1.2940990333767082,0.7585778331843892,0.6197969270223385,1.272405864048611,0.8560367879364017
5.878713106553276,0.8033911798868991,1.1378343960909918,0.8768252024524696,0.7831474569566228,1.0012171821564047,1.2937652590333901,0.7609565307877708,0.6181423123556601,1.2715460461663166,0.8501446595526001
5.88395260130065,0.8054968401907775,1.1377710198226807,0.8788829563820625,0.7814983757805121,1.0046300580999314,1.293431484690072,0.7633352283911529,0.6164876976889813,1.2706862282840223,0.8442525311687976
5.889192096048023,0.8076025004946555,1.1377076435543696,0.8809407103116549,0.7798492946044018,1.0080429340434576,1.2930977103467538,0.7657139259945346,0.6148330830223028,1.269826410401728,0.838360402784996
5.8944315907953975,0.8097081607985338,1.1376442672860583,0.8829984642412477,0.778200213428291,1.0114558099869844,1.2927639360034358,0.7680926235979166,0.6131784683556241,1.2689665925194338,0.8324682744011935
5.899671085542771,0.8118138211024118,1.1375808910177472,0.8850562181708402,0.7765511322521808,1.0148686859305105,1.2924301616601177,0.7704713212012984,0.6115238536889456,1.2681067746371395,0.8265761460173919
5.904910580290144,0.8139194814062899,1.137517514749436,0.8871139721004326,0.7749020510760704,1.0182815618740366,1.2920963873167997,0.77285001880468,0.6098692390222671,1.2672469567548452,0.8206840176335904
5.910150075037518,0.8155819014009019,1.14062578983696,0.8882485405738092,0.7709721071872814,1.0146771040878328,1.2909201906273537,0.774201557026437,0.6106953631319281,1.269902530758975,0.8043539153346382
5.9153895697848915,0.8170920974509169,1.1448233189254782,0.8890660554561615,0.7662588367103,1.0086626528994982,1.2894546771725712,0.7752003334403627,0.612373458134474,1.273765411067534,0.7844390543173516
5.920629064532266,0.8186022935009324,1.1490208480139972,0.889883570338514,0.7615455662333179,1.0026482017111626,1.2879891637177883,0.7761991098542885,0.61405155313702,1.2776282913760937,0.7645241933000618
5.925868559279639,0.8201124895509475,1.1532183771025153,0.8907010852208662,0.7568322957563366,0.9966337505228282,1.2865236502630055,0.7771978862682143,0.6157296481395659,1.2814911716846524,0.7446093322827754
5.931108054027013,0.8216226856009629,1.1574159061910343,0.8915186001032187,0.7521190252793545,0.9906192993344926,1.2850581368082228,0.7781966626821402,0.6174077431421119,1.285354051993212,0.7246944712654855
5.936347548774386,0.823132881650978,1.1616134352795524,0.892336114985571,0.747405754802373,0.984604848146158,1.28359262335344,0.7791954390960658,0.6190858381446578,1.2892169323017708,0.704779610248199
5.941587043521761,0.8246430777009933,1.1658109643680714,0.8931536298679235,0.7426924843253909,0.9785903969578225,1.282127109898657,0.7801942155099917,0.6207639331472039,1.2930798126103304,0.6848647492309091
5.946826538269134,0.8261532737510084,1.1700084934565895,0.8939711447502757,0.7379792138484096,0.9725759457694879,1.2806615964438746,0.7811929919239174,0.6224420281497497,1.2969426929188894,0.6649498882136227
5.952066033016508,0.8276634698010238,1.1742060225451083,0.8947886596326282,0.7332659433714275,0.9665614945811524,1.2791960829890916,0.7821917683378433,0.6241201231522958,1.3008055732274488,0.6450350271963328
5.957305527763881,0.8291736658510389,1.1784035516336266,0.8956061745149805,0.728552672894446,0.9605470433928178,1.277730569534309,0.783190544751769,0.6257982181548416,1.3046684535360078,0.6251201661790463
5.962545022511255,0.831919662183007,1.1823470653278874,0.8988363438536765,0.7276026720537414,0.9609902257930336,1.2754562223388217,0.786171811722321,0.6279855309459274,1.306340309499989,0.6244156037890588
5.967784517258629,0.8351360323247159,1.1861938949620507,0.9029848245771414,0.728085057579787,0.9638913310124235,1.2728740145499857,0.7899076598735972,0.630366663656527,1.3071782115611892,0.6310229197693311
5.973024012006002,0.8383524024664242,1.1900407245962135,0.9071333053006055,0.7285674431058325,0.966792436231813,1.2702918067611502,0.7936435080248728,0.6327477963671264,1.3080161136223891,0.6376302357496022
5.978263506753376,0.8415687726081331,1.1938875542303768,0.9112817860240704,0.7290498286318782,0.9696935414512029,1.2677095989723144,0.797379356176149,0.6351289290777262,1.3088540156835893,0.6442375517298745
5.9835030015007495,0.8447851427498415,1.1977343838645396,0.9154302667475347,0.7295322141579237,0.9725946466705924,1.2651273911834788,0.8011152043274246,0.6375100617883256,1.3096919177447894,0.6508448677101456
5.988742496248124,0.8480015128915503,1.201581213498703,0.9195787474709995,0.7300145996839693,0.9754957518899823,1.2625451833946428,0.8048510524787007,0.6398911944989254,1.3105298198059896,0.6574521836904179
5.993981990995497,0.8512178830332587,1.2054280431328657,0.9237272281944637,0.7304969852100148,0.9783968571093717,1.2599629756058073,0.8085869006299763,0.6422723272095248,1.3113677218671895,0.664059499670689
5.999221485742871,0.8544342531749677,1.209274872767029,0.9278757089179287,0.7309793707360605,0.9812979623287617,1.2573807678169715,0.8123227487812524,0.6446534599201245,1.3122056239283897,0.6706668156509612
6.0044609804902445,0.857650623316676,1.2131217024011918,0.9320241896413929,0.7314617562621061,0.984199067548151,1.254798560028136,0.816058596932528,0.6470345926307238,1.3130435259895898,0.6772741316312324
6.009700475237618,0.8608669934583844,1.2169685320353545,0.9361726703648571,0.7319441417881516,0.9871001727675405,1.2522163522393004,0.8197944450838036,0.6494157253413232,1.3138814280507898,0.6838814476115036
6.014939969984992,0.8633158429298414,1.2197859505470208,0.9362423926390803,0.7311118556292061,0.9876098466146843,1.2496361634188888,0.824178783170081,0.6514323951148423,1.3126800187368624,0.6850044074720605
6.020179464732365,0.8654423883475979,1.2221710896549336,0.9345993266677142,0.7297275009335028,0.987115289494123,1.2470568224215173,0.8288354408731908,0.6532960163952096,1.3106222437920987,0.6838243281079676
6.025418959479739,0.8675689337653547,1.2245562287628466,0.9329562606963476,0.7283431462377993,0.9866207323735615,1.244477481424145,0.8334920985763016,0.6551596376755773,1.3085644688473346,0.6826442487438745
6.030658454227113,0.8696954791831112,1.2269413678707592,0.9313131947249814,0.726958791542096,0.9861261752530003,1.2418981404267733,0.8381487562794114,0.6570232589559445,1.3065066939025707,0.6814641693797816
6.035897948974487,0.871822024600868,1.2293265069786725,0.929670128753615,0.7255744368463924,0.9856316181324388,1.239318799429401,0.8428054139825222,0.6588868802363121,1.3044489189578066,0.6802840900156885
6.04113744372186,0.8739485700186245,1.2317116460865851,0.9280270627822488,0.7241900821506891,0.9851370610118775,1.2367394584320295,0.847462071685632,0.6607505015166795,1.3023911440130427,0.6791040106515955
6.046376938469234,0.8760751154363813,1.2340967851944982,0.9263839968108823,0.7228057274549856,0.9846425038913161,1.2341601174346573,0.8521187293887428,0.6626141227970471,1.3003333690682786,0.6779239312875025
6.051616433216608,0.8782016608541378,1.236481924302411,0.9247409308395161,0.7214213727592823,0.9841479467707548,1.2315807764372855,0.8567753870918526,0.6644777440774144,1.2982755941235147,0.6767438519234096
6.056855927963982,0.8803282062718946,1.238867063410324,0.9230978648681496,0.7200370180635788,0.9836533896501933,1.2290014354399135,0.8614320447949634,0.6663413653577821,1.2962178191787506,0.6755637725593164
6.062095422711355,0.882454751689651,1.2412522025182366,0.9214547988967835,0.7186526633678755,0.9831588325296321,1.2264220944425417,0.8660887024980732,0.6682049866381494,1.294160044233987,0.6743836931952235
6.067334917458728,0.8854288415893519,1.2430513921597328,0.9187058547389231,0.7170068089343803,0.9785677278061335,1.2228664689262594,0.8691202010910545,0.6708461840214304,1.2946845701964964,0.6759939619165926
6.0725744122061025,0.8887941058653355,1.24458014358596,0.9154465052642184,0.7152402623142116,0.9720859088043545,1.2188602505550943,0.8714016262485917,0.6738462626829799,1.2964009273469794,0.6788920836004835
6.077813906953476,0.8921593701413184,1.2461088950121868,0.9121871557895144,0.713473715694043,0.9656040898025765,1.2148540321839298,0.8736830514061287,0.6768463413445288,1.298117284497462,0.6817902052843741
6.08305340170085,0.895524634417302,1.2476376464384138,0.9089278063148096,0.7117071690738743,0.9591222708007974,1.2108478138127647,0.8759644765636659,0.6798464200060783,1.299833641647945,0.684688326968265
6.088292896448223,0.8988898986932851,1.2491663978646408,0.9056684568401056,0.7099406224537058,0.9526404517990193,1.2068415954416003,0.8782459017212028,0.6828464986676273,1.3015499987984276,0.6875864486521555
6.093532391195597,0.9022551629692687,1.2506951492908678,0.9024091073654009,0.7081740758335371,0.9461586327972403,1.2028353770704352,0.88052732687874,0.6858465773291768,1.3032663559489106,0.6904845703360465
6.098771885942971,0.9056204272452517,1.2522239007170948,0.8991497578906968,0.7064075292133686,0.9396768137954623,1.1988291586992708,0.882808752036277,0.6888466559907257,1.3049827130993932,0.693382692019937
6.104011380690345,0.9089856915212353,1.2537526521433218,0.8958904084159922,0.7046409825931998,0.9331949947936832,1.1948229403281057,0.8850901771938142,0.6918467346522752,1.3066990702498762,0.696280813703828
6.109250875437718,0.9123509557972183,1.2552814035695485,0.892631058941288,0.7028744359730313,0.9267131757919052,1.1908167219569412,0.8873716023513512,0.6948468133138241,1.3084154274003588,0.6991789353877185
6.114490370185092,0.9157162200732019,1.2568101549957758,0.8893717094665834,0.7011078893528626,0.9202313567901261,1.1868105035857763,0.8896530275088884,0.6978468919753736,1.3101317845508418,0.7020770570716095
6.119729864932466,0.917512487041452,1.2588870408939254,0.8929840201354267,0.6994142279774436,0.9151322804701751,1.1846193402357375,0.8919227257650607,0.6990110621618901,1.3078490188091194,0.7049034605245439
6.124969359679839,0.9185153742389993,1.261241096675991,0.9000710570655361,0.6977574217823885,0.9107324023365067,1.1833459782926077,0.8941864941918638,0.6992468861761256,1.3035440550766215,0.7076935989097497
6.130208854427213,0.9195182614365467,1.2635951524580569,0.907158093995647,0.6961006155873332,0.9063325242028375,1.1820726163494775,0.8964502626186673,0.6994827101903612,1.2992390913441227,0.710483737294956
6.135448349174586,0.920521148634094,1.2659492082401225,0.9142451309257564,0.6944438093922781,0.9019326460691691,1.1807992544063477,0.8987140310454704,0.6997185342045968,1.2949341276116249,0.7132738756801617
6.1406878439219605,0.9215240358316414,1.2683032640221883,0.9213321678558672,0.6927870031972228,0.8975327679355,1.1795258924632177,0.9009777994722739,0.6999543582188325,1.290629163879126,0.7160640140653679
6.145927338669334,0.9225269230291887,1.270657319804254,0.9284192047859767,0.6911301970021677,0.8931328898018316,1.178252530520088,0.903241567899077,0.7001901822330681,1.286324200146628,0.7188541524505736
6.151166833416708,0.9235298102267362,1.27301137558632,0.9355062417160875,0.6894733908071123,0.8887330116681623,1.1769791685769577,0.9055053363258805,0.7004260062473037,1.2820192364141292,0.7216442908357799
6.156406328164081,0.9245326974242835,1.2753654313683853,0.942593278646197,0.6878165846120572,0.8843331335344939,1.175705806633828,0.9077691047526835,0.7006618302615393,1.2777142726816313,0.7244344292209857
6.1616458229114555,0.9255355846218308,1.2777194871504514,0.9496803155763078,0.6861597784170019,0.8799332554008248,1.174432444690698,0.910032873179487,0.7008976542757749,1.2734093089491325,0.7272245676061918
6.166885317658829,0.9265384718193781,1.2800735429325167,0.9567673525064173,0.6845029722219468,0.8755333772671564,1.1731590827475682,0.9122966416062901,0.7011334782900105,1.2691043452166346,0.7300147059913976
6.172124812406202,0.9273123692894926,1.2816104709723701,0.9586772977565206,0.6844143607746475,0.872531600202684,1.1708331024736987,0.9144849522569555,0.7038199204436555,1.2663428386711502,0.7285379097142313
6.177364307153576,0.9279597432526209,1.282695912088511,0.9577267487709777,0.6851922226899216,0.870302314779557,1.1679255198536616,0.9166315702842298,0.7078604006354186,1.2644341372640153,0.7247035075146641
6.1826038019009495,0.928607117215749,1.2837813532046518,0.9567761997854352,0.6859700846051956,0.8680730293564305,1.1650179372336247,0.9187781883115039,0.711900880827181,1.2625254358568807,0.7208691053150974
6.187843296648324,0.9292544911788773,1.2848667943207925,0.9558256507998925,0.6867479465204697,0.8658437439333034,1.1621103546135874,0.9209248063387784,0.7159413610189441,1.2606167344497459,0.7170347031155301
6.193082791395697,0.9299018651420055,1.2859522354369333,0.9548751018143499,0.6875258084357436,0.8636144585101769,1.1592027719935505,0.9230714243660524,0.7199818412107065,1.2587080330426115,0.7132003009159635
6.198322286143071,0.9305492391051338,1.2870376765530742,0.9539245528288071,0.6883036703510177,0.8613851730870499,1.1562951893735132,0.9252180423933268,0.7240223214024697,1.2567993316354766,0.7093658987163962
6.203561780890444,0.931196613068262,1.288123117669215,0.9529740038432645,0.6890815322662917,0.8591558876639234,1.1533876067534763,0.9273646604206008,0.7280628015942321,1.254890630228342,0.7055314965168296
6.208801275637819,0.9318439870313903,1.2892085587853557,0.9520234548577218,0.6898593941815658,0.8569266022407963,1.150480024133439,0.9295112784478753,0.7321032817859952,1.2529819288212072,0.7016970943172623
6.214040770385192,0.9324913609945185,1.2902939999014964,0.9510729058721792,0.6906372560968398,0.8546973168176698,1.1475724415134023,0.9316578964751493,0.7361437619777575,1.2510732274140728,0.6978626921176957
6.219280265132566,0.9331387349576468,1.2913794410176374,0.9501223568866364,0.6914151180121139,0.8524680313945427,1.144664858893365,0.9338045145024237,0.7401842421695207,1.249164526006938,0.6940282899181285
6.224519759879939,0.9346571101718488,1.292057003802015,0.9500264619829007,0.6910864836251757,0.8541033460473316,1.1414556708432957,0.936334252987688,0.7417336411520316,1.248988826290784,0.6910675783268946
6.229759254627313,0.9367001849348907,1.292488856747981,0.9504454189356754,0.6900912852007605,0.858066733035009,1.1380647927751346,0.9390947869295728,0.7417823888036681,1.2498571034969075,0.6886331863792347
6.234998749374687,0.9387432596979328,1.2929207096939472,0.95086437588845,0.689096086776345,0.8620301200226871,1.134673914706973,0.9418553208714581,0.7418311364553045,1.2507253807030312,0.6861987944315743
6.24023824412206,0.9407863344609747,1.2933525626399134,0.9512833328412246,0.6881008883519298,0.8659935070103646,1.131283036638812,0.944615854813343,0.7418798841069411,1.2515936579091547,0.6837644024839143
6.245477738869434,0.9428294092240169,1.2937844155858795,0.9517022897939992,0.6871056899275144,0.8699568939980427,1.1278921585706505,0.9473763887552282,0.7419286317585776,1.2524619351152784,0.6813300105362541
6.2507172336168075,0.9448724839870587,1.2942162685318455,0.9521212467467738,0.6861104915030991,0.87392028098572,1.1245012805024894,0.950136922697113,0.741977379410214,1.2533302123214018,0.6788956185885942
6.255956728364182,0.9469155587501009,1.2946481214778116,0.9525402036995484,0.6851152930786837,0.8778836679733981,1.1211104024343277,0.9528974566389983,0.7420261270618506,1.2541984895275256,0.6764612266409338
6.261196223111555,0.9489586335131427,1.2950799744237778,0.952959160652323,0.6841200946542685,0.8818470549610755,1.1177195243661668,0.9556579905808832,0.7420748747134871,1.255066766733649,0.6740268346932738
6.266435717858929,0.9510017082761849,1.295511827369744,0.9533781176050976,0.6831248962298531,0.8858104419487537,1.114328646298005,0.9584185245227684,0.7421236223651236,1.2559350439397727,0.6715924427456135
6.2716752126063025,0.9530447830392267,1.29594368031571,0.9537970745578722,0.6821296978054379,0.8897738289364311,1.110937768229844,0.9611790584646532,0.7421723700167601,1.2568033211458962,0.6691580507979535
6.276914707353677,0.9551627196020754,1.2961363187804837,0.9546011137857262,0.6814946041359207,0.8870736022765253,1.1080253982212782,0.965029767602593,0.7454712951043243,1.2565012109202764,0.6705754655276498
6.28215420210105,0.9573297356851288,1.2961721278343512,0.9556576135922628,0.6810955957413993,0.8800046994493242,1.105426738890788,0.9695951974084849,0.7509010419133675,1.255431792751854,0.6745181311080609
6.287393696848423,0.9594967517681823,1.2962079368882187,0.9567141133987994,0.6806965873468779,0.8729357966221233,1.1028280795602976,0.9741606272143767,0.7563307887224107,1.2543623745834314,0.6784607966884721
6.292633191595797,0.9616637678512361,1.2962437459420861,0.9577706132053362,0.6802975789523563,0.8658668937949211,1.100229420229807,0.9787260570202693,0.7617605355314548,1.2532929564150086,0.6824034622688839
6.297872686343171,0.9638307839342894,1.2962795549959536,0.9588271130118728,0.6798985705578349,0.85879799096772,1.0976307608993168,0.9832914868261611,0.767190282340498,1.252223538246586,0.686346127849295
6.303112181090545,0.9659978000173433,1.2963153640498208,0.9598836128184096,0.6794995621633134,0.8517290881405178,1.095032101568826,0.9878569166320538,0.7726200291495421,1.2511541200781633,0.6902887934297068
6.308351675837918,0.9681648161003967,1.2963511731036883,0.9609401126249463,0.679100553768792,0.8446601853133168,1.0924334422383357,0.9924223464379456,0.7780497759585853,1.2500847019097407,0.6942314590101181
6.313591170585292,0.9703318321834505,1.2963869821575558,0.961996612431483,0.6787015453742705,0.8375912824861146,1.089834782907845,0.9969877762438382,0.7834795227676294,1.249015283741318,0.6981741245905299
6.318830665332666,0.9724988482665039,1.2964227912114232,0.9630531122380197,0.6783025369797491,0.8305223796589136,1.0872361235773547,1.00155320604973,0.7889092695766726,1.2479458655728954,0.702116790170941
6.32407016008004,0.9746658643495577,1.2964586002652907,0.9641096120445565,0.6779035285852275,0.8234534768317114,1.0846374642468641,1.0061186358556227,0.7943390163857168,1.246876447404473,0.7060594557513529
6.329309654827413,0.9767612920126767,1.295991702993246,0.964438659913861,0.6781538275994264,0.817961733707785,1.0817321547570729,1.0094531126176736,0.7986097734862174,1.246448099496695,0.7001415706659307
6.334549149574786,0.9788057167671728,1.2951666544332119,0.964249437304279,0.6788667233082504,0.8135936322608701,1.0786083734799685,1.011910601374241,0.8020548125969409,1.246476479757446,0.6871985722305995
6.3397886443221605,0.9808501415216692,1.2943416058731778,0.964060214694697,0.6795796190170743,0.8092255308139544,1.0754845922028637,1.014368090130809,0.8054998517076649,1.2465048600181967,0.6742555737952662
6.345028139069534,0.9828945662761652,1.293516557313144,0.9638709920851151,0.6802925147258981,0.8048574293670395,1.0723608109257594,1.0168255788873763,0.8089448908183884,1.2465332402789475,0.6613125753599352
6.350267633816908,0.9849389910306617,1.29269150875311,0.963681769475533,0.6810054104347222,0.8004893279201238,1.0692370296486546,1.0192830676439442,0.8123899299291124,1.246561620539698,0.6483695769246018
6.355507128564281,0.9869834157851578,1.2918664601930758,0.963492546865951,0.681718306143546,0.7961212264732089,1.0661132483715503,1.0217405564005115,0.8158349690398358,1.246590000800449,0.6354265784892708
6.360746623311655,0.9890278405396542,1.2910414116330418,0.963303324256369,0.68243120185237,0.7917531250262932,1.0629894670944455,1.0241980451570796,0.8192800081505598,1.2466183810611997,0.6224835800539374
6.365986118059029,0.9910722652941503,1.290216363073008,0.963114101646787,0.6831440975611939,0.7873850235793783,1.0598656858173412,1.026655533913647,0.8227250472612833,1.2466467613219503,0.6095405816186062
6.371225612806403,0.9931166900486467,1.2893913145129738,0.962924879037205,0.6838569932700178,0.7830169221324628,1.0567419045402364,1.0291130226702148,0.8261700863720073,1.246675141582701,0.5965975831832729
6.376465107553776,0.9951611148031427,1.28856626595294,0.962735656427623,0.6845698889788417,0.7786488206855479,1.053618123263132,1.0315705114267821,0.8296151254827308,1.246703521843452,0.5836545847479419
6.38170460230115,0.9973129458346729,1.2885522983721316,0.9623160729027168,0.6858793028942031,0.7792894298091867,1.0506562182816594,1.034320088769622,0.8308552796108112,1.2445937688896975,0.5871158845572709
6.386944097048524,0.9995478377204421,1.2891655667485915,0.9617183436032932,0.6876500242226199,0.7838034417740558,1.0478194976354762,1.0372955479525114,0.8303903226856465,1.2408305262500592,0.6032631750091428
6.392183591795897,1.0017827296062112,1.2897788351250514,0.9611206143038695,0.6894207455510367,0.7883174537389248,1.0449827769892932,1.0402710071354009,0.8299253657604818,1.237067283610421,0.6194104654610146
6.397423086543271,1.004017621491981,1.2903921035015116,0.9605228850044458,0.6911914668794539,0.7928314657037946,1.0421460563431095,1.0432464663182908,0.8294604088353171,1.233304040970782,0.6355577559128892
6.402662581290644,1.00625251337775,1.2910053718779715,0.9599251557050222,0.6929621882078708,0.7973454776686636,1.0393093356969265,1.0462219255011804,0.8289954519101524,1.2295407983311437,0.651705046364761
6.4079020760380185,1.0084874052635195,1.2916186402544316,0.9593274264055985,0.694732909536288,0.8018594896335334,1.0364726150507428,1.0491973846840703,0.8285304949849877,1.2257775556915047,0.6678523368166356
6.413141570785392,1.0107222971492889,1.2922319086308915,0.9587296971061748,0.6965036308647048,0.8063735015984024,1.0336358944045598,1.0521728438669598,0.8280655380598231,1.2220143130518666,0.6839996272685074
6.418381065532766,1.0129571890350584,1.2928451770073515,0.9581319678067511,0.698274352193122,0.8108875135632722,1.0307991737583762,1.0551483030498499,0.8276005811346583,1.2182510704122276,0.700146917720382
6.423620560280139,1.0151920809208275,1.2934584453838114,0.9575342385073276,0.7000450735215388,0.8154015255281412,1.0279624531121931,1.0581237622327393,0.8271356242094936,1.2144878277725892,0.7162942081722539
6.4288600550275135,1.017426972806597,1.2940717137602715,0.9569365092079037,0.7018157948499559,0.8199155374930109,1.0251257324660095,1.0610992214156294,0.8266706672843289,1.2107245851329502,0.7324414986241283
6.434099549774887,1.0186289363018843,1.2941129182783648,0.9546652999850882,0.7033034337734294,0.8203312217751031,1.0230762427430249,1.0635955944832454,0.8280994224885699,1.20723615890925,0.7430773344862166
6.43933904452226,1.0189645727599932,1.2936743273023439,0.9509905269555569,0.7045536487443697,0.8173095989684148,1.0216870112136904,1.0656901533896646,0.8311164523819901,1.2039782238731105,0.7490906600471962
6.444578539269634,1.019300209218102,1.2932357363263232,0.947315753926025,0.7058038637153101,0.814287976161726,1.020297779684356,1.067784712296084,0.8341334822754106,1.2007202888369704,0.7551039856081767
6.4498180340170075,1.019635845676211,1.2927971453503022,0.9436409808964936,0.7070540786862505,0.8112663533550377,1.0189085481550215,1.0698792712025031,0.8371505121688307,1.1974623538008309,0.7611173111691563
6.455057528764382,1.0199714821343198,1.2923585543742815,0.9399662078669617,0.7083042936571909,0.8082447305483489,1.017519316625687,1.0719738301089226,0.8401675420622513,1.1942044187646907,0.7671306367301368
6.460297023511755,1.0203071185924286,1.2919199633982608,0.9362914348374304,0.7095545086281312,0.8052231077416606,1.0161300850963526,1.0740683890153417,0.8431845719556714,1.1909464837285513,0.7731439622911163
6.465536518259129,1.0206427550505377,1.2914813724222398,0.9326166618078985,0.7108047235990718,0.8022014849349718,1.0147408535670182,1.0761629479217611,0.846201601849092,1.1876885486924114,0.7791572878520968
6.470776013006502,1.0209783915086466,1.291042781446219,0.9289418887783671,0.712054938570012,0.7991798621282835,1.0133516220376837,1.0782575068281803,0.8492186317425121,1.184430613656272,0.7851706134130764
6.476015507753877,1.0213140279667554,1.2906041904701981,0.9252671157488352,0.7133051535409525,0.7961582393215947,1.011962390508349,1.0803520657345997,0.8522356616359327,1.1811726786201318,0.7911839389740569
6.48125500250125,1.0216496644248643,1.2901655994941774,0.9215923427193039,0.7145553685118928,0.7931366165149064,1.0105731589790148,1.082446624641019,0.8552526915293528,1.1779147435839923,0.7971972645350365
6.486494497248624,1.0229753378228115,1.2895419806844934,0.9221161279089408,0.7155925097267043,0.7933299230229107,1.0078772038822779,1.0829624019812734,0.8569331541761034,1.173889560975563,0.7962972273654115
6.491733991995997,1.0252010448024298,1.2887501547532976,0.926456784206913,0.7164359475268529,0.7964458925442723,1.003993318269721,1.0820429233522872,0.8573985556895173,1.1691668805741442,0.7891123149861454
6.496973486743371,1.0274267517820483,1.2879583288221015,0.9307974405048851,0.7172793853270015,0.799561862065634,1.000109432657164,1.0811234447233011,0.8578639572029313,1.1644442001727253,0.7819274026068793
6.502212981490745,1.0296524587616669,1.2871665028909056,0.935138096802858,0.7181228231271503,0.8026778315869961,0.9962255470446064,1.0802039660943146,0.8583293587163453,1.1597215197713058,0.7747424902276119
6.507452476238118,1.0318781657412852,1.2863746769597095,0.9394787531008302,0.7189662609272989,0.8057938011083577,0.9923416614320495,1.0792844874653285,0.8587947602297593,1.154998839369887,0.7675575778483458
6.512691970985492,1.034103872720904,1.2855828510285137,0.943819409398803,0.7198096987274476,0.8089097706297199,0.9884577758194919,1.0783650088363421,0.8592601617431733,1.1502761589684674,0.7603726654690784
6.5179314657328655,1.0363295797005223,1.2847910250973178,0.9481600656967752,0.7206531365275961,0.8120257401510815,0.984573890206935,1.0774455302073558,0.8597255632565872,1.1455534785670485,0.7531877530898123
6.52317096048024,1.038555286680141,1.2839991991661217,0.9525007219947481,0.7214965743277448,0.8151417096724437,0.9806900045943774,1.0765260515783694,0.8601909647700013,1.140830798165629,0.746002840710545
6.528410455227613,1.0407809936597594,1.2832073732349258,0.9568413782927203,0.7223400121278934,0.8182576791938053,0.9768061189818206,1.0756065729493833,0.8606563662834152,1.13610811776421,0.7388179283312789
6.533649949974987,1.0430067006393782,1.2824155473037298,0.9611820345906932,0.7231834499280422,0.8213736487151675,0.972922233369263,1.0746870943203968,0.8611217677968293,1.1313854373627905,0.7316330159520116
6.5388894447223604,1.0444604030500309,1.2818567286622826,0.9598029180254515,0.7253788329588142,0.8204345923533862,0.969863209549932,1.0761736211086057,0.8631294847267198,1.1294967427888807,0.7321724514199142
6.544128939469735,1.0451536233479706,1.281527439589842,0.9527893983412199,0.7289059829331866,0.8155010328828352,0.9676167361537787,1.0800302427853963,0.8666564974400062,1.1303997357465476,0.7403209459611511
6.549368434217108,1.0458468436459105,1.2811981505174013,0.9457758786569895,0.7324331329075584,0.810567473412285,0.9653702627576258,1.0838868644621862,0.870183510153292,1.1313027287042146,0.7484694405023866
6.554607928964481,1.0465400639438502,1.2808688614449606,0.9387623589727591,0.7359602828819302,0.8056339139417348,0.963123789361473,1.0877434861389759,0.8737105228665778,1.1322057216618815,0.7566179350436222
6.559847423711855,1.0472332842417902,1.28053957237252,0.9317488392885276,0.7394874328563025,0.8007003544711837,0.9608773159653198,1.0916001078157664,0.8772375355798642,1.1331087146195487,0.7647664295848591
6.565086918459229,1.04792650453973,1.2802102833000792,0.9247353196042971,0.7430145828306742,0.7957667950006335,0.9586308425691669,1.0954567294925563,0.88076454829315,1.1340117075772156,0.7729149241260945
6.570326413206603,1.0486197248376699,1.2798809942276386,0.9177217999200655,0.7465417328050465,0.7908332355300826,0.9563843691730136,1.099313351169347,0.8842915610064364,1.1349147005348827,0.7810634186673315
6.575565907953976,1.0493129451356096,1.279551705155198,0.9107082802358352,0.7500688827794183,0.7858996760595324,0.9541378957768607,1.1031699728461368,0.8878185737197222,1.1358176934925497,0.789211913208567
6.58080540270135,1.0500061654335495,1.2792224160827572,0.9036947605516036,0.7535960327537907,0.7809661165889813,0.9518914223807075,1.1070265945229272,0.8913455864330085,1.1367206864502166,0.7973604077498039
6.586044897448724,1.0506993857314892,1.2788931270103165,0.8966812408673732,0.7571231827281624,0.7760325571184311,0.9496449489845546,1.110883216199717,0.8948725991462944,1.1376236794078836,0.8055089022910394
