# composition,0.465LiF-0.115NaF-0.42KF
# source,Frandsen, 2020
# temperature_K,873
# raw_file,0.465LiF-0.115NaF-0.42KF_Frandsen_2020_873.0_AP.csv
# savgol,True
# grid_points,2000
r (A),F-F,K-F,K-K,K-Li,K-Na,Li-F,Li-Li,Li-Na,Na-F,Na-Na
2.2626481935607807,0.0,0.5874504776848264,0.0,0.0,0.0,1.2062941712733541,0.3996397719403265,0.07949429290368713,4.020670118577555,0.0
2.265129167457229,0.0,0.6105397809009567,0.0,0.0,0.0,1.1949142624753522,0.40537723885870663,0.0816231520750412,4.016379984410997,0.0
2.267610141353677,0.0,0.6336290841170873,0.0,0.0,0.0,1.1835343536773504,0.4111147057770867,0.08375201124639527,4.012089850244438,0.0
2.2700911152501253,0.0,0.6567183873332176,0.0,0.0,0.0,1.1721544448793486,0.41685217269546676,0.08588087041774933,4.00779971607788,0.0
2.2725720891465735,0.0,0.6796212247837814,0.0,0.0,0.0,1.1607745360813466,0.4225896396138468,0.0880097295891034,4.003509581911321,0.0
2.2750530630430217,0.0,0.699782020892798,0.0,0.0,0.0,1.1493946272833448,0.42832710653222694,0.09013858876045747,3.999219447744763,0.0
2.27753403693947,0.0,0.7199428170018145,0.0,0.0,0.0,1.1380147184853429,0.434064573450607,0.09226744793181153,3.9949293135782047,0.0
2.280015010835918,0.0,0.7401036131108312,0.0,0.0,0.0,1.126634809687341,0.43980204036898707,0.0943963071031656,3.9906391794116463,0.0
2.2824959847323663,0.0,0.7602644092198477,0.0,0.0,0.0,1.1152549008893393,0.44553950728736713,0.09652516627451967,3.986349045245088,0.0
2.2849769586288144,0.0,0.7804252053288643,0.0,0.0,0.0,1.1038749920913373,0.4512769742057472,0.09865402544587373,3.9820589110785294,0.0
2.2874579325252626,0.0,0.800586001437881,0.0,0.0,0.0,1.0924950832933356,0.45701444112412726,0.1007828846172278,3.977768776911971,0.0
2.289938906421711,0.0,0.8207467975468975,0.0,0.0,0.0,1.0811151744953338,0.4633543372051597,0.10291174378858187,3.9734786427454125,0.0
2.292419880318159,0.0,0.840907593655914,0.0,0.0,0.0,1.0697352656973318,0.4712622560753453,0.10504060295993593,3.969188508578854,0.0
2.2949008542146077,0.0,0.8610683897649343,0.0,0.0,0.0,1.058697238026326,0.47917017494553227,0.10716946213129037,3.9648983744122948,0.0
2.297381828111056,0.0,0.8828428245220573,0.0,0.0,0.0,1.0476888032161296,0.4870780938157178,0.10929832130264444,3.9606082402457363,0.0
2.299862802007504,0.0,0.9051352358810939,0.0,0.0,0.0,1.0366803684059331,0.49498601268590336,0.11142718047399851,3.956318106079178,0.0
2.3023437759039522,0.0035700953480492007,0.9274276472401306,0.0,0.0,0.0,1.0256719335957365,0.502893931556089,0.11355603964535257,3.9520279719126195,0.00012496289760360822
2.3048247498004004,0.007149522397382784,0.9497200585991673,0.0,0.0,0.0,1.01466349878554,0.5108018504262745,0.11568489881670664,3.947737837746061,0.0012599103500869893
2.3073057236968486,0.010728949446716369,0.972012469958204,0.0,0.0,0.0,1.0036550639753434,0.5187097692964601,0.11781375798806071,3.9434477035795026,0.00239485780257037
2.309786697593297,0.014308376496049952,0.9943048813172406,0.0,0.0,0.0,0.992646629165147,0.5266176881666456,0.11994261715941477,3.939157569412944,0.0035298052550537516
2.312267671489745,0.017887803545383534,1.0165972926762774,0.0,0.0,0.0,0.9816381943549505,0.5345256070368312,0.12207147633076884,3.9348674352463857,0.0046647527075371325
2.314748645386193,0.02146723059471712,1.038889704035314,0.0,0.0,0.0,0.970629759544754,0.5424335259070167,0.12420033550212291,3.9305773010798273,0.005799700160020514
2.3172296192826414,0.0250466576440507,1.0610178827843633,0.0,0.0,0.0,0.9596213247345574,0.5503414447772023,0.12632919467347697,3.926287166913269,0.006934647612503894
2.3197105931790896,0.028626084693384287,1.0825832448275587,0.0,0.0,0.0,0.9486128899243609,0.5582493636473878,0.12845805384483105,3.921392445801019,0.008069595064987277
2.3221915670755378,0.03220551174271787,1.1041486068707542,0.0,0.0,0.0,0.9376044551141643,0.5661572825175734,0.1305869130161851,3.907437478972159,0.009204542517470656
2.324672540971986,0.035784938792051454,1.1257139689139497,0.0,0.0,0.0,0.9265960203039678,0.574065201387759,0.13271577218753916,3.8934825121432994,0.010339489969954038
2.3271535148684346,0.039364365841385675,1.147279330957149,0.0,0.0,0.0,0.9155875854937694,0.5819731202579459,0.13506969706176636,3.879527545314437,0.011474437422437622
2.3296344887648828,0.042943792890719264,1.1688446930003444,0.0,0.0,0.0,0.9045791506835729,0.5898810391281315,0.13784509235979509,3.8655725784855774,0.012609384874921003
2.332115462661331,0.046523219940052846,1.19041005504354,0.0,0.0,0.0,0.8935707158733763,0.597788957998317,0.1406204876578238,3.8516176116567173,0.013744332327404385
2.334596436557779,0.05010264698938643,1.2119754170867354,0.0,0.0,0.0,0.8825622810631798,0.6056968768685026,0.14339588295585254,3.8376626448278577,0.014879279779887766
2.3370774104542273,0.05368207403872001,1.2335407791299309,0.0,0.0,0.0,0.8715538462529833,0.6136047957386881,0.14617127825388126,3.823707677998998,0.016014227232371146
2.3395583843506755,0.0572615010880536,1.2551061411731264,0.0,0.0,0.0,0.8605454114427868,0.6215127146088737,0.14894667355190996,3.809752711170138,0.017149174684854527
2.3420393582471237,0.06084092813738718,1.2794404187868846,0.0,0.0,0.0,0.8530782941184368,0.6294206334790593,0.1517220688499387,3.7957977443412783,0.01828412213733791
2.344520332143572,0.06442035518672076,1.3040180262906858,0.0,0.0,0.0,0.8459223846920805,0.6379411108316916,0.15449746414796742,3.7818427775124186,0.01941906958982129
2.34700130604002,0.06799978223605435,1.3285956337944866,0.0,0.0,0.0,0.8387664752657242,0.6469389970320854,0.15727285944599614,3.7678878106835585,0.02055401704230467
2.3494822799364683,0.07157920928538793,1.3531732412982878,0.0,0.0,0.0,0.831610565839368,0.6559368832324792,0.16004825474402487,3.753932843854699,0.021688964494788052
2.3519632538329165,0.07467751450874559,1.3777508488020886,0.0,0.0,0.0,0.8244546564130116,0.6649347694328731,0.16282365004205357,3.739977877025839,0.022823911947271434
2.3544442277293647,0.07704606964414445,1.4023284563058898,0.0,0.0,0.0,0.8172987469866554,0.6739326556332669,0.1655990453400823,3.7260229101969795,0.024011028541413036
2.356925201625813,0.07941462477954334,1.4269060638096907,0.0,0.0,0.0,0.8101428375602991,0.6829305418336608,0.16837444063811102,3.7120679433681194,0.02525237216802362
2.3594061755222615,0.08178317991494263,1.451483671313496,0.0,0.0,0.0,0.8029869281339416,0.6919284280340562,0.17114983593614025,3.693938865430991,0.02649371579463443
2.3618871494187097,0.0841517350503415,1.4764310645417538,0.0,0.0,0.0,0.7958310187075852,0.7009263142344501,0.17392523123416898,3.6616997465932966,0.027735059421245014
2.364368123315158,0.08652029018574037,1.5014852714169138,0.0,0.0,0.0,0.788675109281229,0.7099242004348438,0.1767006265321977,3.6294606277556025,0.0289764030478556
2.366849097211606,0.08888884532113925,1.5265394782920738,0.0,0.0,0.0,0.7815191998548727,0.7189220866352377,0.1794760218302264,3.5972215089179085,0.030217746674466184
2.3693300711080543,0.09125740045653812,1.5515936851672338,0.0,0.00019451605458221496,0.0,0.7743632904285165,0.7279199728356316,0.18225141712825513,3.5649823900802144,0.03145909030107677
2.3718110450045025,0.093625955591937,1.5766478920423939,0.0,0.0020563658582905334,0.0,0.7672073810021601,0.7369178590360254,0.18502681242628385,3.53274327124252,0.03270043392768736
2.3742920189009507,0.09599451072733586,1.6017020989175539,0.0,0.0039182156619988525,0.0,0.7600514715758039,0.7459157452364192,0.18780220772431258,3.5047011252010587,0.03394177755429794
2.376772992797399,0.09836306586273474,1.626756305792714,0.0,0.005780065465707171,0.0,0.7528955621494475,0.754913631436813,0.1905776030223413,3.484557268251575,0.03518312118090853
2.379253966693847,0.10073162099813361,1.651810512667874,0.0,0.007641915269415489,0.0,0.7457396527230913,0.7639115176372069,0.19335299832037,3.4644134113020906,0.03642446480751911
2.3817349405902952,0.10310017613353249,1.6768715240995686,0.0,0.009503765073123808,0.0,0.738583743296735,0.7729094038376008,0.19612839361839873,3.4442695543526067,0.0376658084341297
2.3842159144867434,0.10546873126893136,1.701936488353839,0.0,0.011365614876832126,0.0,0.7314278338703788,0.7819072900379945,0.19890378891642746,3.4241256974031224,0.03890715206074029
2.3866968883831916,0.10783728640433024,1.7270014526081097,0.0,0.013227464680540445,0.0,0.7242719244440224,0.7909051762383884,0.2016791842144562,3.4039818404536386,0.04014849568735087
2.38917786227964,0.11020584153972911,1.7520664168623803,0.0,0.015089314484248764,0.0,0.7171160150176662,0.7999030624387822,0.2044545795124849,3.3838379835041543,0.04138983931396145
2.391658836176088,0.11257439667512797,1.777131381116651,0.0,0.016951164287957083,0.0,0.7099601055913098,0.808900948639176,0.20722997481051364,3.36369412655467,0.04263118294057204
2.3941398100725366,0.11494295181052727,1.802196345370926,0.0,0.018813014091665733,0.0,0.7028041961649523,0.8178988348395715,0.21000537010854287,3.3435502696051826,0.04387252656718285
2.396620783968985,0.11731150694592615,1.8272613096251964,0.0,0.02067486389537405,0.0,0.695648286738596,0.8268967210399654,0.21278076540657156,3.3234064126556984,0.04511387019379343
2.399101757865433,0.11968006208132503,1.852326273879467,0.0,0.022536713699082372,0.0,0.6884923773122398,0.8361984733404182,0.2155561607046003,3.301050953390698,0.046355213820404015
2.401582731761881,0.1220486172167239,1.8775355038717265,0.0,0.02439856350279069,0.0,0.6813364678858835,0.8455553549562826,0.21833155600262902,3.278294251204577,0.047596557447014604
2.4040637056583294,0.12441717235212277,1.9028953623442137,0.0,0.026260413306499007,0.0,0.6741805584595272,0.8549122365721471,0.22110695130065772,3.2555375490184555,0.04883790107362519
2.4065446795547776,0.12678572748752165,1.9282552208167008,0.0,0.028122263110207327,0.0,0.6670246490331709,0.8642691181880116,0.22388234659868644,3.2327808468323345,0.05007924470023578
2.4090256534512258,0.12915428262292053,1.9536150792891878,0.0,0.029984112913915645,0.0,0.6598687396068146,0.873625999803876,0.22841640219129122,3.210024144646213,0.05132058832684636
2.411506627347674,0.13152283775831938,1.978974937761675,0.0,0.031845962717623966,0.0,0.6527128301804583,0.8829828814197405,0.23305395731455353,3.187267442460092,0.052561931953456945
2.413987601244122,0.13389139289371826,2.004334796234162,0.0,0.03370781252133228,0.0,0.6456372015600729,0.8923397630356049,0.23769151243781583,3.164510740273971,0.05380327558006753
2.4164685751405703,0.13625994802911714,2.029694654706649,0.0,0.0355696623250406,0.0,0.6398121815734271,0.9016966446514694,0.24232906756107814,3.1417540380878495,0.055044619206678115
2.4189495490370185,0.13862850316451603,2.0550545131791362,0.0,0.03743151212874892,0.0,0.6339871615867813,0.9110535262673338,0.24696662268434044,3.1189973359017285,0.056285962833288704
2.4214305229334667,0.14099705829991488,2.0797316073159573,0.0,0.03921274269360397,0.0,0.6281621416001355,0.9204104078831983,0.25160417780760275,3.096638061173052,0.05752730645989929
2.423911496829915,0.14336561343531376,2.1031174524037373,0.0,0.04084150554732394,0.0,0.6223371216134898,0.9297672894990627,0.25624173293086505,3.075030404242319,0.058768650086509874
2.4263924707263635,0.14573416857071306,2.1265032974915217,0.0,0.04247026840104421,0.0,0.6165121016268429,0.9391241711149289,0.2608792880541282,3.0534227473115827,0.060009993713120685
2.4288734446228117,0.14810272370611194,2.149889142579302,0.0,0.044099031254764186,0.0,0.6106870816401971,0.9484810527307933,0.2655168431773905,3.03181509038085,0.06125133733973127
2.43135441851926,0.15091159996247963,2.173274987667082,0.0,0.04572779410848416,0.0,0.6048620616535513,0.9578379343466576,0.2701543983006528,3.0102074334501174,0.06326350085684115
2.433835392415708,0.15421971768247833,2.196660832754862,0.0,0.04735655696220414,0.0,0.5990370416669055,0.9671948159625221,0.2747919534239151,2.9885997765193846,0.06556568024350154
2.4363163663121563,0.15752783540247703,2.2200466778426424,0.0,0.04898531981592411,0.0,0.5932120216802598,0.9765516975783866,0.2794295085471774,2.966992119588652,0.06786785963016193
2.4387973402086045,0.16083595312247573,2.2434325229304224,0.0,0.05061408266964408,0.0,0.5873870016936139,0.985908579194251,0.2840670636704397,2.9453844626579193,0.07017003901682231
2.4412783141050527,0.16414407084247445,2.266818368018203,0.0,0.052242845523364057,0.0,0.5815619817069682,0.9952654608101155,0.288704618793702,2.923776805727187,0.07247221840348268
2.443759288001501,0.16745218856247315,2.288567067349989,0.0,0.05387160837708403,0.0,0.5757369617203224,1.00462234242598,0.2933421739169643,2.9021172120863423,0.07477439779014307
2.446240261897949,0.17076030628247185,2.309943558601383,0.0,0.05550037123080401,0.0,0.5699119417336765,1.0139792240418444,0.2979797290402266,2.8791848546306174,0.07707657717680345
2.4487212357943973,0.17406842400247058,2.3313200498527773,0.0,0.05712913408452398,0.0,0.5640869217470308,1.0233361056577088,0.30261728416348893,2.8562524971748924,0.07937875656346384
2.4512022096908455,0.17737654172246928,2.3526965411041716,0.0,0.05875789693824396,0.0,0.558261901760385,1.0327063187659737,0.30725483928675124,2.8333201397191674,0.08168093595012421
2.4536831835872936,0.18068465944246798,2.3740730323555654,0.0,0.060386659791963934,0.0,0.5524368817737392,1.0421650668214328,0.31189239441001354,2.8103877822634424,0.0839831153367846
2.456164157483742,0.1839927771624667,2.3954495236069597,0.0,0.06201542264568391,0.0,0.5466118617870934,1.051623814876892,0.31652994953327585,2.7874554248077175,0.08628529472344498
2.4586451313801905,0.18730089488246598,2.4168260148583576,0.0,0.06364418549940418,0.0,0.5407868418004466,1.0610825629323526,0.321167504656539,2.764523067351988,0.08858747411010578
2.4611261052766387,0.1906090126024647,2.438202506109752,0.0,0.06527294835312415,0.0,0.5349618218138008,1.0705413109878117,0.32580505977980123,2.741590709896263,0.09088965349676616
2.463607079173087,0.1939171303224634,2.459578997361146,0.0,0.06690171120684413,0.0,0.5291368018271551,1.0800000590432708,0.3304426149030636,2.718658352440538,0.09319183288342654
2.466088053069535,0.1972252480424621,2.4809554886125404,0.0,0.06853047406056409,0.0,0.5233117818405092,1.0894588070987299,0.33508017002632584,2.697476836894433,0.09549401227008693
2.4685690269659832,0.20053336576246084,2.5004367157278646,0.0,0.07015923691428408,0.0,0.5174867618538634,1.098917555154189,0.3397177251495882,2.6770386215433395,0.0977961916567473
2.4710500008624314,0.20384148348245953,2.5163158468298605,0.0,0.07178799976800404,0.0,0.5116617418672177,1.108376303209648,0.3451328744112991,2.6566004061922466,0.10009837104340769
2.4735309747588796,0.20714960120245823,2.532194977931857,0.0,0.07341676262172403,0.0,0.5058367218805719,1.1178350512651072,0.3520262867804868,2.6361621908411537,0.10240055043006807
2.476011948655328,0.21045771892245696,2.548074109033853,0.0,0.07504552547544399,0.0,0.5000117018939261,1.127293799320566,0.35891969914967453,2.6157239754900607,0.10470272981672846
2.478492922551776,0.21376583664245566,2.5639532401358487,0.0,0.07667428832916397,0.0,0.4941866819072803,1.1367525473760252,0.36581311151886226,2.595285760138968,0.10700490920338884
2.480973896448224,0.21707395436245436,2.5798323712378446,0.0,0.07830305118288394,0.0,0.4883616619206345,1.1462112954314843,0.3727065238880499,2.5748475447878745,0.10930708859004923
2.4834548703446724,0.22038207208245308,2.595711502339841,0.0,0.07993181403660392,0.0,0.4831857527678105,1.1556700434869434,0.37959993625723765,2.5544093294367816,0.11160926797670961
2.4859358442411206,0.22369018980245178,2.611590633441837,0.0,0.0815605768903239,0.0,0.47943683507244456,1.1651287915424025,0.38649334862642537,2.5339711140856886,0.11391144736337
2.4884168181375688,0.22699830752245048,2.6274697645438327,0.0,0.08318933974404387,0.0,0.47568791737707855,1.1745875395978616,0.3933867609956131,2.513909412483009,0.11621362675003037
2.490897792034017,0.2303064252424492,2.6433488956458286,0.0,0.08481810259776384,0.0,0.47193899968171255,1.1840462876533207,0.40028017336480076,2.4953404662785745,0.11851580613669076
2.4933787659304656,0.2336145429624485,2.6592280267478277,0.0,0.08644686545148411,0.0,0.46819008198634593,1.1935050357087813,0.4071735857339897,2.476771520074137,0.12081798552335155
2.495859739826914,0.23692266068244722,2.6751071578498236,0.0,0.08807562830520407,0.0,0.4644411642909799,1.2029637837642404,0.41406699810317743,2.4582025738697024,0.12312016491001193
2.498340713723362,0.2402307784024459,2.69098628895182,0.0,0.08970439115892406,0.0,0.4606922465956139,1.2124225318196995,0.42096041047236515,2.439633627665268,0.12542234429667232
2.50082168761981,0.24353889612244461,2.706865420053816,0.0,0.09146288689599383,0.0,0.45694332890024797,1.2218812798751586,0.4278538228415528,2.4210646814608334,0.1277245236833327
2.5033026615162584,0.24684701384244334,2.715571123091075,0.0,0.09450364551162797,0.0,0.45319441120488196,1.2296057349759835,0.43474723521074055,2.402495735256399,0.13073955572770413
2.5057836354127065,0.250155131562442,2.722164651645013,0.0,0.09754440412726212,0.0,0.44944549350951596,1.23681953752794,0.44164064757992827,2.383926789051965,0.133964483122025
2.5082646093091547,0.2540703103380266,2.7287581801989513,0.0,0.10058516274289626,0.0,0.44569657581415,1.2440333400798966,0.448534059949116,2.3653578428475304,0.13718941051634587
2.510745583205603,0.2587399637692743,2.7353517087528894,0.0,0.10362592135853041,0.0,0.441947658118784,1.2512471426318532,0.4554274723183037,2.346788896643096,0.14041433791066674
2.513226557102051,0.2634096172005219,2.7419452373068274,0.0,0.10666667997416455,0.0,0.438198740423418,1.2584609451838096,0.4623208846874914,2.3282199504386614,0.1436392653049876
2.5157075309984993,0.26807927063176956,2.7485387658607654,0.0,0.1097074385897987,0.0,0.43444982272805205,1.2656747477357662,0.4692142970566791,2.309651004234227,0.14686419269930848
2.5181885048949475,0.2727489240630172,2.7551322944147034,0.0,0.11274819720543285,0.0,0.43070090503268604,1.2728885502877227,0.47610770942586683,2.2912644401236633,0.15008912009362935
2.5206694787913957,0.27741857749426485,2.7617258229686414,0.0,0.11578895582106699,0.0,0.42695198733732004,1.280102352839679,0.4830011217950545,2.273111106830684,0.15331404748795022
2.523150452687844,0.2820882309255125,2.7683193515225795,0.0,0.11882971443670114,0.0,0.4232030696419541,1.2873161553916357,0.4905857023281268,2.254957773537705,0.1565389748822711
2.5256314265842925,0.28675788435676103,2.774912880076519,0.0,0.12187047305233582,0.0,0.4194541519465874,1.2945299579435934,0.499332764607142,2.2368044402447227,0.15976390227659254
2.5281124004807407,0.2914275377880087,2.781506408630457,0.0,0.12491123166796997,0.0,0.4157052342512214,1.30174376049555,0.5080798268861557,2.2186511069517434,0.16298882967091338
2.530593374377189,0.2960971912192563,2.788099937184395,0.0,0.1279519902836041,0.0,0.4119563165558554,1.3089575630475065,0.5168268891651693,2.200497773658764,0.16621375706523425
2.533074348273637,0.30076684465050396,2.794693465738333,0.0,0.13099274889923826,0.0,0.40820739886048946,1.316171365599463,0.525573951444183,2.1823444403657852,0.16943868445955512
2.5355553221700853,0.3054364980817516,2.801286994292271,0.0,0.13403350751487242,0.0,0.40445848116512345,1.3233851681514195,0.5343210137231966,2.164191107072806,0.172663611853876
2.5380362960665335,0.31010615151299925,2.807880522846209,0.0,0.13707426613050655,0.0,0.4007095634697575,1.330598970703376,0.5430680760022103,2.1460377737798266,0.17588853924819686
2.5405172699629817,0.31477580494424695,2.814474051400147,0.0,0.14011502474614068,0.0,0.3969606457743915,1.3378127732553327,0.551815138281224,2.1278844404868478,0.17911346664251773
2.54299824385943,0.3194454583754946,2.821067579954085,0.0,0.14315578336177484,0.0,0.3932117280790255,1.345026575807289,0.5605622005602375,2.1097311071938685,0.1823383940368386
2.545479217755878,0.32411511180674224,2.827661108508023,0.0,0.146196541977409,0.0,0.38946281038365954,1.3522403783592456,0.5693092628392512,2.0921540769345457,0.18556332143115947
2.5479601916523262,0.3287847652379899,2.834254637061961,0.0,0.14923730059304313,0.0,0.38571389268829354,1.359454180911202,0.5780563251182649,2.0784807775964116,0.18878824882548034
2.5504411655487744,0.33345441866923753,2.840848165615899,0.0,0.15227805920867726,0.0,0.38196497499292753,1.3666679834631585,0.5868033873972786,2.0648074782582775,0.19201317621980118
2.5529221394452226,0.33812407210048523,2.847441694169837,0.0,0.15531881782431142,0.0,0.3782160572975616,1.3738817860151151,0.5955504496762921,2.051134178920143,0.19523810361412208
2.555403113341671,0.3427937255317328,2.85371003421251,0.0,0.15835957643994558,0.0,0.3744671396021956,1.3810955885670717,0.6042975119553058,2.037460879582009,0.19846303100844292
2.5578840872381194,0.34746337896298135,2.854595507371351,0.0,0.16140033505558027,0.0,0.3707182219068289,1.3883093911190294,0.613044574234321,2.023787580243872,0.20168795840276438
2.5603650611345676,0.352133032394229,2.8554809805301917,0.0,0.1644410936712144,0.0,0.36696930421146295,1.3938056551416973,0.6217916365133347,2.010114280905738,0.20491288579708525
2.562846035031016,0.35680268582547664,2.856366453689032,0.0,0.16748185228684853,0.0,0.36414853193610636,1.3985649456378657,0.6305386987923484,1.9964409815676036,0.20813781319140612
2.565327008927464,0.3614723392567243,2.857251926847873,0.0,0.1705226109024827,0.0,0.36310933184923083,1.4033242361340341,0.639285761071362,1.9827676822294695,0.211362740585727
2.567807982823912,0.366141992687972,2.8581374000067132,0.0,0.17356336951811685,0.0,0.36207013176235536,1.4080835266302025,0.6480328233503756,1.9690943828913352,0.21458766798004786
2.5702889567203604,0.37081164611921963,2.859022873165554,0.0,0.17711003942647066,0.0,0.3610309316754799,1.412842817126371,0.6569594501420537,1.9554210835532009,0.21781259537436873
2.5727699306168086,0.3754812995504673,2.8599083463243944,0.0,0.18095628736788172,0.0,0.3599917315886044,1.4176021076225394,0.6661479142935859,1.9417477842150666,0.2210375227686896
2.5752509045132568,0.3801509529817149,2.860793819483235,0.0,0.18480253530929275,0.0,0.35895253150172896,1.4223613981187078,0.675336378445118,1.9280744848769324,0.22426245016301047
2.577731878409705,0.38482060641296256,2.8616792926420755,0.0,0.1886487832507038,0.0,0.3579133314148535,1.4271206886148762,0.6845248425966501,1.914404106931332,0.2282955642497953
2.580212852306153,0.3902264380860195,2.8625647658009163,0.0,0.19249503119211486,0.0,0.356874131327978,1.4318799791110446,0.6937133067481822,1.9010620581828956,0.23240507626310936
2.5826938262026014,0.3963913865160044,2.8634502389597567,0.0,0.1963412791335259,0.0,0.3558349312411025,1.4366392696072132,0.7029017708997144,1.8877200094344593,0.2365145882764234
2.5851748000990495,0.4025563349459894,2.8643357121185975,0.0,0.20018752707493695,0.0,0.354795731154227,1.4413985601033816,0.7120902350512465,1.874377960686023,0.24062410028973746
2.5876557739954977,0.4087212833759744,2.865221185277438,0.0,0.204033775016348,0.0,0.35375653106735155,1.44615785059955,0.7212786992027787,1.8610359119375866,0.2447336123030515
2.5901367478919464,0.41488623180596046,2.8661066584362787,0.0,0.20788002295775973,0.0,0.3527173309804759,1.4509171410957193,0.7304671633543124,1.847693863189148,0.24884312431636627
2.5926177217883946,0.42105118023594545,2.8669921315951195,0.0,0.2117262708991708,0.003106171983583674,0.35167813089360045,1.4556764315918878,0.7396556275058446,1.8343518144407116,0.25295263632968035
2.5950986956848427,0.4272161286659304,2.86787760475396,0.0,0.21557251884058182,0.007840756825009522,0.3506389308067249,1.4604357220880562,0.7488440916573768,1.8210097656922752,0.25706214834299435
2.597579669581291,0.4333810770959154,2.8687630779128006,0.0,0.21941876678199287,0.012575341666435367,0.34959973071984946,1.4651950125842246,0.7580325558089088,1.8076677169438389,0.2611716603563084
2.600060643477739,0.4395460255259004,2.869648551071641,0.0,0.22326501472340393,0.017309926507861215,0.348560530632974,1.469954303080393,0.767221019960441,1.7943256681954025,0.26528117236962245
2.6025416173741873,0.4457109739558853,2.8705340242304818,0.0,0.22711126266481496,0.02204451134928706,0.3475213305460985,1.4747135935765614,0.7764094841119731,1.7809836194469661,0.2693906843829365
2.6050225912706355,0.4518759223858703,2.871419497389322,0.0,0.23095751060622602,0.02677909619071291,0.34648213045922305,1.4794728840727298,0.7855979482635053,1.76764157069853,0.27350019639625056
2.6075035651670837,0.45804087081585526,2.872304970548163,0.0,0.23480375854763708,0.03151368103213875,0.3454429303723476,1.4842321745688984,0.7947864124150374,1.7542995219500936,0.2776097084095646
2.609984539063532,0.46420581924584026,2.8731904437070033,0.0,0.2386500064890481,0.036248265873564604,0.3444037302854721,1.4889914650650669,0.8039748765665695,1.7409574732016573,0.2817192204228786
2.61246551295998,0.4703707676758252,2.874075916865844,0.0,0.24249625443045916,0.04098285071499045,0.3433645301985966,1.4937507555612353,0.8131633407181017,1.727615424453221,0.28582873243619267
2.6149464868564283,0.4765357161058102,2.8749613900246844,0.0,0.24634250237187022,0.045717435556416296,0.3423253301117211,1.4985100460574037,0.8223518048696338,1.7142733757047846,0.2899382444495067
2.6174274607528765,0.4827006645357952,2.8758468631835252,0.00034570212387243936,0.25018875031328125,0.05045202039784214,0.34128613002484565,1.503269336553572,0.831540269021166,1.7009313269563484,0.2940477564628208
2.6199084346493247,0.4888656129657801,2.876732336342366,0.0008970940956882403,0.25403499825469233,0.05518660523926799,0.3402469299379702,1.5080286270497405,0.8412283501671501,1.687589278207912,0.29815726847613483
2.622389408545773,0.4950305613957651,2.8776178095012064,0.0014484860675040411,0.25788124619610336,0.05992119008069383,0.3392077298510947,1.512787917545909,0.8511050097252555,1.6742472294594757,0.3022667804894489
2.6248703824422215,0.5011955098257512,2.878503282660047,0.001999878039319941,0.26172749413751506,0.06465577492212053,0.338168529764219,1.5175472080420782,0.8609816692833625,1.6622832794965017,0.30637629250276366
2.6273513563386697,0.5073604582557362,2.8793887558188875,0.0025512700111357416,0.26557374207892614,0.06939035976354638,0.33712932967734355,1.522247630709251,0.8708583288414679,1.6526695704603267,0.31048580451607766
2.629832330235118,0.5135254066857211,2.8793976276017617,0.0031026619829515427,0.2694199900203372,0.07412494460497222,0.3360901295904681,1.5253215721747235,0.8807349883995732,1.6430558614241515,0.31459531652939177
2.632313304131566,0.5196903551157062,2.8758574283788088,0.0036540539547673437,0.2732662379617482,0.07885952944639807,0.3350509295035926,1.5283955136401959,0.8906116479576786,1.6334421523879763,0.31870482854270576
2.6347942780280142,0.5258553035456911,2.872317229155856,0.004205445926583145,0.2771124859031593,0.08359411428782391,0.33401172941671714,1.5314694551056682,0.9004883075157838,1.623828443351801,0.3228143405560198
2.6372752519244624,0.532020251975676,2.868777029932903,0.004756837898398945,0.2809587338445703,0.08832869912924976,0.33297252932984167,1.5345433965711408,0.9103649670738891,1.614214734315626,0.3269238525693339
2.6397562258209106,0.5381852004056611,2.8652368307099496,0.005308229870214747,0.28480498178598135,0.0930632839706756,0.33193332924296615,1.5376173380366132,0.9202416266319945,1.604601025279451,0.3310333645826479
2.642237199717359,0.544350148835646,2.8616966314869967,0.0058596218420305475,0.28865122972739243,0.09779786881210145,0.3308941291560907,1.5406912795020857,0.9301182861900998,1.5949873162432757,0.335142876595962
2.644718173613807,0.5519411298169493,2.858156432264044,0.006411013813846348,0.29307321904301237,0.10037702754400862,0.3298549290692152,1.543765220967558,0.9399949457482051,1.5853736072071005,0.339252388609276
2.647199147510255,0.561781646139172,2.854616233041091,0.0069624057856621496,0.29766797895207003,0.10230937806525969,0.32881572898233974,1.5468391624330307,0.9498716053063104,1.5757598981709253,0.34336190062259003
2.6496801214067034,0.5716221624613947,2.851076033818138,0.00751379775747795,0.30226273886112776,0.10424172858651076,0.32777652889546427,1.549913103898503,0.9597482648644158,1.5661461891347503,0.3475242745798774
2.6521610953031516,0.5814626787836173,2.8475358345951847,0.00806518972929375,0.3068574987701854,0.10617407910776182,0.3267373288085888,1.5529870453639756,0.9696249244225211,1.5565324800985751,0.35259954978804126
2.6546420691995998,0.5913031951058401,2.8439956353722318,0.008616581701109552,0.3114522586792431,0.10810642962901289,0.32569812872171333,1.556060986829448,0.9795015839806265,1.5469187710624,0.3576748249962052
2.6571230430960484,0.6011437114280646,2.8404554361492784,0.009167973672925453,0.3160470185883016,0.1100387801502643,0.32465892863483764,1.559134928294921,0.9893782435387335,1.5373050620262232,0.36275010020437004
