Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.42KF-0.465LiF-0.115NaF,"735.000000,740.707071,746.414141,752.121212,757.828283,763.535354,769.242424,774.949495,780.656566,786.363636,792.070707,797.777778,803.484848,809.191919,814.898990,820.606061,826.313131,832.020202,837.727273,843.434343,849.141414,854.848485,860.555556,866.262626,871.969697,877.676768,883.383838,889.090909,894.797980,900.505051,906.212121,911.919192,917.626263,923.333333,929.040404,934.747475,940.454545,946.161616,951.868687,957.575758,963.282828,968.989899,974.696970,980.404040,986.111111,991.818182,997.525253,1003.232323,1008.939394,1014.646465,1020.353535,1026.060606,1031.767677,1037.474747,1043.181818,1048.888889,1054.595960,1060.303030,1066.010101,1071.717172,1077.424242,1083.131313,1088.838384,1094.545455,1100.252525,1105.959596,1111.666667,1117.373737,1123.080808,1128.787879,1134.494949,1140.202020,1145.909091,1151.616162,1157.323232,1163.030303,1168.737374,1174.444444,1180.151515,1185.858586,1191.565657,1197.272727,1202.979798,1208.686869,1214.393939,1220.101010,1225.808081,1231.515152,1237.222222,1242.929293,1248.636364,1254.343434,1260.050505,1265.757576,1271.464646,1277.171717,1282.878788,1288.585859,1294.292929,1300.000000","0.650055,0.647554,0.645058,0.642566,0.640079,0.637597,0.635119,0.632646,0.630178,0.627715,0.625256,0.622802,0.620352,0.617907,0.615467,0.613032,0.610601,0.608175,0.605754,0.603337,0.600925,0.598517,0.596115,0.593717,0.591323,0.588935,0.586551,0.584171,0.581797,0.579427,0.577061,0.574701,0.572345,0.569994,0.567647,0.565305,0.562968,0.560635,0.558308,0.555984,0.553666,0.551352,0.549043,0.546739,0.544439,0.542144,0.539853,0.537568,0.535286,0.533010,0.530738,0.528471,0.526209,0.523951,0.521698,0.519450,0.517207,0.514968,0.512733,0.510504,0.508279,0.506059,0.503843,0.501632,0.499426,0.497225,0.495028,0.492836,0.490648,0.488466,0.486288,0.484114,0.481946,0.479781,0.477622,0.475468,0.473318,0.471172,0.469032,0.466896,0.464765,0.462638,0.460516,0.458399,0.456286,0.454179,0.452075,0.449977,0.447883,0.445794,0.443710,0.441630,0.439555,0.437485,0.435419,0.433358,0.431302,0.429250,0.427203,0.425161"
0.59KF-0.065MgF2-0.345NaF,"958.000000,961.454545,964.909091,968.363636,971.818182,975.272727,978.727273,982.181818,985.636364,989.090909,992.545455,996.000000,999.454545,1002.909091,1006.363636,1009.818182,1013.272727,1016.727273,1020.181818,1023.636364,1027.090909,1030.545455,1034.000000,1037.454545,1040.909091,1044.363636,1047.818182,1051.272727,1054.727273,1058.181818,1061.636364,1065.090909,1068.545455,1072.000000,1075.454545,1078.909091,1082.363636,1085.818182,1089.272727,1092.727273,1096.181818,1099.636364,1103.090909,1106.545455,1110.000000,1113.454545,1116.909091,1120.363636,1123.818182,1127.272727,1130.727273,1134.181818,1137.636364,1141.090909,1144.545455,1148.000000,1151.454545,1154.909091,1158.363636,1161.818182,1165.272727,1168.727273,1172.181818,1175.636364,1179.090909,1182.545455,1186.000000,1189.454545,1192.909091,1196.363636,1199.818182,1203.272727,1206.727273,1210.181818,1213.636364,1217.090909,1220.545455,1224.000000,1227.454545,1230.909091,1234.363636,1237.818182,1241.272727,1244.727273,1248.181818,1251.636364,1255.090909,1258.545455,1262.000000,1265.454545,1268.909091,1272.363636,1275.818182,1279.272727,1282.727273,1286.181818,1289.636364,1293.090909,1296.545455,1300.000000","0.486045,0.484842,0.483641,0.482441,0.481242,0.480044,0.478847,0.477652,0.476458,0.475266,0.474075,0.472885,0.471696,0.470509,0.469322,0.468138,0.466954,0.465772,0.464591,0.463411,0.462233,0.461056,0.459880,0.458706,0.457533,0.456361,0.455190,0.454021,0.452853,0.451687,0.450521,0.449357,0.448195,0.447033,0.445873,0.444714,0.443557,0.442401,0.441246,0.440092,0.438940,0.437789,0.436640,0.435491,0.434345,0.433199,0.432055,0.430912,0.429770,0.428630,0.427491,0.426353,0.425217,0.424082,0.422948,0.421816,0.420685,0.419555,0.418426,0.417299,0.416174,0.415049,0.413926,0.412805,0.411684,0.410565,0.409448,0.408331,0.407216,0.406102,0.404990,0.403879,0.402770,0.401661,0.400554,0.399449,0.398344,0.397241,0.396140,0.395040,0.393941,0.392843,0.391747,0.390652,0.389559,0.388467,0.387376,0.386287,0.385198,0.384112,0.383026,0.381942,0.380860,0.379779,0.378699,0.377620,0.376543,0.375467,0.374393,0.373320"
0.22KCl-0.45MgCl2-0.33NaCl,"658.150000,664.633333,671.116667,677.600000,684.083333,690.566667,697.050000,703.533333,710.016667,716.500000,722.983333,729.466667,735.950000,742.433333,748.916667,755.400000,761.883333,768.366667,774.850000,781.333333,787.816667,794.300000,800.783333,807.266667,813.750000,820.233333,826.716667,833.200000,839.683333,846.166667,852.650000,859.133333,865.616667,872.100000,878.583333,885.066667,891.550000,898.033333,904.516667,911.000000,917.483333,923.966667,930.450000,936.933333,943.416667,949.900000,956.383333,962.866667,969.350000,975.833333,982.316667,988.800000,995.283333,1001.766667,1008.250000,1014.733333,1021.216667,1027.700000,1034.183333,1040.666667,1047.150000,1053.633333,1060.116667,1066.600000,1073.083333,1079.566667,1086.050000,1092.533333,1099.016667,1105.500000,1111.983333,1118.466667,1124.950000,1131.433333,1137.916667,1144.400000,1150.883333,1157.366667,1163.850000,1170.333333,1176.816667,1183.300000,1189.783333,1196.266667,1202.750000,1209.233333,1215.716667,1222.200000,1228.683333,1235.166667,1241.650000,1248.133333,1254.616667,1261.100000,1267.583333,1274.066667,1280.550000,1287.033333,1293.516667,1300.000000","0.350684,0.349686,0.348686,0.347684,0.346679,0.345673,0.344665,0.343655,0.342643,0.341629,0.340613,0.339595,0.338575,0.337553,0.336529,0.335503,0.334475,0.333445,0.332413,0.331380,0.330344,0.329306,0.328266,0.327224,0.326181,0.325135,0.324088,0.323038,0.321986,0.320933,0.319877,0.318820,0.317761,0.316699,0.315636,0.314571,0.313504,0.312434,0.311363,0.310291,0.309216,0.308139,0.307060,0.305980,0.304897,0.303813,0.302726,0.301638,0.300548,0.299456,0.298362,0.297267,0.296169,0.295070,0.293969,0.292866,0.291761,0.290654,0.289546,0.288435,0.287323,0.286210,0.285094,0.283977,0.282858,0.281737,0.280614,0.279490,0.278364,0.277236,0.276107,0.274976,0.273843,0.272709,0.271573,0.270436,0.269297,0.268156,0.267014,0.265870,0.264724,0.263578,0.262429,0.261279,0.260128,0.258975,0.257821,0.256665,0.255508,0.254349,0.253189,0.252028,0.250865,0.249701,0.248536,0.247370,0.246202,0.245033,0.243862,0.242691"
0.41KCl-0.38MgCl2-0.21NaCl,"660.150000,666.613131,673.076263,679.539394,686.002525,692.465657,698.928788,705.391919,711.855051,718.318182,724.781313,731.244444,737.707576,744.170707,750.633838,757.096970,763.560101,770.023232,776.486364,782.949495,789.412626,795.875758,802.338889,808.802020,815.265152,821.728283,828.191414,834.654545,841.117677,847.580808,854.043939,860.507071,866.970202,873.433333,879.896465,886.359596,892.822727,899.285859,905.748990,912.212121,918.675253,925.138384,931.601515,938.064646,944.527778,950.990909,957.454040,963.917172,970.380303,976.843434,983.306566,989.769697,996.232828,1002.695960,1009.159091,1015.622222,1022.085354,1028.548485,1035.011616,1041.474747,1047.937879,1054.401010,1060.864141,1067.327273,1073.790404,1080.253535,1086.716667,1093.179798,1099.642929,1106.106061,1112.569192,1119.032323,1125.495455,1131.958586,1138.421717,1144.884848,1151.347980,1157.811111,1164.274242,1170.737374,1177.200505,1183.663636,1190.126768,1196.589899,1203.053030,1209.516162,1215.979293,1222.442424,1228.905556,1235.368687,1241.831818,1248.294949,1254.758081,1261.221212,1267.684343,1274.147475,1280.610606,1287.073737,1293.536869,1300.000000","0.349767,0.348623,0.347478,0.346331,0.345182,0.344032,0.342880,0.341727,0.340572,0.339416,0.338258,0.337098,0.335938,0.334775,0.333612,0.332446,0.331280,0.330112,0.328942,0.327771,0.326599,0.325425,0.324250,0.323073,0.321896,0.320716,0.319536,0.318354,0.317170,0.315986,0.314800,0.313612,0.312424,0.311234,0.310043,0.308851,0.307657,0.306462,0.305266,0.304069,0.302871,0.301671,0.300470,0.299268,0.298065,0.296861,0.295656,0.294449,0.293242,0.292033,0.290824,0.289613,0.288402,0.287189,0.285976,0.284761,0.283546,0.282329,0.281112,0.279894,0.278675,0.277455,0.276234,0.275012,0.273790,0.272567,0.271343,0.270118,0.268893,0.267666,0.266440,0.265212,0.263984,0.262755,0.261526,0.260296,0.259065,0.257834,0.256602,0.255370,0.254138,0.252905,0.251671,0.250437,0.249203,0.247968,0.246733,0.245498,0.244262,0.243027,0.241790,0.240554,0.239318,0.238081,0.236844,0.235607,0.234370,0.233133,0.231896,0.230659"
0.525CaCl2-0.058KCl-0.417NaCl,"769.450000,774.809091,780.168182,785.527273,790.886364,796.245455,801.604545,806.963636,812.322727,817.681818,823.040909,828.400000,833.759091,839.118182,844.477273,849.836364,855.195455,860.554545,865.913636,871.272727,876.631818,881.990909,887.350000,892.709091,898.068182,903.427273,908.786364,914.145455,919.504545,924.863636,930.222727,935.581818,940.940909,946.300000,951.659091,957.018182,962.377273,967.736364,973.095455,978.454545,983.813636,989.172727,994.531818,999.890909,1005.250000,1010.609091,1015.968182,1021.327273,1026.686364,1032.045455,1037.404545,1042.763636,1048.122727,1053.481818,1058.840909,1064.200000,1069.559091,1074.918182,1080.277273,1085.636364,1090.995455,1096.354545,1101.713636,1107.072727,1112.431818,1117.790909,1123.150000,1128.509091,1133.868182,1139.227273,1144.586364,1149.945455,1155.304545,1160.663636,1166.022727,1171.381818,1176.740909,1182.100000,1187.459091,1192.818182,1198.177273,1203.536364,1208.895455,1214.254545,1219.613636,1224.972727,1230.331818,1235.690909,1241.050000,1246.409091,1251.768182,1257.127273,1262.486364,1267.845455,1273.204545,1278.563636,1283.922727,1289.281818,1294.640909,1300.000000","0.388029,0.387077,0.386123,0.385168,0.384211,0.383254,0.382294,0.381334,0.380372,0.379409,0.378445,0.377480,0.376513,0.375544,0.374575,0.373604,0.372632,0.371658,0.370683,0.369707,0.368729,0.367751,0.366770,0.365789,0.364806,0.363822,0.362837,0.361850,0.360862,0.359872,0.358882,0.357890,0.356896,0.355902,0.354906,0.353908,0.352910,0.351910,0.350909,0.349906,0.348902,0.347897,0.346891,0.345883,0.344874,0.343864,0.342852,0.341839,0.340825,0.339810,0.338793,0.337775,0.336756,0.335735,0.334713,0.333690,0.332666,0.331640,0.330613,0.329585,0.328556,0.327525,0.326493,0.325460,0.324426,0.323390,0.322353,0.321315,0.320276,0.319236,0.318194,0.317151,0.316107,0.315062,0.314016,0.312968,0.311919,0.310869,0.309818,0.308766,0.307712,0.306658,0.305602,0.304545,0.303487,0.302428,0.301368,0.300307,0.299245,0.298181,0.297116,0.296051,0.294984,0.293916,0.292848,0.291778,0.290707,0.289635,0.288562,0.287488"
1.0ThF4,"1384.000000,1383.151515,1382.303030,1381.454545,1380.606061,1379.757576,1378.909091,1378.060606,1377.212121,1376.363636,1375.515152,1374.666667,1373.818182,1372.969697,1372.121212,1371.272727,1370.424242,1369.575758,1368.727273,1367.878788,1367.030303,1366.181818,1365.333333,1364.484848,1363.636364,1362.787879,1361.939394,1361.090909,1360.242424,1359.393939,1358.545455,1357.696970,1356.848485,1356.000000,1355.151515,1354.303030,1353.454545,1352.606061,1351.757576,1350.909091,1350.060606,1349.212121,1348.363636,1347.515152,1346.666667,1345.818182,1344.969697,1344.121212,1343.272727,1342.424242,1341.575758,1340.727273,1339.878788,1339.030303,1338.181818,1337.333333,1336.484848,1335.636364,1334.787879,1333.939394,1333.090909,1332.242424,1331.393939,1330.545455,1329.696970,1328.848485,1328.000000,1327.151515,1326.303030,1325.454545,1324.606061,1323.757576,1322.909091,1322.060606,1321.212121,1320.363636,1319.515152,1318.666667,1317.818182,1316.969697,1316.121212,1315.272727,1314.424242,1313.575758,1312.727273,1311.878788,1311.030303,1310.181818,1309.333333,1308.484848,1307.636364,1306.787879,1305.939394,1305.090909,1304.242424,1303.393939,1302.545455,1301.696970,1300.848485,1300.000000","0.349709,0.349747,0.349786,0.349824,0.349863,0.349902,0.349940,0.349979,0.350017,0.350056,0.350094,0.350133,0.350171,0.350210,0.350248,0.350287,0.350325,0.350364,0.350402,0.350441,0.350480,0.350518,0.350557,0.350595,0.350634,0.350672,0.350711,0.350749,0.350788,0.350826,0.350865,0.350903,0.350942,0.350980,0.351019,0.351058,0.351096,0.351135,0.351173,0.351212,0.351250,0.351289,0.351327,0.351366,0.351404,0.351443,0.351481,0.351520,0.351558,0.351597,0.351636,0.351674,0.351713,0.351751,0.351790,0.351828,0.351867,0.351905,0.351944,0.351982,0.352021,0.352059,0.352098,0.352137,0.352175,0.352214,0.352252,0.352291,0.352329,0.352368,0.352406,0.352445,0.352483,0.352522,0.352560,0.352599,0.352637,0.352676,0.352715,0.352753,0.352792,0.352830,0.352869,0.352907,0.352946,0.352984,0.353023,0.353061,0.353100,0.353138,0.353177,0.353215,0.353254,0.353293,0.353331,0.353370,0.353408,0.353447,0.353485,0.353524"
1.0UF4,"1309.000000,1311.939394,1314.878788,1317.818182,1320.757576,1323.696970,1326.636364,1329.575758,1332.515152,1335.454545,1338.393939,1341.333333,1344.272727,1347.212121,1350.151515,1353.090909,1356.030303,1358.969697,1361.909091,1364.848485,1367.787879,1370.727273,1373.666667,1376.606061,1379.545455,1382.484848,1385.424242,1388.363636,1391.303030,1394.242424,1397.181818,1400.121212,1403.060606,1406.000000,1408.939394,1411.878788,1414.818182,1417.757576,1420.696970,1423.636364,1426.575758,1429.515152,1432.454545,1435.393939,1438.333333,1441.272727,1444.212121,1447.151515,1450.090909,1453.030303,1455.969697,1458.909091,1461.848485,1464.787879,1467.727273,1470.666667,1473.606061,1476.545455,1479.484848,1482.424242,1485.363636,1488.303030,1491.242424,1494.181818,1497.121212,1500.060606,1503.000000,1505.939394,1508.878788,1511.818182,1514.757576,1517.696970,1520.636364,1523.575758,1526.515152,1529.454545,1532.393939,1535.333333,1538.272727,1541.212121,1544.151515,1547.090909,1550.030303,1552.969697,1555.909091,1558.848485,1561.787879,1564.727273,1567.666667,1570.606061,1573.545455,1576.484848,1579.424242,1582.363636,1585.303030,1588.242424,1591.181818,1594.121212,1597.060606,1600.000000","0.286033,0.285932,0.285831,0.285729,0.285628,0.285527,0.285426,0.285324,0.285223,0.285122,0.285021,0.284919,0.284818,0.284717,0.284616,0.284514,0.284413,0.284312,0.284211,0.284109,0.284008,0.283907,0.283806,0.283704,0.283603,0.283502,0.283401,0.283299,0.283198,0.283097,0.282996,0.282894,0.282793,0.282692,0.282591,0.282489,0.282388,0.282287,0.282186,0.282084,0.281983,0.281882,0.281781,0.281680,0.281578,0.281477,0.281376,0.281275,0.281173,0.281072,0.280971,0.280870,0.280768,0.280667,0.280566,0.280465,0.280363,0.280262,0.280161,0.280060,0.279958,0.279857,0.279756,0.279655,0.279553,0.279452,0.279351,0.279250,0.279148,0.279047,0.278946,0.278845,0.278743,0.278642,0.278541,0.278440,0.278338,0.278237,0.278136,0.278035,0.277933,0.277832,0.277731,0.277630,0.277528,0.277427,0.277326,0.277225,0.277123,0.277022,0.276921,0.276820,0.276718,0.276617,0.276516,0.276415,0.276313,0.276212,0.276111,0.276010"
0.64NaCl-0.36UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.303326,0.302646,0.301966,0.301286,0.300605,0.299925,0.299244,0.298564,0.297883,0.297202,0.296521,0.295840,0.295158,0.294477,0.293796,0.293114,0.292432,0.291750,0.291069,0.290387,0.289704,0.289022,0.288340,0.287658,0.286975,0.286292,0.285610,0.284927,0.284244,0.283561,0.282878,0.282195,0.281512,0.280828,0.280145,0.279461,0.278778,0.278094,0.277411,0.276727,0.276043,0.275359,0.274675,0.273991,0.273307,0.272622,0.271938,0.271254,0.270569,0.269885,0.269200,0.268515,0.267831,0.267146,0.266461,0.265776,0.265091,0.264406,0.263721,0.263036,0.262351,0.261666,0.260981,0.260296,0.259610,0.258925,0.258240,0.257554,0.256869,0.256183,0.255498,0.254812,0.254127,0.253441,0.252756,0.252070,0.251384,0.250699,0.250013,0.249327,0.248642,0.247956,0.247270,0.246584,0.245899,0.245213,0.244527,0.243841,0.243156,0.242470,0.241784,0.241099,0.240413,0.239727,0.239041,0.238356,0.237670,0.236985,0.236299,0.235613"
0.63NaCl-0.37UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.302410,0.301739,0.301067,0.300396,0.299724,0.299052,0.298379,0.297707,0.297035,0.296362,0.295689,0.295017,0.294344,0.293671,0.292997,0.292324,0.291651,0.290977,0.290303,0.289630,0.288956,0.288282,0.287607,0.286933,0.286259,0.285584,0.284910,0.284235,0.283560,0.282885,0.282210,0.281535,0.280860,0.280184,0.279509,0.278833,0.278158,0.277482,0.276806,0.276130,0.275454,0.274778,0.274101,0.273425,0.272749,0.272072,0.271395,0.270719,0.270042,0.269365,0.268688,0.268011,0.267334,0.266656,0.265979,0.265302,0.264624,0.263947,0.263269,0.262592,0.261914,0.261236,0.260558,0.259880,0.259202,0.258524,0.257846,0.257168,0.256489,0.255811,0.255133,0.254454,0.253776,0.253097,0.252419,0.251740,0.251062,0.250383,0.249704,0.249025,0.248347,0.247668,0.246989,0.246310,0.245631,0.244952,0.244273,0.243594,0.242915,0.242236,0.241557,0.240878,0.240199,0.239520,0.238841,0.238161,0.237482,0.236803,0.236124,0.235445"
0.658NaCl-0.342UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.305065,0.304201,0.303338,0.302475,0.301611,0.300747,0.299884,0.299020,0.298156,0.297291,0.296427,0.295563,0.294698,0.293834,0.292969,0.292104,0.291239,0.290374,0.289509,0.288644,0.287778,0.286913,0.286048,0.285182,0.284316,0.283451,0.282585,0.281719,0.280853,0.279987,0.279121,0.278255,0.277389,0.276522,0.275656,0.274790,0.273923,0.273057,0.272190,0.271324,0.270457,0.269591,0.268724,0.267857,0.266991,0.266124,0.265257,0.264391,0.263524,0.262657,0.261790,0.260924,0.260057,0.259190,0.258323,0.257457,0.256590,0.255723,0.254857,0.253990,0.253124,0.252257,0.251391,0.250524,0.249658,0.248792,0.247925,0.247059,0.246193,0.245327,0.244461,0.243595,0.242729,0.241864,0.240998,0.240132,0.239267,0.238402,0.237536,0.236671,0.235806,0.234941,0.234077,0.233212,0.232348,0.231483,0.230619,0.229755,0.228891,0.228027,0.227164,0.226301,0.225437,0.224574,0.223711,0.222849,0.221986,0.221124,0.220262,0.219400"
0.5454LiF-0.3636NaF-0.091UF4,"923.000000,926.808081,930.616162,934.424242,938.232323,942.040404,945.848485,949.656566,953.464646,957.272727,961.080808,964.888889,968.696970,972.505051,976.313131,980.121212,983.929293,987.737374,991.545455,995.353535,999.161616,1002.969697,1006.777778,1010.585859,1014.393939,1018.202020,1022.010101,1025.818182,1029.626263,1033.434343,1037.242424,1041.050505,1044.858586,1048.666667,1052.474747,1056.282828,1060.090909,1063.898990,1067.707071,1071.515152,1075.323232,1079.131313,1082.939394,1086.747475,1090.555556,1094.363636,1098.171717,1101.979798,1105.787879,1109.595960,1113.404040,1117.212121,1121.020202,1124.828283,1128.636364,1132.444444,1136.252525,1140.060606,1143.868687,1147.676768,1151.484848,1155.292929,1159.101010,1162.909091,1166.717172,1170.525253,1174.333333,1178.141414,1181.949495,1185.757576,1189.565657,1193.373737,1197.181818,1200.989899,1204.797980,1208.606061,1212.414141,1216.222222,1220.030303,1223.838384,1227.646465,1231.454545,1235.262626,1239.070707,1242.878788,1246.686869,1250.494949,1254.303030,1258.111111,1261.919192,1265.727273,1269.535354,1273.343434,1277.151515,1280.959596,1284.767677,1288.575758,1292.383838,1296.191919,1300.000000","0.582148,0.581057,0.579964,0.578871,0.577777,0.576683,0.575589,0.574493,0.573397,0.572301,0.571204,0.570107,0.569009,0.567910,0.566811,0.565711,0.564611,0.563511,0.562409,0.561308,0.560206,0.559103,0.558000,0.556896,0.555792,0.554687,0.553582,0.552476,0.551370,0.550263,0.549156,0.548049,0.546941,0.545832,0.544723,0.543614,0.542504,0.541394,0.540283,0.539172,0.538060,0.536948,0.535836,0.534723,0.533609,0.532496,0.531381,0.530267,0.529152,0.528036,0.526921,0.525805,0.524688,0.523571,0.522454,0.521336,0.520218,0.519100,0.517981,0.516862,0.515743,0.514623,0.513503,0.512382,0.511261,0.510140,0.509019,0.507897,0.506775,0.505652,0.504530,0.503407,0.502284,0.501160,0.500036,0.498912,0.497788,0.496663,0.495538,0.494413,0.493287,0.492161,0.491035,0.489909,0.488783,0.487656,0.486529,0.485402,0.484275,0.483147,0.482019,0.480892,0.479763,0.478635,0.477507,0.476378,0.475249,0.474120,0.472991,0.471861"
