r (A),g(r)_weighted_U-F,g(r)_weighted_U-U,g(r)_weighted_F-F,S_i_U-F,Average_SCL,lambda_BC
3.3206206621020513,0.0627429339736179,0.0013600424777892716,0.7224194337471417,0.9018424722470795,4.197708475907213,0
3.3255842206403203,0.0631668114781963,0.0014176070753944055,0.7180185372086155,0.9018424722470795,4.197708475907213,0
3.3305477791785894,0.06359068898277473,0.0014751716729995395,0.7136176406700895,0.9018424722470795,4.197708475907213,0
3.335511337716859,0.06401456648735318,0.0015327362706046787,0.7092167441315629,0.9018424722470795,4.197708475907213,0
3.340474896255128,0.06443844399193159,0.0015903008682098126,0.7048158475930367,0.9018424722470795,4.197708475907213,0
3.345438454793397,0.06486232149651001,0.0016478654658149468,0.7004149510545106,0.9018424722470795,4.197708475907213,0
3.350402013331666,0.06528619900108842,0.0017054300634200808,0.6960140545159845,0.9018424722470795,4.197708475907213,0
3.3553655718699353,0.06571007650566688,0.0017629946610252197,0.6916131579774579,0.9018424722470795,4.197708475907213,0
3.3603291304082044,0.0661339540102453,0.001820559258630354,0.6872122614389319,0.9018424722470795,4.197708475907213,0
3.3652926889464734,0.06655783151482371,0.0018781238562354879,0.6828113649004056,0.9018424722470795,4.197708475907213,0
3.3702562474847424,0.06698170901940213,0.0019356884538406218,0.6784104683618796,0.9018424722470795,4.197708475907213,0
3.375219806023012,0.06740558652398057,0.0019932530514457612,0.674009571823353,0.9018424722470795,4.197708475907213,0
3.380183364561281,0.067829464028559,0.0020508176490508954,0.6696086752848269,0.9018424722470795,4.197708475907213,0
3.38514692309955,0.06845756986358831,0.0021083822466560296,0.6652077787463008,0.9018424722470795,4.197708475907213,0
3.390110481637819,0.06908757957773513,0.0021659468442611633,0.6608068822077746,0.9018424722470795,4.197708475907213,0
3.3950740401760884,0.06971758929188203,0.0022235114418663023,0.657762215487425,0.9018424722470795,4.197708475907213,0
3.4000375987143574,0.07034759900602885,0.002281076039471436,0.654739068261431,0.9018424722470795,4.197708475907213,0
3.4050011572526264,0.07097760872017568,0.0023386406370765702,0.6517159210354372,0.9018424722470795,4.197708475907213,0
3.4099647157908954,0.0716076184343225,0.0023962052346817044,0.6486927738094433,0.9018424722470795,4.197708475907213,0
3.414928274329165,0.0722376281484694,0.002453769832286844,0.6456696265834492,0.9018424722470795,4.197708475907213,0
3.419891832867434,0.07286763786261623,0.0025113344298919775,0.6426464793574553,0.9018424722470795,4.197708475907213,0
3.424855391405703,0.07349764757676305,0.0025688990274971117,0.6396233321314615,0.9018424722470795,4.197708475907213,0
3.429818949943972,0.07412765729090989,0.002626463625102246,0.6366001849054675,0.9018424722470795,4.197708475907213,0
3.4347825084822414,0.07475766700505677,0.0026840282227073853,0.6335770376794735,0.9018424722470795,4.197708475907213,0
3.4397460670205104,0.0753876767192036,0.002741592820312519,0.6305538904534795,0.9018424722470795,4.197708475907213,0
3.4447096255587795,0.07601768643335044,0.0027991574179176528,0.6275307432274857,0.9018424722470795,4.197708475907213,0
3.449673184097049,0.07664769614749732,0.0028567220155227917,0.6245075960014915,0.9018424722470795,4.197708475907213,0
3.454636742635318,0.07727770586164415,0.002914286613127926,0.6214844487754977,0.9018424722470795,4.197708475907213,0
3.459600301173587,0.07790771557579097,0.00297185121073306,0.6184613015495037,0.9018424722470795,4.197708475907213,0
3.464563859711856,0.0785377252899378,0.003227117322037732,0.6154381543235099,0.9018424722470795,4.197708475907213,0
3.4695274182501255,0.0791677350040847,0.003667914090413303,0.6124150070975157,0.9018424722470795,4.197708475907213,0
3.4744909767883945,0.07979774471823152,0.004108710858788836,0.6093918598715219,0.9018424722470795,4.197708475907213,0
3.4794545353266635,0.08042775443237836,0.004549507627164368,0.6063687126455279,0.9018424722470795,4.197708475907213,0
3.4844180938649325,0.08105776414652519,0.0049903043955399,0.6033455654195341,0.9018424722470795,4.197708475907213,0
3.489381652403202,0.08168777386067207,0.005431101163915472,0.6003224181935399,0.9018424722470795,4.197708475907213,0
3.494345210941471,0.08231778357481889,0.005871897932291004,0.5972992709675461,0.9018424722470795,4.197708475907213,0
3.49930876947974,0.08294779328896573,0.006312694700666538,0.5942761237415521,0.9018424722470795,4.197708475907213,0
3.504272328018009,0.08357780300311256,0.006753491469042069,0.5912529765155583,0.9018424722470795,4.197708475907213,0
3.5092358865562785,0.0842216568357765,0.00719428823741764,0.5882298292895641,0.9018424722470795,4.197708475907213,0
3.5141994450945475,0.08498784789428751,0.007635085005793173,0.5852066820635703,0.9018424722470795,4.197708475907213,0
3.5191630036328165,0.08575403895279853,0.008075881774168705,0.5821835348375765,0.9018424722470795,4.197708475907213,0
3.5241265621710856,0.08652023001130953,0.008516678542544237,0.5791603876115826,0.9018424722470795,4.197708475907213,0
3.529090120709355,0.0872864210698206,0.008957475310919808,0.5761453669175712,0.9018424722470795,4.197708475907213,0
3.534053679247624,0.08805261212833161,0.00939827207929534,0.5756399931756057,0.9018424722470795,4.197708475907213,0
3.539017237785893,0.08881880318684261,0.009839068847670874,0.5751346194336402,0.9018424722470795,4.197708475907213,0
3.543980796324162,0.08958499424535363,0.010279865616046406,0.5746292456916746,0.9018424722470795,4.197708475907213,0
3.5489443548624315,0.0903511853038647,0.010720662384421977,0.574123871949709,0.9018424722470795,4.197708475907213,0
3.5539079134007006,0.0911173763623757,0.01116145915279751,0.5736184982077436,0.9018424722470795,4.197708475907213,0
3.5588714719389696,0.09188356742088671,0.011602255921173043,0.5731131244657781,0.9018424722470795,4.197708475907213,0
3.563835030477239,0.0926497584793978,0.012043052689548611,0.5726077507238125,0.9018424722470795,4.197708475907213,0
3.568798589015508,0.0934159495379088,0.012483849457924145,0.572102376981847,0.9018424722470795,4.197708475907213,0
3.573762147553777,0.0941821405964198,0.012924646226299677,0.5715970032398815,0.9018424722470795,4.197708475907213,0
3.578725706092046,0.09494833165493081,0.013365442994675208,0.571091629497916,0.9018424722470795,4.197708475907213,0
3.5836892646303156,0.0957145227134419,0.013806239763050784,0.5705862557559505,0.9018424722470795,4.197708475907213,0
3.5886528231685846,0.0964807137719529,0.014502576339874623,0.5700808820139849,0.9018424722470795,4.197708475907213,0
3.5936163817068536,0.0972469048304639,0.015455257974030445,0.5695755082720194,0.9018424722470795,4.197708475907213,0
3.5985799402451226,0.0980130958889749,0.01640793960818627,0.569070134530054,0.9018424722470795,4.197708475907213,0
3.603543498783392,0.09877928694748599,0.017360621242342177,0.5685647607880884,0.9018424722470795,4.197708475907213,0
3.608507057321661,0.099545478005997,0.018313302876498,0.5680593870461229,0.9018424722470795,4.197708475907213,0
3.61347061585993,0.100311669064508,0.019265984510653825,0.5675540133041573,0.9018424722470795,4.197708475907213,0
3.618434174398199,0.101077860123019,0.020218666144809647,0.5670486395621919,0.9018424722470795,4.197708475907213,0
3.6233977329364686,0.10184405118153007,0.021171347778965555,0.5665432658202263,0.9018424722470795,4.197708475907213,0
3.6283612914747376,0.10261024224004109,0.02212402941312138,0.5660378920782608,0.9018424722470795,4.197708475907213,0
3.6333248500130066,0.1033764332985521,0.023076711047277206,0.5655325183362953,0.9018424722470795,4.197708475907213,0
3.6382884085512757,0.1041426243570631,0.024403104644120932,0.5650271445943298,0.9018424722470795,4.197708475907213,0
3.643251967089545,0.10490881541557417,0.025795634671765454,0.5645217708523642,0.9018424722470795,4.197708475907213,0
3.648215525627814,0.10567500647408519,0.027188164699409854,0.5640163971103987,0.9018424722470795,4.197708475907213,0
3.653179084166083,0.10656092596766191,0.028580694727054254,0.5635110233684332,0.9018424722470795,4.197708475907213,0
3.658142642704352,0.10754297564207693,0.029973224754698657,0.5630056496264677,0.9018424722470795,4.197708475907213,0
3.6631062012426217,0.108525025316492,0.03135534519873627,0.5625002758845021,0.9018424722470795,4.197708475907213,0
3.6680697597808907,0.10950707499090702,0.032710996264641606,0.5619949021425367,0.9018424722470795,4.197708475907213,0
3.6730333183191597,0.110489124665322,0.03406664733054694,0.5614895284005712,0.9018424722470795,4.197708475907213,0
3.6779968768574287,0.11147117433973701,0.03542229839645227,0.5609841546586056,0.9018424722470795,4.197708475907213,0
3.682960435395698,0.11245322401415209,0.03677794946235773,0.56047878091664,0.9018424722470795,4.197708475907213,0
3.687923993933967,0.1134352736885671,0.03813360052826306,0.5599734071746746,0.9018424722470795,4.197708475907213,0
3.692887552472236,0.11441732336298209,0.039450397854807126,0.5594680334327091,0.9018424722470795,4.197708475907213,0
3.6978511110105057,0.11539937303739718,0.04073590658432933,0.5589626596907435,0.9018424722470795,4.197708475907213,0
3.7028146695487747,0.11638142271181219,0.042021415313851423,0.558457285948778,0.9018424722470795,4.197708475907213,0
3.7077782280870437,0.11736347238622719,0.043306924043373524,0.5584039176998431,0.9018424722470795,4.197708475907213,0
3.7127417866253127,0.1183455220606422,0.04459243277289562,0.558416220477317,0.9018424722470795,4.197708475907213,0
3.717705345163582,0.11932757173505727,0.04587794150241782,0.558428523254791,0.9018424722470795,4.197708475907213,0
3.722668903701851,0.12030962140947228,0.04716345023193992,0.5584408260322647,0.9018424722470795,4.197708475907213,0
3.7276324622401202,0.12129167108388728,0.04844895896146202,0.5584531288097387,0.9018424722470795,4.197708475907213,0
3.7325960207783893,0.12227372075830228,0.04973446769098411,0.5584654315872126,0.9018424722470795,4.197708475907213,0
3.7375595793166587,0.12325577043271736,0.05101997642050632,0.5584777343646866,0.9018424722470795,4.197708475907213,0
3.7425231378549277,0.12423782010713237,0.052307992210697186,0.5584900371421605,0.9018424722470795,4.197708475907213,0
3.7474866963931968,0.12521986978154737,0.053675536369644436,0.5585023399196345,0.9018424722470795,4.197708475907213,0
3.752450254931466,0.12620191945596237,0.05504308052859168,0.5585146426971083,0.9018424722470795,4.197708475907213,0
3.7574138134697352,0.12718396913037744,0.05641062468753905,0.5585269454745823,0.9018424722470795,4.197708475907213,0
3.7623773720080043,0.12816601880479245,0.0577781688464863,0.5585392482520561,0.9018424722470795,4.197708475907213,0
3.7673409305462733,0.12914806847920748,0.05914571300543355,0.5585515510295301,0.9018424722470795,4.197708475907213,0
3.7723044890845423,0.13013011815362246,0.0605132571643808,0.558563853807004,0.9018424722470795,4.197708475907213,0
3.7772680476228118,0.13111216782803756,0.06188080132332816,0.558576156584478,0.9018424722470795,4.197708475907213,0
3.782231606161081,0.13210845045427083,0.06324834548227541,0.5585884593619519,0.9018424722470795,4.197708475907213,0
3.78719516469935,0.13318879455764768,0.0641244788380925,0.5586007621394258,0.9018424722470795,4.197708475907213,0
3.792158723237619,0.13426913866102455,0.06487242992408705,0.5586130649168997,0.9018424722470795,4.197708475907213,0
3.7971222817758883,0.1353494827644015,0.06562038101008166,0.5586253676943737,0.9018424722470795,4.197708475907213,0
3.8020858403141573,0.13642982686777838,0.0663683320960762,0.5586376704718475,0.9018424722470795,4.197708475907213,0
3.8070493988524263,0.13751017097115525,0.06711628318207076,0.5586499732493215,0.9018424722470795,4.197708475907213,0
3.812012957390696,0.13859051507453224,0.06786423426806537,0.5591453093161356,0.9018424722470795,4.197708475907213,0
3.816976515928965,0.1396708591779091,0.06861218535405991,0.5607597634179764,0.9018424722470795,4.197708475907213,0
3.821940074467234,0.14075120328128596,0.06936013644005445,0.5623742175198171,0.9018424722470795,4.197708475907213,0
3.826903633005503,0.14183154738466283,0.07010808752604901,0.563988671621658,0.9018424722470795,4.197708475907213,0
3.8318671915437723,0.1429118914880398,0.07085603861204362,0.5656031257234989,0.9018424722470795,4.197708475907213,0
3.8368307500820413,0.14399223559141666,0.07160398969803818,0.5672175798253397,0.9018424722470795,4.197708475907213,0
3.8417943086203103,0.14507257969479354,0.07235194078403272,0.5688320339271805,0.9018424722470795,4.197708475907213,0
3.8467578671585794,0.14615292379817038,0.07309989187002727,0.5704464880290213,0.9018424722470795,4.197708475907213,0
3.851721425696849,0.14723326790154737,0.07384784295602187,0.5720609421308623,0.9018424722470795,4.197708475907213,0
3.856684984235118,0.1483136120049242,0.07459579404201643,0.573675396232703,0.9018424722470795,4.197708475907213,0
3.861648542773387,0.1493776979184924,0.0752011224132776,0.5752898503345438,0.9018424722470795,4.197708475907213,0
3.866612101311656,0.15042519794653703,0.0756609534046055,0.5769043044363847,0.9018424722470795,4.197708475907213,0
3.8715756598499254,0.15147269797458177,0.07612078439593342,0.5785187585382257,0.9018424722470795,4.197708475907213,0
3.8765392183881944,0.15252019800262642,0.07658061538726131,0.5801332126400665,0.9018424722470795,4.197708475907213,0
3.8815027769264634,0.15356769803067108,0.0770404463785892,0.5817476667419073,0.9018424722470795,4.197708475907213,0
3.8864663354647324,0.15461519805871574,0.07750027736991709,0.583362120843748,0.9018424722470795,4.197708475907213,0
3.891429894003002,0.15566269808676045,0.07796010836124502,0.584976574945589,0.9018424722470795,4.197708475907213,0
3.896393452541271,0.1567101981148051,0.0784199393525729,0.5865910290474298,0.9018424722470795,4.197708475907213,0
3.90135701107954,0.15775769814284973,0.0788797703439008,0.5882054831492707,0.9018424722470795,4.197708475907213,0
3.906320569617809,0.1588051981708944,0.07933960133522869,0.5898199372511114,0.9018424722470795,4.197708475907213,0
3.9112841281560784,0.15985269819893913,0.0797994323265566,0.5914343913529524,0.9018424722470795,4.197708475907213,0
3.9162476866943474,0.1609001982269838,0.0802592633178845,0.5930488454547931,0.9018424722470795,4.197708475907213,0
3.9212112452326164,0.16194769825502844,0.08071909430921238,0.594663299556634,0.9018424722470795,4.197708475907213,0
3.9261748037708855,0.16299519828307307,0.08117892530054027,0.5962777536584748,0.9018424722470795,4.197708475907213,0
3.931138362309155,0.1640426983111178,0.0816387562918682,0.6001069826125963,0.9018424722470795,4.197708475907213,0
3.936101920847424,0.16509019833916244,0.08209858728319609,0.6042695947086809,0.9018424722470795,4.197708475907213,0
3.941065479385693,0.1661376983672071,0.08255841827452398,0.6084322068047655,0.9018424722470795,4.197708475907213,0
3.9460290379239624,0.16718519839525184,0.08301824926585191,0.6125948189008507,0.9018424722470795,4.197708475907213,0
3.9509925964622314,0.1682326984232965,0.08347808025717979,0.6167574309969354,0.9018424722470795,4.197708475907213,0
3.9559561550005005,0.16928019845134115,0.08393791124850768,0.62092004309302,0.9018424722470795,4.197708475907213,0
3.9609197135387695,0.17032769847938578,0.08439774223983557,0.6250826551891047,0.9018424722470795,4.197708475907213,0
3.965883272077039,0.17137519850743052,0.0848575732311635,0.6292452672851897,0.9018424722470795,4.197708475907213,0
3.970846830615308,0.17242269853547515,0.08531740422249139,0.6334078793812744,0.9018424722470795,4.197708475907213,0
3.975810389153577,0.1734701985635198,0.08577723521381928,0.637570491477359,0.9018424722470795,4.197708475907213,0
3.980773947691846,0.17451769859156446,0.08623706620514716,0.6417331035734437,0.9018424722470795,4.197708475907213,0
3.9857375062301155,0.1755651986196092,0.08693308024704423,0.6458957156695287,0.9018424722470795,4.197708475907213,0
3.9907010647683845,0.17661546296516523,0.08769467139334317,0.6500583277656133,0.9018424722470795,4.197708475907213,0
3.9956646233066535,0.17766752527204055,0.0884562625396421,0.654220939861698,0.9018424722470795,4.197708475907213,0
4.000628181844923,0.1787195875789159,0.0892178536859411,0.6583835519577832,0.9018424722470795,4.197708475907213,0
4.005591740383192,0.1797716498857912,0.08997944483224003,0.6625461640538678,0.9018424722470795,4.197708475907213,0
4.010555298921461,0.18082371219266652,0.09074103597853896,0.6667087761499525,0.9018424722470795,4.197708475907213,0
4.01551885745973,0.1818757744995418,0.0915026271248379,0.6708713882460371,0.9018424722470795,4.197708475907213,0
4.020482415997999,0.18292783680641708,0.09226421827113683,0.6750340003421219,0.9018424722470795,4.197708475907213,0
4.025445974536268,0.18397989911329238,0.09302580941743575,0.6791966124382064,0.9018424722470795,4.197708475907213,0
4.030409533074537,0.18503196142016767,0.09378740056373469,0.6839456556863688,0.9018424722470795,4.197708475907213,0
4.035373091612807,0.18608402372704314,0.09454899171003377,0.689201181406449,0.9018424722470795,4.197708475907213,0
4.040336650151076,0.18713608603391843,0.09531058285633268,0.6944567071265283,0.9018424722470795,4.197708475907213,0
4.045300208689345,0.18818814834079375,0.09607217400263161,0.6997122328466077,0.9018424722470795,4.197708475907213,0
4.050263767227614,0.18924021064766902,0.09683376514893056,0.704967758566687,0.9018424722470795,4.197708475907213,0
4.055227325765883,0.19029227295454432,0.09759535629522947,0.7102232842867663,0.9018424722470795,4.197708475907213,0
4.060190884304152,0.19134433526141964,0.09852270349222032,0.7154788100068455,0.9018424722470795,4.197708475907213,0
4.065154442842421,0.1923963975682949,0.09962635760077458,0.719700040687672,0.9018424722470795,4.197708475907213,0
4.070118001380691,0.19344845987517037,0.10073001170932902,0.7234781270248876,0.9018424722470795,4.197708475907213,0
4.07508155991896,0.19450052218204567,0.10183366581788325,0.7272562133621024,0.9018424722470795,4.197708475907213,0
4.080045118457229,0.19555258448892096,0.10293731992643751,0.7310342996993174,0.9018424722470795,4.197708475907213,0
4.085008676995498,0.19660464679579626,0.10404097403499177,0.7348123860365323,0.9018424722470795,4.197708475907213,0
4.089972235533767,0.19765670910267158,0.105144628143546,0.7385904723737472,0.9018424722470795,4.197708475907213,0
4.094935794072036,0.19870877140954687,0.10624828225210026,0.7423685587109621,0.9018424722470795,4.197708475907213,0
4.099899352610305,0.19976083371642214,0.10735193636065449,0.746146645048177,0.9018424722470795,4.197708475907213,0
4.104862911148574,0.20081289602329744,0.10845559046920873,0.7499247313853918,0.9018424722470795,4.197708475907213,0
4.109826469686844,0.2018649583301729,0.10955924457776318,0.7536581406510522,0.9018424722470795,4.197708475907213,0
4.114790028225113,0.2029170206370482,0.11070859016999415,0.7554127223788132,0.9018424722470795,4.197708475907213,0
4.119753586763382,0.20388565145109874,0.11186337732464753,0.7571673041065741,0.9018424722470795,4.197708475907213,0
4.124717145301651,0.20482131983434804,0.11301816447930087,0.758921885834335,0.9018424722470795,4.197708475907213,0
4.12968070383992,0.20575698821759728,0.11417295163395422,0.7606764675620958,0.9018424722470795,4.197708475907213,0
4.134644262378189,0.20669265660084654,0.11532773878860758,0.7624310492898568,0.9018424722470795,4.197708475907213,0
4.139607820916458,0.20762832498409584,0.11648252594326093,0.7641856310176178,0.9018424722470795,4.197708475907213,0
4.144571379454727,0.20856399336734507,0.1176373130979143,0.7659402127453787,0.9018424722470795,4.197708475907213,0
4.149534937992997,0.2094996617505945,0.11879210025256785,0.7676947944731399,0.9018424722470795,4.197708475907213,0
4.154498496531266,0.21043533013384375,0.1199468874072212,0.7694493762009009,0.9018424722470795,4.197708475907213,0
4.159462055069535,0.21137099851709304,0.12110167456187457,0.7712039579286618,0.9018424722470795,4.197708475907213,0
4.164425613607804,0.21230666690034228,0.1221194660507427,0.7729585396564228,0.9018424722470795,4.197708475907213,0
4.169389172146073,0.21324233528359154,0.12282149925075476,0.7747131213841836,0.9018424722470795,4.197708475907213,0
4.174352730684342,0.21417800366684078,0.12352353245076686,0.7764677031119445,0.9018424722470795,4.197708475907213,0
4.179316289222611,0.21511367205009008,0.12422556565077895,0.7782222848397055,0.9018424722470795,4.197708475907213,0
4.18427984776088,0.21604934043333932,0.12492759885079104,0.7799768665674663,0.9018424722470795,4.197708475907213,0
4.18924340629915,0.21698500881658875,0.12562963205080327,0.7817314482952277,0.9018424722470795,4.197708475907213,0
4.194206964837419,0.217920677199838,0.12633166525081535,0.7834860300229886,0.9018424722470795,4.197708475907213,0
4.199170523375688,0.21885634558308728,0.12703369845082743,0.7852406117507496,0.9018424722470795,4.197708475907213,0
4.204134081913957,0.21979201396633655,0.1277357316508395,0.7869951934785104,0.9018424722470795,4.197708475907213,0
4.209097640452226,0.22072768234958579,0.1284377648508516,0.7887497752062713,0.9018424722470795,4.197708475907213,0
4.214061198990495,0.22166335073283508,0.1291397980508637,0.7905043569340323,0.9018424722470795,4.197708475907213,0
4.219024757528764,0.2225990191160843,0.12984183125087578,0.7922589386617932,0.9018424722470795,4.197708475907213,0
4.223988316067034,0.22353468749933375,0.13054386445088798,0.7940135203895545,0.9018424722470795,4.197708475907213,0
4.228951874605303,0.224470355882583,0.13124589765090008,0.7957681021173154,0.9018424722470795,4.197708475907213,0
4.233915433143572,0.22540602426583226,0.13194793085091217,0.7975226838450762,0.9018424722470795,4.197708475907213,0
4.238878991681841,0.2263416926490815,0.13264996405092425,0.7992772655728373,0.9018424722470795,4.197708475907213,0
4.24384255022011,0.2272773610323308,0.13335199725093635,0.8010318473005981,0.9018424722470795,4.197708475907213,0
4.248806108758379,0.22821302941558003,0.13405403045094844,0.8027864290283592,0.9018424722470795,4.197708475907213,0
4.253769667296648,0.2291486977988293,0.13475606365096052,0.80454101075612,0.9018424722470795,4.197708475907213,0
4.258733225834917,0.2299621778861134,0.13545809685097263,0.806295592483881,0.9018424722470795,4.197708475907213,0
4.263696784373187,0.23074706460559594,0.13616013005098482,0.8077423617230715,0.9018424722470795,4.197708475907213,0
4.268660342911456,0.23153195132507837,0.1368621632509969,0.8081491503308754,0.9018424722470795,4.197708475907213,0
4.273623901449725,0.23231683804456082,0.137564196451009,0.8085559389386794,0.9018424722470795,4.197708475907213,0
4.278587459987994,0.23310172476404326,0.1382662296510211,0.8089627275464832,0.9018424722470795,4.197708475907213,0
4.283551018526263,0.2338866114835257,0.13815398197810233,0.8093695161542873,0.9018424722470795,4.197708475907213,0
4.288514577064532,0.23467149820300814,0.13773511916979164,0.8097763047620912,0.9018424722470795,4.197708475907213,0
4.293478135602801,0.2354563849224906,0.13731625636148098,0.8101830933698951,0.9018424722470795,4.197708475907213,0
4.29844169414107,0.23624127164197303,0.1368973935531703,0.810589881977699,0.9018424722470795,4.197708475907213,0
4.30340525267934,0.23702615836145557,0.13647853074485955,0.8109966705855031,0.9018424722470795,4.197708475907213,0
4.308368811217609,0.23781104508093806,0.13605966793654886,0.8114034591933069,0.9018424722470795,4.197708475907213,0
4.313332369755878,0.2385959318004205,0.1356408051282382,0.811810247801111,0.9018424722470795,4.197708475907213,0
4.318295928294147,0.23938081851990292,0.1352219423199275,0.812217036408915,0.9018424722470795,4.197708475907213,0
4.323259486832416,0.24016570523938538,0.13480307951161682,0.8126238250167188,0.9018424722470795,4.197708475907213,0
4.328223045370685,0.2409505919588678,0.13438421670330616,0.8111276157860181,0.9018424722470795,4.197708475907213,0
4.333186603908954,0.24173547867835024,0.13396535389499548,0.809361601222828,0.9018424722470795,4.197708475907213,0
4.338150162447224,0.24252036539783284,0.1335464910866847,0.8075955866596374,0.9018424722470795,4.197708475907213,0
4.343113720985493,0.24330525211731527,0.13312762827837404,0.8058295720964472,0.9018424722470795,4.197708475907213,0
4.348077279523762,0.2440901388367977,0.13270876547006336,0.8040635575332569,0.9018424722470795,4.197708475907213,0
4.353040838062031,0.24487502555628016,0.13228990266175267,0.8022975429700666,0.9018424722470795,4.197708475907213,0
4.3580043966003,0.2456599122757626,0.131871039853442,0.8005315284068765,0.9018424722470795,4.197708475907213,0
4.362967955138569,0.24644479899524502,0.13145217704513132,0.7987655138436862,0.9018424722470795,4.197708475907213,0
4.367931513676838,0.24722968571472745,0.13103331423682063,0.7969994992804961,0.013203527788825402,4.197708475907213,0
4.372895072215107,0.24801457243420988,0.1301133859349072,0.7952334847173058,0.013203527788825402,4.197708475907213,0
4.377858630753377,0.24837111602813008,0.12907671141315868,0.7934674701541153,0.013203527788825402,4.197708475907213,0
4.382822189291646,0.2486996361093201,0.12804003689141036,0.7917014555909251,0.013203527788825402,4.197708475907213,0
4.387785747829915,0.2490281561905101,0.12700336236966203,0.7899354410277347,0.013203527788825402,4.197708475907213,0
4.392749306368184,0.2493566762717001,0.1259666878479137,0.7881694264645447,0.013203527788825402,4.197708475907213,0
4.397712864906453,0.24968519635289013,0.12493001332616538,0.7864034119013543,0.013203527788825402,4.197708475907213,0
4.402676423444722,0.25001371643408016,0.12389333880441704,0.7846373973381642,0.013203527788825402,4.197708475907213,0
4.4076399819829915,0.25034223651527016,0.12285666428266873,0.7828713827749739,0.013203527788825402,4.197708475907213,0
4.4126035405212605,0.25067075659646015,0.1218199897609204,0.7811053682117837,0.013203527788825402,4.197708475907213,0
4.41756709905953,0.25099927667765026,0.12037817407497803,0.7795429361220486,0.013203527788825402,4.197708475907213,0
4.422530657597799,0.25132779675884026,0.11876367740222074,0.7788112860862058,0.013203527788825402,4.197708475907213,0
4.427494216136068,0.25165631684003026,0.11714918072946344,0.7780796360503628,0.013203527788825402,4.197708475907213,0
4.432457774674337,0.25198483692122026,0.11553468405670614,0.7773479860145198,0.013203527788825402,4.197708475907213,0
4.4374213332126065,0.25231335700241025,0.11392018738394886,0.776616335978677,0.013203527788825402,4.197708475907213,0
4.4423848917508755,0.2526418770836003,0.11230569071119158,0.775884685942834,0.013203527788825402,4.197708475907213,0
4.4473484502891445,0.2529703971647903,0.11069119403843428,0.7751530359069913,0.013203527788825402,4.197708475907213,0
4.452312008827414,0.25329891724598036,0.10918424221906803,0.7744213858711482,0.013203527788825402,4.197708475907213,0
4.457275567365683,0.25362743732717036,0.10773765655128713,0.7736897358353052,0.013203527788825402,4.197708475907213,0
4.462239125903952,0.25395595740836036,0.10629107088350621,0.7729580857994623,0.013203527788825402,4.197708475907213,0
4.4672026844422215,0.25428447748955035,0.10484448521572533,0.7722264357636195,0.013203527788825402,4.197708475907213,0
4.4721662429804905,0.25461299757074035,0.10339789954794441,0.7714947857277766,0.013203527788825402,4.197708475907213,0
4.4771298015187595,0.2549415176519304,0.10195131388016353,0.7707631356919337,0.013203527788825402,4.197708475907213,0
4.4820933600570285,0.2552700377331204,0.10050472821238261,0.7700314856560908,0.013203527788825402,4.197708475907213,0
4.4870569185952975,0.2555985578143104,0.0990581425446017,0.7692998356202478,0.013203527788825402,4.197708475907213,0
4.4920204771335674,0.25592707789550045,0.09738754447598355,0.7685681855844049,0.013203527788825402,4.197708475907213,0
4.4969840356718365,0.25625559797669045,0.0953851587452117,0.767836535548562,0.013203527788825402,4.197708475907213,0
4.5019475942101055,0.2565646861009933,0.09338277301443987,0.767104885512719,0.013203527788825402,4.197708475907213,0
4.5069111527483745,0.2565005615918949,0.09138038728366801,0.7663732354768762,0.013203527788825402,4.197708475907213,0
4.5118747112866435,0.25643643708279645,0.08937800155289617,0.7655370695979791,0.013203527788825402,4.197708475907213,0
4.5168382698249125,0.2563723125736981,0.08737561582212433,0.7636203553244764,0.013203527788825402,4.197708475907213,0
4.521801828363182,0.25630818806459965,0.08553964990094343,0.7617036410509738,0.013203527788825402,4.197708475907213,0
4.526765386901451,0.2562440635555012,0.08385782154053523,0.7597869267774712,0.013203527788825402,4.197708475907213,0
4.5317289454397205,0.25617993904640285,0.08217599318012674,0.7578702125039684,0.013203527788825402,4.197708475907213,0
4.5366925039779895,0.2561158145373044,0.08049416481971856,0.7559534982304658,0.013203527788825402,4.197708475907213,0
4.5416560625162585,0.25605169002820605,0.07881233645931036,0.7540367839569632,0.013203527788825402,4.197708475907213,0
4.5466196210545275,0.2559875655191076,0.07713050809890216,0.7521200696834606,0.013203527788825402,4.197708475907213,0
4.551583179592797,0.2559234410100092,0.07544867973849399,0.750203355409958,0.013203527788825402,4.197708475907213,0
4.556546738131066,0.25585931650091076,0.07390488706601493,0.7482866411364555,0.013203527788825402,4.197708475907213,0
4.561510296669335,0.2557951919918124,0.07252412269399011,0.7463699268629529,0.013203527788825402,4.197708475907213,0
4.566473855207604,0.25573106748271396,0.0711433583219653,0.7444532125894504,0.013203527788825402,4.197708475907213,0
4.5714374137458735,0.2556669429736156,0.06976259394994026,0.7425364983159475,0.013203527788825402,4.197708475907213,0
4.5764009722841426,0.25560281846451716,0.06838182957791546,0.7406197840424449,0.013203527788825402,4.197708475907213,0
4.581364530822412,0.2555386939554188,0.06700106520589065,0.7387030697689423,0.013203527788825402,4.197708475907213,0
4.586328089360681,0.25547456944632035,0.06562030083386584,0.7367863554954397,0.013203527788825402,4.197708475907213,0
