r (A),Average_SCL,lambda_BC
5.567783891945973,0,0
5.572786393196598,0,0
5.577788894447224,0,0
5.582791395697849,0,0
5.587793896948474,0,0
5.592796398199099,0,0
5.5977988994497245,0,0
5.60280140070035,0,0
5.607803901950975,0,0
5.612806403201601,0,0
5.617808904452226,0,0
5.622811405702851,0,0
5.6278139069534765,0,0
5.632816408204102,0,0
5.637818909454727,0,0
5.642821410705353,0,0
5.647823911955978,0,0
5.652826413206603,0,0
5.6578289144572285,0,0
5.662831415707854,0,0
5.667833916958479,0,0
5.672836418209104,0,0
5.67783891945973,0,0
5.682841420710355,0,0
5.68784392196098,0,0
5.692846423211606,0,0
5.697848924462231,0,0
5.702851425712856,0,0
5.707853926963481,0,0
5.712856428214107,0,0
5.717858929464732,0,0
5.722861430715358,0,0
5.727863931965983,0,0
5.732866433216608,0,0
5.737868934467233,0,0
5.742871435717859,0,0
5.747873936968484,0,0
5.7528764382191095,0,0
5.757878939469735,0,0
5.76288144072036,0,0
5.767883941970985,0,0
5.77288644322161,0,0
5.777888944472236,0,0
5.7828914457228615,0,0
5.787893946973487,0,0
5.792896448224112,0,0
5.797898949474737,0,0
5.802901450725362,0,0
5.807903951975987,0,0
5.8129064532266135,0,0
5.817908954477239,0,0
5.822911455727864,0,0
5.827913956978489,0,0
5.832916458229114,0,0
5.837918959479739,0,0
5.8429214607303654,0,0
5.847923961980991,0,0
5.852926463231616,0,0
5.857928964482241,0,0
5.862931465732866,0,0
5.867933966983491,0,0
5.8729364682341165,0,0
5.877938969484743,0,0
5.882941470735368,0,0
5.887943971985993,0,0
5.892946473236618,0,0
5.897948974487243,0,0
5.9029514757378685,0,0
5.907953976988494,0,0
5.91295647823912,0,0
5.917958979489745,0,0
5.92296148074037,0,0
5.927963981990995,0,0
5.9329664832416205,0,0
5.937968984492246,0,0
5.942971485742872,0,0
5.947973986993497,0,0
5.952976488244122,0,0
5.957978989494747,0,0
5.962981490745372,0,0
5.967983991995998,0,0
5.972986493246623,0,0
5.977988994497249,0,0
5.982991495747874,0,0
5.987993996998499,0,0
5.992996498249124,0,0
5.99799899949975,0,0
6.003001500750375,0,0
6.008004002001,0,0
6.013006503251626,0,0
6.018009004502251,0,0
6.023011505752876,0,0
6.0280140070035015,0,0
6.033016508254127,0,0
6.038019009504752,0,0
6.043021510755377,0,0
6.048024012006003,0,0
6.053026513256628,0,0
6.0580290145072535,0,0
6.063031515757879,0,0
6.068034017008504,0,0
6.073036518259129,0,0
6.078039019509755,0,0
6.08304152076038,0,0
6.0880440220110055,0,0
6.093046523261631,0,0
6.098049024512256,0,0
6.103051525762881,0,0
6.108054027013506,0,0
6.113056528264132,0,0
6.118059029514757,0,0
6.123061530765383,0,0
6.128064032016008,0,0
6.133066533266633,0,0
6.138069034517258,0,0
6.143071535767883,0,0
6.148074037018509,0,0
6.153076538269135,0,0
6.15807903951976,0,0
6.163081540770385,0,0
6.16808404202101,0,0
6.173086543271635,0,0
6.178089044522261,0,0
6.1830915457728866,0,0
6.188094047023512,0,0
6.193096548274137,0,0
6.198099049524762,0,0
6.203101550775387,0,0
6.2081040520260125,0,0
6.2131065532766385,0,0
6.218109054527264,0,0
6.223111555777889,0,0
6.228114057028514,0,0
6.233116558279139,0,0
6.238119059529764,0,0
6.24312156078039,0,0
6.248124062031016,0,0
6.253126563281641,0,0
6.258129064532266,0,0
6.263131565782891,0,0
6.268134067033516,0,0
6.273136568284142,0,0
6.278139069534768,0,0
6.283141570785393,0,0
6.288144072036018,0,0
6.293146573286643,0,0
6.298149074537268,0,0
6.3031515757878935,0,0
6.308154077038519,0,0
6.313156578289145,0,0
6.31815907953977,0,0
6.323161580790395,0,0
6.32816408204102,0,0
6.3331665832916455,0,0
6.338169084542271,0,0
6.343171585792896,0,0
6.348174087043522,0,0
6.353176588294147,0,0
6.358179089544772,0,0
6.3631815907953975,0,0
6.368184092046023,0,0
6.373186593296648,0,0
6.378189094547274,0,0
6.383191595797899,0,0
6.388194097048524,0,0
6.393196598299149,0,0
6.398199099549775,0,0
6.4032016008004,0,0
6.408204102051025,0,0
6.413206603301651,0,0
6.418209104552276,0,0
6.423211605802901,0,0
6.428214107053527,0,0
6.433216608304152,0,0
6.438219109554777,0,0
6.443221610805402,0,0
6.448224112056028,0,0
6.453226613306653,0,0
6.4582291145572785,0,0
6.463231615807904,0,0
6.468234117058529,0,0
6.473236618309154,0,0
6.478239119559779,0,0
6.483241620810405,0,0
6.4882441220610305,0,0
6.493246623311656,0,0
6.498249124562281,0,0
6.503251625812906,0,0
6.508254127063531,0,0
6.513256628314157,0,0
6.5182591295647825,0,0
6.523261630815408,0,0
6.528264132066033,0,0
6.533266633316658,0,0
6.538269134567283,0,0
6.543271635817908,0,0
6.5482741370685345,0,0
6.55327663831916,0,0
6.558279139569785,0,0
6.56328164082041,0,0
6.568284142071035,0,0
6.57328664332166,0,0
6.5782891445722855,0,0
6.583291645822912,0,0
6.588294147073537,0,0
6.593296648324162,0,0
6.598299149574787,0,0
6.603301650825412,0,0
6.6083041520760375,0,0
6.613306653326664,0,0
6.618309154577289,0,0
6.623311655827914,0,0
6.628314157078539,0,0
6.633316658329164,0,0
6.6383191595797895,0,0
6.643321660830415,0,0
6.648324162081041,0,0
6.653326663331666,0,0
6.658329164582291,0,0
6.663331665832916,0,0
6.668334167083541,0,0
6.673336668334167,0,0
6.678339169584792,0,0
6.683341670835418,0,0
6.688344172086043,0,0
6.693346673336668,0,0
6.698349174587293,0,0
6.703351675837919,0,0
6.708354177088544,0,0
6.71335667833917,0,0
6.718359179589795,0,0
6.72336168084042,0,0
6.728364182091045,0,0
6.7333666833416705,0,0
6.738369184592296,0,0
6.743371685842921,0,0
6.748374187093547,0,0
6.753376688344172,0,0
6.758379189594797,0,0
6.7633816908454225,0,0
6.768384192096048,0,0
6.773386693346673,0,0
6.778389194597298,0,0
6.783391695847924,0,0
6.788394197098549,0,0
6.7933966983491745,0,0
6.7983991995998,0,0
6.803401700850425,0,0
6.80840420210105,0,0
6.813406703351676,0,0
6.818409204602301,0,0
6.8234117058529264,0,0
6.828414207103552,0,0
6.833416708354177,0,0
6.838419209604802,0,0
6.843421710855427,0,0
6.848424212106053,0,0
6.853426713356678,0,0
6.858429214607304,0,0
6.863431715857929,0,0
6.868434217108554,0,0
6.873436718359179,0,0
6.878439219609804,0,0
6.88344172086043,0,0
6.888444222111056,0,0
6.893446723361681,0,0
6.898449224612306,0,0
6.903451725862931,0,0
6.908454227113556,0,0
6.9134567283641815,0,0
6.9184592296148075,0,0
6.923461730865433,0,0
6.928464232116058,0,0
6.933466733366683,0,0
6.938469234617308,0,0
6.943471735867933,0,0
6.9484742371185595,0,0
6.953476738369185,0,0
6.95847923961981,0,0
6.963481740870435,0,0
6.96848424212106,0,0
6.973486743371685,0,0
6.978489244622311,0,0
6.983491745872937,0,0
6.988494247123562,0,0
6.993496748374187,0,0
6.998499249624812,0,0
7.003501750875437,0,0
7.0085042521260625,0,0
7.013506753376688,0,0
7.018509254627314,0,0
7.023511755877939,0,0
7.028514257128564,0,0
7.033516758379189,0,0
7.0385192596298145,0,0
7.04352176088044,0,0
7.048524262131066,0,0
7.053526763381691,0,0
7.058529264632316,0,0
7.063531765882941,0,0
7.0685342671335665,0,0
7.073536768384192,0,0
7.078539269634817,0,0
7.083541770885443,0,0
7.088544272136068,0,0
7.093546773386693,0,0
7.098549274637318,0,0
7.103551775887944,0,0
7.108554277138569,0,0
7.113556778389194,0,0
7.11855927963982,0,0
7.123561780890445,0,0
7.12856428214107,0,0
7.133566783391696,0,0
7.138569284642321,0,0
7.143571785892946,0,0
7.148574287143572,0,0
7.153576788394197,0,0
7.158579289644822,0,0
7.1635817908954476,0,0
7.168584292146073,0,0
7.173586793396698,0,0
7.178589294647323,0,0
7.183591795897949,0,0
7.188594297148574,0,0
7.1935967983991995,0,0
7.198599299649825,0,0
7.20360180090045,0,0
7.208604302151075,0,0
7.2136068034017,0,0
7.218609304652326,0,0
7.2236118059029515,0,0
7.228614307153577,0,0
7.233616808404202,0,0
7.238619309654827,0,0
7.243621810905452,0,0
7.248624312156078,0,0
7.2536268134067035,0,0
7.258629314657329,0,0
7.263631815907954,0,0
7.268634317158579,0,0
7.273636818409204,0,0
7.278639319659829,0,0
7.283641820910455,0,0
7.288644322161081,0,0
7.293646823411706,0,0
7.298649324662331,0,0
7.303651825912956,0,0
7.308654327163581,0,0
7.3136568284142065,0,0
7.318659329664833,0,0
7.323661830915458,0,0
7.328664332166083,0,0
7.333666833416708,0,0
7.338669334667333,0,0
7.3436718359179585,0,0
7.348674337168584,0,0
7.35367683841921,0,0
7.358679339669835,0,0
7.36368184092046,0,0
7.368684342171085,0,0
7.37368684342171,0,0
7.378689344672336,0,0
7.383691845922962,0,0
7.388694347173587,0,0
7.393696848424212,0,0
7.398699349674837,0,0
7.403701850925462,0,0
7.408704352176088,0,0
7.413706853426713,0,0
7.418709354677339,0,0
7.423711855927964,0,0
7.428714357178589,0,0
7.433716858429214,0,0
7.4387193596798395,0,0
7.443721860930465,0,0
7.44872436218109,0,0
7.453726863431716,0,0
7.458729364682341,0,0
7.463731865932966,0,0
7.4687343671835915,0,0
7.473736868434217,0,0
7.478739369684842,0,0
7.483741870935468,0,0
7.488744372186093,0,0
7.493746873436718,0,0
7.4987493746873435,0,0
7.503751875937969,0,0
7.508754377188594,0,0
7.513756878439219,0,0
7.518759379689845,0,0
7.52376188094047,0,0
7.5287643821910955,0,0
7.533766883441721,0,0
7.538769384692346,0,0
7.543771885942971,0,0
7.548774387193596,0,0
7.553776888444222,0,0
7.558779389694847,0,0
7.563781890945473,0,0
7.568784392196098,0,0
7.573786893446723,0,0
7.578789394697348,0,0
7.583791895947974,0,0
7.588794397198599,0,0
7.593796898449225,0,0
7.59879939969985,0,0
7.603801900950475,0,0
7.6088044022011,0,0
7.613806903451725,0,0
7.618809404702351,0,0
7.6238119059529765,0,0
7.628814407203602,0,0
7.633816908454227,0,0
7.638819409704852,0,0
7.643821910955477,0,0
7.648824412206102,0,0
7.6538269134567285,0,0
7.658829414707354,0,0
7.663831915957979,0,0
7.668834417208604,0,0
7.673836918459229,0,0
7.678839419709854,0,0
7.6838419209604805,0,0
7.688844422211106,0,0
7.693846923461731,0,0
7.698849424712356,0,0
7.703851925962981,0,0
7.708854427213606,0,0
7.7138569284642315,0,0
7.718859429714858,0,0
7.723861930965483,0,0
7.728864432216108,0,0
7.733866933466733,0,0
7.738869434717358,0,0
7.7438719359679835,0,0
7.748874437218609,0,0
7.753876938469235,0,0
7.75887943971986,0,0
7.763881940970485,0,0
7.76888444222111,0,0
7.7738869434717355,0,0
7.778889444722361,0,0
7.783891945972986,0,0
7.788894447223612,0,0
7.793896948474237,0,0
7.798899449724862,0,0
7.8039019509754874,0,0
7.808904452226113,0,0
7.813906953476738,0,0
7.818909454727364,0,0
7.823911955977989,0,0
7.828914457228614,0,0
7.833916958479239,0,0
7.838919459729865,0,0
7.84392196098049,0,0
7.848924462231115,0,0
7.853926963481741,0,0
7.858929464732366,0,0
7.863931965982991,0,0
7.868934467233617,0,0
7.873936968484242,0,0
7.878939469734867,0,0
7.883941970985492,0,0
7.888944472236118,0,0
7.893946973486743,0,0
7.8989494747373685,0,0
7.903951975987994,0,0
7.908954477238619,0,0
7.913956978489244,0,0
7.91895947973987,0,0
7.923961980990495,0,0
7.9289644822411205,0,0
7.933966983491746,0,0
7.938969484742371,0,0
7.943971985992996,0,0
7.948974487243621,0,0
7.953976988494247,0,0
7.9589794897448725,0,0
7.963981990995498,0,0
7.968984492246123,0,0
7.973986993496748,0,0
7.978989494747373,0,0
7.983991995997998,0,0
7.988994497248624,0,0
7.99399699849925,0,0
7.998999499749875,0,0
8.0040020010005,0,0
8.009004502251125,0,0
8.014007003501751,0,0
8.019009504752376,0,0
8.024012006003002,0,0
8.029014507253626,0,0
8.034017008504252,0,0
8.039019509754878,0,0
8.044022011005502,0,0
8.049024512256128,0,0
8.054027013506753,0,0
8.059029514757379,0,0
8.064032016008003,0,0
8.069034517258629,0,0
8.074037018509255,0,0
8.07903951975988,0,0
8.084042021010506,0,0
8.08904452226113,0,0
8.094047023511756,0,0
8.09904952476238,0,0
8.104052026013006,0,0
8.109054527263632,0,0
8.114057028514257,0,0
8.119059529764883,0,0
8.124062031015507,0,0
8.129064532266133,0,0
8.134067033516757,0,0
8.139069534767383,0,0
8.14407203601801,0,0
8.149074537268634,0,0
8.15407703851926,0,0
8.159079539769884,0,0
8.16408204102051,0,0
8.169084542271134,0,0
8.17408704352176,0,0
8.179089544772387,0,0
8.18409204602301,0,0
8.189094547273637,0,0
8.194097048524261,0,0
8.199099549774887,0,0
8.204102051025513,0,0
8.209104552276138,0,0
8.214107053526764,0,0
8.219109554777388,0,0
8.224112056028014,0,0
8.229114557278638,0,0
8.234117058529264,0,0
8.23911955977989,0,0
8.244122061030515,0,0
8.24912456228114,0,0
8.254127063531765,0,0
8.259129564782391,0,0
8.264132066033016,0,0
8.269134567283642,0,0
8.274137068534268,0,0
8.279139569784892,0,0
8.284142071035518,0,0
8.289144572286142,0,0
8.294147073536768,0,0
8.299149574787393,0,0
8.304152076038019,0,0
8.309154577288645,0,0
8.314157078539269,0,0
8.319159579789895,0,0
8.32416208104052,0,0
8.329164582291146,0,0
8.33416708354177,0,0
8.339169584792396,0,0
8.344172086043022,0,0
8.349174587293646,0,0
8.354177088544272,0,0
8.359179589794897,0,0
8.364182091045523,0,0
8.369184592296147,0,0
8.374187093546773,0,0
8.379189594797399,0,0
8.384192096048023,0,0
8.38919459729865,0,0
8.394197098549274,0,0
8.3991995997999,0,0
8.404202101050526,0,0
8.40920460230115,0,0
8.414207103551776,0,0
8.4192096048024,0,0
8.424212106053027,0,0
8.429214607303651,0,0
8.434217108554277,0,0
8.439219609804903,0,0
8.444222111055527,0,0
8.449224612306153,0,0
8.454227113556778,0,0
8.459229614807404,0,0
8.464232116058028,0,0
8.469234617308654,0,0
8.47423711855928,0,0
8.479239619809904,0,0
8.48424212106053,0,0
8.489244622311155,0,0
8.494247123561781,0,0
8.499249624812405,0,0
8.504252126063031,0,0
8.509254627313657,0,0
8.514257128564282,0,0
8.519259629814908,0,0
8.524262131065532,0,0
8.529264632316158,0,0
8.534267133566782,0,0
8.539269634817408,0,0
8.544272136068034,0,0
8.549274637318659,0,0
8.554277138569285,0,0
8.55927963981991,0,0
8.564282141070535,0,0
8.56928464232116,0,0
8.574287143571786,0,0
8.579289644822412,0,0
8.584292146073036,0,0
8.589294647323662,0,0
8.594297148574286,0,0
8.599299649824912,0,0
8.604302151075537,0,0
8.609304652326163,0,0
8.614307153576789,0,0
8.619309654827413,0,0
8.62431215607804,0,0
8.629314657328663,0,0
8.63431715857929,0,0
8.639319659829916,0,0
8.64432216108054,0,0
8.649324662331166,0,0
8.65432716358179,0,0
8.659329664832416,0,0
8.66433216608304,0,0
8.669334667333667,0,0
8.674337168584293,0,0
8.679339669834917,0,0
8.684342171085543,0,0
8.689344672336167,0,0
8.694347173586793,0,0
8.699349674837418,0,0
8.704352176088044,0,0
8.70935467733867,0,0
8.714357178589294,0,0
8.71935967983992,0,0
8.724362181090545,0,0
8.72936468234117,0,0
8.734367183591795,0,0
8.739369684842421,0,0
8.744372186093047,0,0
8.749374687343671,0,0
8.754377188594297,0,0
8.759379689844922,0,0
8.764382191095548,0,0
8.769384692346172,0,0
8.774387193596798,0,0
8.779389694847424,0,0
8.784392196098048,0,0
8.789394697348675,0,0
8.794397198599299,0,0
8.799399699849925,0,0
8.80440220110055,0,0
8.809404702351175,0,0
8.814407203601801,0,0
8.819409704852426,0,0
8.824412206103052,0,0
8.829414707353676,0,0
8.834417208604302,0,0
8.839419709854928,0,0
8.844422211105552,0,0
8.849424712356178,0,0
8.854427213606803,0,0
8.859429714857429,0,0
8.864432216108053,0,0
8.86943471735868,0,0
8.874437218609305,0,0
8.87943971985993,0,0
8.884442221110556,0,0
8.88944472236118,0,0
8.894447223611806,0,0
8.89944972486243,0,0
8.904452226113056,0,0
8.909454727363682,0,0
8.914457228614307,0,0
8.919459729864933,0,0
8.924462231115557,0,0
8.929464732366183,0,0
8.934467233616807,0,0
8.939469734867433,0,0
8.94447223611806,0,0
8.949474737368684,0,0
8.95447723861931,0,0
8.959479739869934,0,0
8.96448224112056,0,0
8.969484742371185,0,0
8.97448724362181,0,0
8.979489744872437,0,0
8.984492246123061,0,0
8.989494747373687,0,0
8.994497248624311,0,0
8.999499749874937,0,0
9.004502251125562,0,0
9.009504752376188,0,0
9.014507253626814,0,0
9.019509754877438,0,0
9.024512256128064,0,0
9.029514757378688,0,0
9.034517258629315,0,0
9.039519759879939,0,0
9.044522261130565,0,0
9.049524762381191,0,0
9.054527263631815,0,0
9.059529764882441,0,0
9.064532266133066,0,0
9.069534767383692,0,0
9.074537268634318,0,0
9.079539769884942,0,0
9.084542271135568,0,0
9.089544772386192,0,0
9.094547273636818,0,0
9.099549774887443,0,0
9.104552276138069,0,0
9.109554777388695,0,0
9.11455727863932,0,0
9.119559779889945,0,0
9.12456228114057,0,0
9.129564782391196,0,0
9.13456728364182,0,0
9.139569784892446,0,0
9.144572286143072,0,0
9.149574787393696,0,0
9.154577288644322,0,0
9.159579789894947,0,0
9.164582291145573,0,0
9.169584792396197,0,0
9.174587293646823,0,0
9.17958979489745,0,0
9.184592296148073,0,0
9.1895947973987,0,0
9.194597298649324,0,0
9.19959979989995,0,0
9.204602301150574,0,0
9.2096048024012,0,0
9.214607303651826,0,0
9.21960980490245,0,0
9.224612306153077,0,0
9.229614807403701,0,0
9.234617308654327,0,0
9.239619809904951,0,0
9.244622311155577,0,0
9.249624812406203,0,0
9.254627313656828,0,0
9.259629814907454,0,0
9.264632316158078,0,0
9.269634817408704,0,0
9.27463731865933,0,0
9.279639819909955,0,0
9.28464232116058,0,0
9.289644822411205,0,0
9.294647323661831,0,0
9.299649824912455,0,0
9.304652326163081,0,0
9.309654827413707,0,0
9.314657328664332,0,0
9.319659829914958,0,0
9.324662331165582,0,0
9.329664832416208,0,0
9.334667333666832,0,0
9.339669834917459,0,0
9.344672336168085,0,0
9.349674837418709,0,0
9.354677338669335,0,0
9.35967983991996,0,0
9.364682341170585,0,0
9.36968484242121,0,0
9.374687343671836,0,0
9.379689844922462,0,0
9.384692346173086,0,0
9.389694847423712,0,0
9.394697348674336,0,0
9.399699849924962,0,0
9.404702351175587,0,0
9.409704852426213,0,0
9.414707353676839,0,0
9.419709854927463,0,0
9.42471235617809,0,0
9.429714857428714,0,0
9.43471735867934,0,0
9.439719859929964,0,0
9.44472236118059,0,0
9.449724862431216,0,0
9.45472736368184,0,0
9.459729864932466,0,0
9.46473236618309,0,0
9.469734867433717,0,0
9.474737368684341,0,0
9.479739869934967,0,0
9.484742371185593,0,0
9.489744872436217,0,0
9.494747373686844,0,0
9.499749874937468,0,0
9.504752376188094,0,0
9.50975487743872,0,0
9.514757378689344,0,0
9.51975987993997,0,0
9.524762381190595,0,0
9.52976488244122,0,0
9.534767383691845,0,0
9.539769884942471,0,0
9.544772386193097,0,0
9.549774887443721,0,0
9.554777388694347,0,0
9.559779889944972,0,0
9.564782391195598,0,0
9.569784892446222,0,0
9.574787393696848,0,0
9.579789894947474,0,0
9.584792396198099,0,0
9.589794897448725,0,0
9.594797398699349,0,0
9.599799899949975,0,0
9.6048024012006,0,0
9.609804902451225,0,0
9.614807403701851,0,0
9.619809904952476,0,0
9.624812406203102,0,0
9.629814907453726,0,0
9.634817408704352,0,0
9.639819909954976,0,0
9.644822411205602,0,0
9.649824912456229,0,0
9.654827413706853,0,0
9.659829914957479,0,0
9.664832416208103,0,0
9.66983491745873,0,0
9.674837418709354,0,0
9.67983991995998,0,0
9.684842421210606,0,0
9.68984492246123,0,0
9.694847423711856,0,0
9.69984992496248,0,0
9.704852426213106,0,0
9.709854927463732,0,0
9.714857428714357,0,0
9.719859929964983,0,0
9.724862431215607,0,0
9.729864932466233,0,0
9.734867433716857,0,0
9.739869934967484,0,0
9.74487243621811,0,0
9.749874937468734,0,0
9.75487743871936,0,0
9.759879939969984,0,0
9.76488244122061,0,0
9.769884942471235,0,0
9.77488744372186,0,0
9.779889944972487,0,0
9.784892446223111,0,0
9.789894947473737,0,0
9.794897448724361,0,0
9.799899949974987,0,0
9.804902451225612,0,0
9.809904952476238,0,0
9.814907453726864,0,0
9.819909954977488,0,0
9.824912456228114,0,0
9.829914957478739,0,0
9.834917458729365,0,0
9.839919959979989,0,0
9.844922461230615,0,0
9.849924962481241,0,0
9.854927463731865,0,0
9.859929964982491,0,0
9.864932466233116,0,0
9.869934967483742,0,0
9.874937468734366,0,0
9.879939969984992,0,0
9.884942471235618,0,0
9.889944972486242,0,0
9.894947473736869,0,0
9.899949974987493,0,0
9.904952476238119,0,0
9.909954977488743,0,0
9.91495747873937,0,0
9.919959979989995,0,0
9.92496248124062,0,0
9.929964982491246,0,0
9.93496748374187,0,0
9.939969984992496,0,0
9.944972486243122,0,0
9.949974987493746,0,0
9.954977488744372,0,0
9.959979989994997,0,0
9.964982491245623,0,0
9.969984992496247,0,0
9.974987493746873,0,0
9.9799899949975,0,0
9.984992496248124,0,0
9.98999499749875,0,0
9.994997498749374,0,0
10.0,0,0
