r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Ca-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
5.936347548774387,0.03123285446424032,0.23756076850698193,0.037105559420698826,0.3731012894564319,0.21378064661466833,0.040085766959635324,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.9415870435217615,0.03114023792803507,0.23775147498949373,0.0369464558012611,0.37295013573807706,0.21402369709982919,0.039959605194954,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.946826538269135,0.03104762139182984,0.2379421814720055,0.03678735218182339,0.3727989820197223,0.21426674758498995,0.039833443430272696,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.952066033016509,0.03095500485562459,0.23813288795451734,0.03662824856238566,0.37264782830136745,0.2145097980701508,0.03970728166559137,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.957305527763882,0.03086238831941936,0.23832359443702913,0.03646914494294795,0.3724966745830126,0.2147528485553116,0.03958111990091007,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.962545022511256,0.030739063550727634,0.23857282791661968,0.03631363033271305,0.3724025524462429,0.21510618182099944,0.03946945828786252,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.96778451725863,0.030604050527456312,0.23884433810790107,0.036159481781344316,0.37233013783187574,0.21550149123152448,0.03936331576367212,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.973024012006003,0.03046903750418499,0.23911584829918242,0.03600533322997558,0.3722577232175087,0.21589680064204952,0.03925717323948173,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.978263506753377,0.030334024480913643,0.2393873584904639,0.03585118467860681,0.3721853086031416,0.21629211005257462,0.039151030715291316,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.98350300150075,0.030199011457642318,0.23965886868174524,0.03569703612723807,0.37211289398877445,0.21668741946309966,0.03904488819110092,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.988742496248125,0.03006399843437097,0.23993037887302668,0.035542887575869306,0.3720404793744074,0.21708272887362476,0.03893874566691051,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.993981990995498,0.02992898541109965,0.24020188906430803,0.03538873902450057,0.3719680647600403,0.2174780382841498,0.038832603142720114,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
5.999221485742872,0.0297939723878283,0.24047339925558947,0.03523459047313181,0.37189565014567316,0.21787334769467492,0.038726460618529704,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.004460980490245,0.029658959364556977,0.24074490944687085,0.035080441921763066,0.3718232355313061,0.21826865710519994,0.038620318094339315,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.00970047523762,0.029523946341285634,0.2410164196381523,0.0349262933703943,0.37175082091693895,0.21866396651572503,0.0385141755701489,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.014939969984993,0.029466511771049867,0.2409684659396468,0.03478400889036294,0.3718808789322098,0.21882217215610067,0.0384872037102908,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.020179464732367,0.029441654629490954,0.2407863601450743,0.034646706475875366,0.37209596104106524,0.21888081108872676,0.038493477894529546,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.02541895947974,0.02941679748793204,0.24060425435050176,0.03450940406138781,0.3723110431499207,0.2189394500213528,0.03849975207876828,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.0306584542271136,0.02939194034637313,0.24042214855592925,0.034372101646900265,0.3725261252587761,0.21899808895397888,0.038506026263007025,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.035897948974488,0.02936708320481421,0.2402400427613567,0.03423479923241268,0.37274120736763156,0.21905672788660496,0.03851230044724576,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.041137443721861,0.029342226063255296,0.24005793696678415,0.034097496817925135,0.37295628947648707,0.219115366819231,0.038518574631484497,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.046376938469235,0.029317368921696375,0.2398758311722116,0.03396019440343756,0.3731713715853425,0.21917400575185708,0.03852484881572324,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.0516164332166085,0.029292511780137462,0.23969372537763908,0.033822891988950006,0.37338645369419793,0.2192326446844831,0.038531122999961975,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.056855927963983,0.029267654638578548,0.23951161958306652,0.03368558957446244,0.37360153580305344,0.2192912836171092,0.03853739718420072,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.062095422711356,0.029242797497019635,0.23932951378849399,0.033548287159974884,0.37381661791190884,0.2193499225497353,0.038543671368439454,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.06733491745873,0.029172651310522765,0.23940454971609113,0.03349708726931229,0.37445872702126526,0.21943339616007262,0.03849652999910131,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.072574412206103,0.029081602487900714,0.23959826643853568,0.033485627005030445,0.37529792551546803,0.21952833192935362,0.03842473529734309,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.077813906953477,0.028990553665278657,0.23979198316098027,0.03347416674074859,0.37613712400967075,0.21962326769863455,0.03835294059558486,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.083053401700851,0.028899504842656593,0.23998569988342486,0.033462706476466736,0.3769763225038737,0.21971820346791557,0.038281145893826626,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.088292896448224,0.028808456020034543,0.24017941660586944,0.03345124621218489,0.3778155209980764,0.21981313923719656,0.038209351192068405,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.093532391195598,0.028717407197412472,0.24037313332831403,0.033439785947903033,0.37865471949227936,0.21990807500647755,0.03813755649031017,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.098771885942972,0.028626358374790422,0.24056685005075862,0.03342832568362118,0.37949391798648213,0.22000301077575854,0.03806576178855195,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.104011380690346,0.028535309552168358,0.24076056677320318,0.03341686541933933,0.380333116480685,0.22009794654503956,0.037993967086793715,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.109250875437719,0.028444260729546304,0.2409542834956478,0.03340540515505748,0.3811723149748878,0.22019288231432055,0.03792217238503549,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.114490370185093,0.028353211906924237,0.2411480002180924,0.03339394489077562,0.3820115134690907,0.22028781808360154,0.03785037768327725,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.1197298649324665,0.028347746444124,0.2410153959760712,0.033323524255165445,0.3824225136791636,0.22052721653213955,0.037745136645080765,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.124969359679841,0.028385557095346865,0.2407177841520182,0.03322328969594017,0.3826169909832992,0.2208396640335848,0.03762298311977963,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.130208854427214,0.028423367746569714,0.24042017232796528,0.03312305513671492,0.3828114682874348,0.22115211153502998,0.03750082959447852,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.135448349174587,0.028461178397792563,0.24012256050391237,0.03302282057748967,0.3830059455915704,0.22146455903647522,0.03737867606917741,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.140687843921961,0.02849898904901542,0.23982494867985943,0.0329225860182644,0.38320042289570605,0.22177700653792048,0.03725652254387628,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.145927338669335,0.02853679970023827,0.23952733685580652,0.03282235145903915,0.3833949001998416,0.2220894540393657,0.03713436901857516,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.151166833416709,0.02857461035146113,0.23922972503175355,0.03272211689981387,0.38358937750397726,0.22240190154081096,0.037012215493274034,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.156406328164082,0.02861242100268398,0.2389321132077006,0.032621882340588625,0.38378385480811283,0.2227143490422562,0.03689006196797292,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.161645822911456,0.02865023165390684,0.23863450138364764,0.03252164778136336,0.3839783321122485,0.22302679654370147,0.03676790844267179,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.16688531765883,0.028688042305129686,0.23833688955959473,0.0324214132221381,0.3841728094163841,0.22333924404514668,0.036645754917370675,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.172124812406204,0.028715727730540704,0.23821403901320498,0.03240802005129567,0.385006813302781,0.22331279723470301,0.036631153608034886,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.177364307153577,0.02873781867320743,0.2381877491727614,0.03244260928181651,0.3861941742891042,0.22309910142702896,0.03667597803670327,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.182603801900951,0.028759909615874154,0.23816145933231783,0.032477198512337345,0.3873815352754276,0.22288540561935488,0.03672080246537166,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.1878432966483246,0.028782000558540875,0.23813516949187422,0.032511787742858185,0.3885688962617508,0.2226717098116808,0.03676562689404005,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.193082791395698,0.0288040915012076,0.2381088796514306,0.03254637697337901,0.3897562572480739,0.22245801400400675,0.03681045132270844,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.198322286143072,0.028826182443874332,0.238082589810987,0.03258096620389986,0.3909436182343973,0.22224431819633267,0.03685527575137683,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.203561780890445,0.028848273386541057,0.23805629997054342,0.03261555543442069,0.3921309792207205,0.2220306223886586,0.03690010018004521,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.20880127563782,0.028870364329207785,0.23803001013009983,0.03265014466494153,0.39331834020704387,0.22181692658098448,0.03694492460871361,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.214040770385193,0.02889245527187451,0.23800372028965625,0.032684733895462365,0.39450570119336703,0.22160323077331046,0.036989749037381996,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.219280265132567,0.028914546214541235,0.23797743044921266,0.032719323125983205,0.39569306217969047,0.22138953496563632,0.03703457346605039,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.22451975987994,0.02888851951520834,0.23778044899192277,0.03270574257794357,0.39678574736010735,0.22116883676416832,0.03709247162428135,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.229759254627314,0.028833506284550364,0.23748064125942422,0.03266314409101209,0.39782139892250873,0.2209439202531858,0.03715824552321267,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.234998749374688,0.028778493053892396,0.23718083352692573,0.03262054560408061,0.39885705048490994,0.22071900374220332,0.03722401942214398,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.240238244122062,0.02872347982323442,0.23688102579442724,0.032577947117149134,0.3998927020473113,0.2204940872312208,0.03728979332107529,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.245477738869435,0.02866846659257645,0.23658121806192872,0.032535348630217654,0.4009283536097125,0.22026917072023833,0.0373555672200066,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.250717233616808,0.028613453361918482,0.2362814103294302,0.03249275014328618,0.40196400517211367,0.22004425420925577,0.037421341118937905,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.255956728364183,0.028558440131260503,0.23598160259693168,0.032450151656354696,0.40299965673451504,0.2198193376982733,0.03748711501786923,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.261196223111556,0.028503426900602535,0.23568179486443316,0.032407553169423224,0.40403530829691625,0.2195944211872908,0.03755288891680053,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.26643571785893,0.02844841366994456,0.23538198713193456,0.03236495468249174,0.4050709598593176,0.2193695046763083,0.03761866281573185,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.271675212606303,0.028393400439286596,0.23508217939943613,0.032322356195560266,0.40610661142171883,0.2191445881653258,0.03768443671466316,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.2769147073536775,0.028434284050015555,0.23457504399833232,0.03229943480195285,0.4072033035326313,0.21892199016530772,0.037627229374968665,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.282154202101051,0.02853803778912263,0.23393198423357872,0.032289413743387785,0.40834001392845953,0.21870091218492596,0.03748939533111293,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.287393696848425,0.028641791528229724,0.23328892446882502,0.032279392684822716,0.409476724324288,0.21847983420454425,0.037351561287257175,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.292633191595798,0.028745545267336796,0.23264586470407142,0.03226937162625765,0.4106134347201163,0.2182587562241625,0.03721372724340144,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.297872686343172,0.02884929900644387,0.23200280493931782,0.03225935056769257,0.41175014511594454,0.21803767824378084,0.037075893199545705,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.303112181090546,0.02895305274555096,0.23135974517456412,0.032249329509127504,0.412886855511773,0.21781660026339908,0.03693805915568994,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.308351675837919,0.02905680648465803,0.23071668540981052,0.032239308450562436,0.41402356590760125,0.2175955222830174,0.03680022511183421,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.313591170585293,0.029160560223765127,0.23007362564505682,0.03222928739199737,0.4151602763034297,0.2173744443026357,0.03666239106797845,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.3188306653326665,0.0292643139628722,0.22943056588030328,0.0322192663334323,0.416296986699258,0.21715336632225396,0.036524557024122724,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.324070160080041,0.029368067701979292,0.22878750611554957,0.032209245274867224,0.41743369709508643,0.21693228834187225,0.03638672298026696,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.329309654827414,0.029507972644251375,0.22834534909125237,0.032261611605071086,0.41842866686868174,0.2165707325756439,0.036477508250055544,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.334549149574788,0.02967363337933632,0.22804632449148637,0.03235842560280988,0.41932265405304703,0.2161090939233617,0.03673117251583106,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.339788644322161,0.029839294114421232,0.22774729989172038,0.03245523960054866,0.42021664123741204,0.21564745527107956,0.03698483678160652,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.345028139069536,0.030004954849506178,0.22744827529195433,0.032552053598287466,0.42111062842177727,0.21518581661879735,0.03723850104738203,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.350267633816909,0.03017061558459109,0.2271492506921884,0.03264886759602625,0.42200461560614233,0.21472417796651522,0.037492165313157494,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.355507128564282,0.030336276319676,0.22685022609242245,0.03274568159376502,0.4228986027905074,0.21426253931423309,0.03774582957893296,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.360746623311656,0.030501937054760942,0.22655120149265637,0.03284249559150382,0.42379258997487257,0.2138009006619509,0.037999493844708465,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.36598611805903,0.030667597789845857,0.22625217689289043,0.032939309589242606,0.42468657715923763,0.21333926200966877,0.03825315811048394,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.371225612806404,0.0308332585249308,0.22595315229312438,0.0330361235869814,0.42558056434360286,0.21287762335738655,0.03850682237625944,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.376465107553777,0.03099891926001571,0.2256541276933584,0.03313293758472018,0.4264745515279679,0.21241598470510442,0.03876048664203491,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.381704602301151,0.031060642219407325,0.2251664401428705,0.03316871151764994,0.4275665938883213,0.21228910527478806,0.03879180700747395,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.3869440970485245,0.03104198663226279,0.22453285324382447,0.03315728113379404,0.4288117989181052,0.21242110630945846,0.03865118142331951,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.392183591795899,0.03102333104511824,0.22389926634477833,0.033145850749938144,0.43005700394788937,0.21255310734412888,0.03851055583916506,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.397423086543272,0.031004675457973706,0.22326567944573228,0.033134420366082246,0.4313022089776733,0.21268510837879925,0.03836993025501062,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.402662581290646,0.030986019870829162,0.22263209254668617,0.033122989982226354,0.43254741400745744,0.2128171094134697,0.03822930467085616,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.407902076038019,0.03096736428368462,0.22199850564764012,0.033111559598370456,0.43379261903724137,0.21294911044814008,0.03808867908670172,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.413141570785393,0.030948708696540077,0.22136491874859407,0.03310012921451456,0.4350378240670253,0.21308111148281053,0.037948053502547284,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.418381065532767,0.030930053109395537,0.22073133184954796,0.03308869883065867,0.43628302909680944,0.21321311251748096,0.03780742791839283,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.42362056028014,0.030911397522250993,0.22009774495050194,0.03307726844680277,0.43752823412659336,0.21334511355215138,0.03766680233423839,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.428860055027514,0.030892741935106452,0.2194641580514558,0.03306583806294687,0.4387734391563775,0.2134771145868218,0.037526176750083934,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.434099549774888,0.030984964430118393,0.21888177676662218,0.03309199691050868,0.44027714133040236,0.21338483676883474,0.037499369547696046,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.439339044522262,0.0311701814456487,0.21834234212596668,0.03314968221022728,0.44199764756088766,0.21310445410668338,0.03756802292356398,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.444578539269635,0.03135539846117898,0.21780290748531123,0.03320736750994587,0.44371815379137264,0.21282407144453205,0.037636676299431904,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.449818034017009,0.031540615476709284,0.21726347284465575,0.03326505280966447,0.4454386600218579,0.2125436887823807,0.037705329675299847,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.455057528764383,0.03172583249223956,0.2167240382040003,0.03332273810938306,0.44715916625234287,0.21226330612022934,0.03777398305116777,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.460297023511756,0.03191104950776983,0.21618460356334487,0.033380423409101655,0.4488796724828279,0.21198292345807807,0.03784263642703569,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.46553651825913,0.03209626652330014,0.2156451689226894,0.033438108708820254,0.45060017871331315,0.21170254079592668,0.037911289802903626,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.470776013006503,0.03228148353883041,0.215105734282034,0.033495794008538846,0.4523206849437981,0.21142215813377538,0.037979943178771555,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.4760155077538775,0.03246670055436072,0.21456629964137844,0.03355347930825745,0.4540411911742834,0.211141775471624,0.03804859655463949,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.481255002501251,0.03265191756989099,0.21402686500072302,0.03361116460797604,0.45576169740476835,0.2108613928094727,0.03811724993050741,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.486494497248625,0.03275550243254026,0.2133843497140195,0.03371121168727029,0.4573999771542292,0.2104041776372751,0.03814406610047674,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.491733991995998,0.032784876247115895,0.21264812474909064,0.033849769475269624,0.45896350555730403,0.20978620563776293,0.03813284844690191,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.496973486743372,0.03281425006169153,0.21191189978416167,0.03398832726326899,0.4605270339603791,0.20916823363825066,0.038121630793327074,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.502212981490746,0.03284362387626716,0.21117567481923288,0.034126885051268326,0.4620905623634539,0.2085502616387385,0.03811041313975223,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.50745247623812,0.032872997690842794,0.21043944985430388,0.03426544283926768,0.4636540907665291,0.20793228963922622,0.0380991954861774,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.512691970985493,0.03290237150541842,0.20970322488937504,0.03440400062726702,0.4652176191696039,0.20731431763971409,0.038087977832602565,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.517931465732866,0.03293174531999405,0.20896699992444617,0.03454255841526636,0.4667811475726787,0.2066963456402019,0.03807676017902773,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.523170960480241,0.032961119134569686,0.20823077495951717,0.03468111620326572,0.46834467597575374,0.2060783736406896,0.0380655425254529,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.528410455227614,0.032990492949145314,0.20749454999458838,0.03481967399126506,0.4699082043788286,0.2054604016411775,0.03805432487187806,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.533649949974988,0.03301986676372095,0.2067583250296594,0.034958231779264416,0.47147173278190363,0.2048424296416652,0.03804310721830323,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.538889444722361,0.033091670491931915,0.20604592147601591,0.03496786572272279,0.47263539986139974,0.20429015468312703,0.038061706563943774,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.544128939469736,0.033205270851485155,0.2053569837902056,0.03485050005812591,0.47340517369677354,0.2038025962127124,0.03810967787896067,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.549368434217109,0.03331887121103838,0.20466804610439543,0.034733134393529055,0.4741749475321473,0.20331503774229784,0.03815764919397755,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.554607928964483,0.03343247157059162,0.2039791084185851,0.034615768728932184,0.47494472136752114,0.20282747927188322,0.038205620508994446,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.559847423711856,0.03354607193014485,0.20329017073277492,0.034498403064335326,0.4757144952028948,0.20233992080146868,0.03825359182401134,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.56508691845923,0.03365967228969809,0.20260123304696462,0.03438103739973845,0.47648426903826874,0.201852362331054,0.03830156313902824,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.570326413206604,0.03377327264925131,0.2019122953611544,0.03426367173514159,0.4772540428736424,0.20136480386063949,0.03834953445404512,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.575565907953977,0.03388687300880453,0.20122335767534424,0.03414630607054473,0.4780238167090161,0.20087724539022495,0.03839750576906201,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.580805402701351,0.03400047336835778,0.20053441998953392,0.03402894040594785,0.4787935905443899,0.2003896869198103,0.0384454770840789,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.5860448974487245,0.034114073727911,0.19984548230372376,0.033911574741351,0.4795633643797637,0.19990212844939573,0.03849344839909579,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.591284392196099,0.03426896939222112,0.1992264924742223,0.033912166618065606,0.48093628634174124,0.1994450972151292,0.038567708544020765,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.596523886943472,0.03446794191031315,0.19868216201466724,0.034038661362708486,0.48295298298807227,0.19902064945571507,0.03867002826905484,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.601763381690846,0.034666914428405214,0.19813783155511203,0.03416515610735139,0.48496967963440374,0.19859620169630093,0.03877234799408894,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.607002876438219,0.03486588694649724,0.19759350109555696,0.034291650851994274,0.4869863762807349,0.19817175393688677,0.03887466771912303,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.6122423711855935,0.0350648594645893,0.19704917063600175,0.034418145596637174,0.4890030729270663,0.1977473061774726,0.038976987444157125,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.617481865932967,0.03526383198268133,0.19650484017644665,0.03454464034128006,0.4910197695733974,0.19732285841805844,0.03907930716919121,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.622721360680341,0.035462804500773396,0.19596050971689144,0.03467113508592296,0.49303646621972896,0.19689841065864425,0.03918162689422531,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.627960855427714,0.03566177701886543,0.19541617925733637,0.03479762983056584,0.49505316286606005,0.19647396289923014,0.03928394661925939,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.633200350175088,0.035860749536957455,0.19487184879778127,0.03492412457520873,0.49706985951239113,0.19604951513981603,0.03938626634429347,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.638439844922462,0.036059722055049516,0.19432751833822606,0.03505061931985163,0.4990865561587226,0.19562506738040183,0.03948858606932757,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.643679339669835,0.0361604493855145,0.19380810977264634,0.035178764337693805,0.5009117056786618,0.1951810652137612,0.03956489490493996,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.648918834417209,0.03614753093137305,0.19331752977631372,0.03530881832020976,0.50251528176591,0.19471444335443674,0.03961111546846456,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.654158329164583,0.03613461247723161,0.1928269497799812,0.0354388723027257,0.5041188578531579,0.19424782149511235,0.03965733603198916,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.659397823911957,0.036121694023090165,0.19233636978364851,0.035568926285241664,0.5057224339404061,0.1937811996357879,0.039703556595513764,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
6.66463731865933,0.036108775568948724,0.19184578978731598,0.035698980267757606,0.507326010027654,0.19331457777646358,0.039749777159038366,1.4904065522679255e-07,7.555521887592504e-09,2.8414797506630944,3.76913
