Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z
9160,7425.113839056977,0.00012542811,0.0005915645,-0.00046134926,25.483348689204867,12.721684787821296,12.772006903069693,16.32633596997391,-0.3115994152230517,-31.805127833800373,-9.446416716433168,-15.53343026864164,15.213496237148204
9165,7425.113839056977,2.0614963e-05,0.0008260916,-0.0003533224,25.44846742530629,11.808522752070143,9.36183681648296,17.877860063415827,-1.036459768740266,-29.610066231025133,-10.96305965498309,-13.895407789244155,16.428604860905466
9170,7425.113839056977,-8.121489e-05,0.0011014879,-0.00025722844,24.851411686463088,10.46512651535756,5.848638465206448,18.90060074999008,-1.8312832432874955,-27.0548280274139,-11.388744749637995,-11.757188327991708,17.38656519762924
9175,7425.113839056977,-0.00016714212,0.0013777844,-0.00017640732,23.869154315815223,8.749440939258939,2.497043387986623,19.41705794600956,-2.659964514144981,-24.217317458994877,-10.92294443216074,-9.212821621203284,17.900649696798496
9180,7425.113839056977,-0.00022346272,0.0016110562,-0.000101999576,22.699998457911114,6.773047935936636,-0.458175433529985,19.51136423339256,-3.4953062082985937,-21.190720335052543,-9.848094651708244,-6.401087056030656,17.829271399669658
9185,7425.113839056977,-0.00024052088,0.001768647,-1.8171917e-05,21.538853800792403,4.699141573967218,-2.8748511185472383,19.305834114000277,-4.31561639201204,-18.076720296401266,-8.48142010566139,-3.5068704290862573,17.131946958622276
9190,7425.113839056977,-0.00021917633,0.001834843,9.017567e-05,20.556718268431986,2.7141869281827624,-4.715283360950278,18.92693605064585,-5.104721244921118,-14.972983428840603,-7.120386521668342,-0.7328111511707435,15.868642419238196
9195,7425.113839056977,-0.00017286498,0.0018062732,0.00022874675,19.884132574399963,0.9923791348470097,-6.018342718910871,18.475446685495516,-5.855448059295618,-11.96577328583918,-5.996311376855238,1.7397233337504507,14.16449160158287
9200,7425.113839056977,-0.00012069129,0.0016876822,0.00038530302,19.595813182895917,-0.3339530124007357,-6.863930469016421,18.01456328857046,-6.573138175832307,-9.134995598964103,-5.247108538020122,3.783745589625908,12.17930169454836
9205,7425.113839056977,-7.516406e-05,0.0014923176,0.00052922353,19.69397880493151,-1.2039746159293203,-7.347887429613845,17.57731819849676,-7.2751774142033785,-6.564712203707693,-4.908029110945653,5.355806605024411,10.092975383096807
9210,7425.113839056977,-3.61022e-05,0.0012417443,0.00062417146,20.10395098087818,-1.6537259703085783,-7.565917691453645,17.181221003860518,-7.985174126291843,-4.343497297899254,-4.921904308108285,6.515554752058819,8.089790699555
9215,7425.113839056977,3.2577445e-06,0.00096091145,0.00064882933,20.696619693672154,-1.8176425110736325,-7.608073789547543,16.837149657547233,-8.723352519298665,-2.546600880781731,-5.170501797687259,7.417649625665803,6.3350503985676525
9220,7425.113839056977,4.665705e-05,0.00067320705,0.0006100747,21.317932539170478,-1.900397432900192,-7.567300968913823,16.550260379239152,-9.495828460303478,-1.2093127128274466,-5.504925099446928,8.27288040267726,4.956989183116196
9225,7425.113839056977,9.0884125e-05,0.00040331294,0.00053928106,21.79473048870412,-2.1257225258645365,-7.5534628912003825,16.31927046178851,-10.285502496842986,-0.31008603854763006,-5.750733223610815,9.287879417973583,4.043924491907198
9230,7425.113839056977,0.00012915676,0.00018194699,0.00047522792,21.92723973688434,-2.664760609162319,-7.694170437849007,16.1392533914094,-11.04710923883062,0.2259404612103788,-5.703225535789762,10.58852401482667,3.648605394658368
9235,7425.113839056977,0.00015512835,4.073274e-05,0.00044639554,21.511314012423355,-3.5544964351333244,-8.10981079465213,16.00640516935334,-11.709172537482976,0.5069784836831623,-5.154451533018664,12.140323339586162,3.7832075907918963
9240,7425.113839056977,0.00016368684,-1.9245222e-06,0.0004631271,20.401655666770502,-4.6506958474941955,-8.869298318005661,15.91912396515352,-12.184337855591314,0.6493762392764273,-3.9575120147545473,13.711688213220752,4.400297252616035
9245,7425.113839056977,0.00015115684,4.8646765e-05,0.0005185954,18.572797622131738,-5.671271663054931,-9.953055970004556,15.872815343432983,-12.386436395578075,0.7551384353572592,-2.0823454897107245,14.934362498606205,5.378292740088107
9250,7425.113839056977,0.000116013085,0.00016564643,0.0005957631,16.130398466906883,-6.319247953402215,-11.250154985469038,15.852659356800249,-12.249264411415373,0.8956343810767846,0.3802094437416138,15.445166598134492,6.534896136929198
9255,7425.113839056977,6.0046666e-05,0.0003125752,0.00067745795,13.271411805202927,-6.392653221174829,-12.58910107414826,15.831046721743295,-11.74202096058247,1.1024839613218171,3.260808723651418,15.0113283330505,7.666992896387566
9260,7425.113839056977,-1.1206935e-05,0.00045647367,0.00075371587,10.220826094111807,-5.811740127127839,-13.779006656547924,15.7720303066252,-10.878551817313513,1.3666354984897078,6.370410528186903,13.566946285413307,8.592747094486292
9265,7425.113839056977,-8.9287336e-05,0.00057754025,0.0008205982,7.168897074893072,-4.586470438718084,-14.642391474675922,15.640066307077067,-9.718949044168715,1.6464761027863313,9.554303524892157,11.182073388983865,9.176291400434017
9270,7425.113839056977,-0.00016484899,0.00067138823,0.0008729423,4.230816399418736,-2.7872902482935658,-15.032312964698892,15.408497365249676,-8.360943156991146,1.8847269735969205,12.723953441651384,8.024887550364241,9.327962035093254
9275,7425.113839056977,-0.00023165926,0.0007446002,0.0008997139,1.4483644851882571,-0.5468185621152131,-14.832961072641726,15.065563113032002,-6.919659856996029,2.0301247592113976,15.849339602718965,4.343132562220803,8.983212015542556
9280,7425.113839056977,-0.00028927007,0.00080742955,0.0008858967,-1.176121691834588,1.9361038601478642,-13.95552772193182,14.617054430935124,-5.500956061960958,2.055005723454891,18.92233462908385,0.44150657344866717,8.0808974816374
9285,7425.113839056977,-0.00034222132,0.00086616713,0.0008171093,-3.6468651160755243,4.434350386508023,-12.354537163670415,14.08490443624385,-4.179847381506032,1.9605396102605335,21.925227815742033,-3.377848585385121,6.574373020736059
9290,7425.113839056977,-0.0003953354,0.0009167755,0.00068497297,-5.957720744346908,6.763847668464746,-10.076845453744992,13.501569132567852,-2.993596406885394,1.7684142946790269,24.81941895869582,-6.8935967948069905,4.488806535067965
9295,7425.113839056977,-0.00044769052,0.00094626716,0.00049530755,-8.084975871912057,8.813985058454428,-7.310602268304449,12.902877394444545,-1.9491471603314023,1.5059381325198804,27.545365768217522,-9.98818344971883,1.9850395091690416
9300,7425.113839056977,-0.0004882326,0.00094560476,0.00027304367,-10.004934289041293,10.489846825676818,-4.379050688467343,12.322670313173035,-1.0373283572543617,1.1929000437675166,30.045531272188022,-12.575863975927541,-0.6334738576666727
9305,7425.113839056977,-0.00049558,0.0009221763,5.052367e-05,-11.740168430900404,11.632683960952878,-1.6740578612064754,11.791134631312048,-0.2449544430664421,0.8348148601516048,32.312301148034926,-14.51107507899692,-2.980381882804645
9310,7425.113839056977,-0.0004513667,0.0008951273,-0.00015763479,-13.368593609484115,12.059369646812293,0.43575790488253885,11.335985873512872,0.4407442307320233,0.42342147349189396,34.39587529551152,-15.623459654408771,-4.678804478585
9315,7425.113839056977,-0.0003572626,0.0008795931,-0.0003606369,-14.950264538674409,11.73572212266578,1.7063437317498584,10.984530600377074,1.0338265993169031,-0.05741707929848161,36.329001483187476,-15.892894700576703,-5.468551971308108
9320,7425.113839056977,-0.00023214408,0.00087998516,-0.0005699989,-16.442337067126314,10.890677372280216,2.0860514977408995,10.763910946290594,1.5505124909005232,-0.6251089558805827,38.04169380480761,-15.564535872502033,-5.280567914901101
9325,7425.113839056977,-0.0001003145,0.00089248596,-0.0007819664,-17.676821268292507,9.950200548816678,1.7020886444603622,10.698335261888024,2.003232250696832,-1.2947960106918037,39.3417535999162,-15.076778676245025,-4.22691811495918
9330,7425.113839056977,1.5161221e-05,0.0009077248,-0.00097446865,-18.41988345714136,9.337177788503205,0.7877709670516726,10.803305822617292,2.3877161968348943,-2.0779504961770865,39.97984514200304,-14.848239734914975,-2.529445731996593
9335,7425.113839056977,0.00010013737,0.00091506244,-0.0011067486,-18.50903664299196,9.243140014361025,-0.39549969778394534,11.07682661706406,2.6709558921075347,-2.977432650551795,39.79547754348293,-15.037441485969476,-0.4466931628763895
9340,7425.113839056977,0.00015732019,0.0009102541,-0.001131336,-17.997557435473674,9.51620086096916,-1.612987445564925,11.48953284902257,2.7932819262851396,-3.975788683799345,38.871292005516054,-15.432828152341836,1.7691507407138198
9345,7425.113839056977,0.00020368463,0.0008980398,-0.0010273926,-17.154454712433754,9.763062428144234,-2.692525564677765,11.978200732208851,2.6932637638447474,-5.02269577468143,37.53952145927373,-15.579671571934027,3.8955960025335754
9350,7425.113839056977,0.00025710784,0.0008856187,-0.0008196334,-16.25310829385281,9.598233576347024,-3.5442962129467004,12.447974641009413,2.3460383771226176,-6.034346443822517,36.16840135120052,-15.067617452733112,5.7590175408398565
9355,7425.113839056977,0.00032720875,0.00087579177,-0.0005550446,-15.349534465354473,8.825340778866643,-4.15263967273617,12.784372103592094,1.7899367064520009,-6.911256371345747,34.92842995007428,-13.738622981589886,7.244270742377348
9360,7425.113839056977,0.00041597986,0.00086952455,-0.00027498917,-14.264370151367718,7.44097443701464,-4.535852784968794,12.872664332814228,1.1217565718534894,-7.566329146403966,33.75497342880786,-11.686076285085305,8.282556872437787
9365,7425.113839056977,0.0005184868,0.0008728068,-9.038295e-06,-12.728315319423665,5.552509130525844,-4.6921180429283975,12.62041368238954,0.465024429241617,-7.946742573159661,32.47116885420669,-9.140879095759976,8.819235527016982
9370,7425.113839056977,0.00061905716,0.0008995257,0.0002170285,-10.559638741316768,3.3268656901961533,-4.57355943278557,11.97699971068744,-0.06672858339602072,-8.039912618561736,30.945906227740267,-6.3834828186633406,8.793846765404282
9375,7425.113839056977,0.00069115055,0.0009668155,0.00037605903,-7.799470383988329,1.0004601537783153,-4.118242766475613,10.943152587768626,-0.3943749657236788,-7.866979913758193,29.219584836120838,-3.729430956590276,8.165597408124416
9380,7425.113839056977,0.00071048376,0.0010827202,0.00044957106,-4.749783503470289,-1.112480164158275,-3.3083633334902887,9.567693016021284,-0.48205166418205936,-7.473150972428914,27.545357663195453,-1.5288140102209349,6.961889417596804
9385,7425.113839056977,0.00067452784,0.0012315621,0.00044471124,-1.8489001506497615,-2.7013936573504695,-2.1870438419140017,7.934872788314011,-0.33465502231383315,-6.919211598585313,26.277294553716413,-0.08729733929865086,5.286630584478531
9390,7425.113839056977,0.0006055746,0.0013733886,0.00038938,0.5670938857690899,-3.600483311980658,-0.8259023248395723,6.148450554154466,0.012690611428801901,-6.2721086308075575,25.647722710435268,0.46444676060420953,3.2783858053615527
9395,7425.113839056977,0.0005353279,0.0014620596,0.00030676732,2.430078529738048,-3.8420106489795,0.6989249097966046,4.316513745160251,0.5103799449621467,-5.593467082892965,25.616674808714514,0.20828489494235836,1.0749171411109737
9400,7425.113839056977,0.0004910795,0.0014687941,0.0002046785,3.921618719183961,-3.5892677610938124,2.3086938596594884,2.538696848731549,1.1115038952462362,-4.930043314706485,25.902951636244474,-0.6455818682868761,-1.1982758149376975
9405,7425.113839056977,0.0004901509,0.0013954247,8.889394e-05,5.319354954973995,-3.0572644965415536,3.9365299292173033,0.8972570872598462,1.7862548062017174,-4.310942431289842,26.146655000660907,-1.852335951493638,-3.4452127880197203
9410,7425.113839056977,0.00053678965,0.0012687511,-2.3549133e-05,6.8165941502354945,-2.4776132480603126,5.555785826820883,-0.5466629281739852,2.5293469018338817,-3.751939192319801,26.093335966043163,-3.1750793972303457,-5.623471898706843
9415,7425.113839056977,0.00062082947,0.0011221986,-0.00010974089,8.414351888559203,-2.0634854642832368,7.181714692326436,-1.7517657672536817,3.358372780531277,-3.2624158560430416,25.7006810019831,-4.41823305890412,-7.7389241855523805
9420,7425.113839056977,0.0007232573,0.0009815319,-0.00015644942,9.938290646159466,-1.9371706431613136,8.827765876524294,-2.6932335240884413,4.3039651777731285,-2.8506887127078864,25.118210255730588,-5.4901406258535665,-9.79670262652849
9425,7425.113839056977,0.0008260577,0.0008620279,-0.0001656681,11.154104660037582,-2.0710453494368055,10.453206421393272,-3.3618502999046296,5.395570734596325,-2.5269731395020374,24.571013085371455,-6.447871467620105,-11.745858986894518
9430,7425.113839056977,0.00091710716,0.00077284884,-0.0001484662,11.889962493469092,-2.3166280896959286,11.956277084506524,-3.7664949080893884,6.646491682197443,-2.304294219160613,24.239800017008882,-7.453209639982925,-13.471608601682188
9435,7425.113839056977,0.0009885891,0.0007232238,-0.000119006065,12.087568880115022,-2.503292966511414,13.218840070138548,-3.9355413334129707,8.039925557652671,-2.196152243814243,24.21124014356807,-8.659978565881287,-14.842313479307226
9440,7425.113839056977,0.0010333834,0.0007247687,-9.18725e-05,11.77817443116309,-2.512424013338365,14.160112013424303,-3.9110170109287345,9.51869365982616,-2.2094379599658325,24.49611041922814,-10.129615667506554,-15.770299768387073
9445,7425.113839056977,0.0010450542,0.0007887403,-7.949542e-05,11.027395166876694,-2.2852101196451047,14.766625620870993,-3.735535880737981,10.983684985658831,-2.3358065038593097,25.07140832076599,-11.821820509675858,-16.250444781914442
9450,7425.113839056977,0.0010183237,0.0009190935,-8.919412e-05,9.883869015674726,-1.810852719963056,15.095695508671863,-3.439261872450402,12.306316648574063,-2.5482809511996645,25.918660483688804,-13.618809613564187,-16.367040343035807
9455,7425.113839056977,0.0009479931,0.0011023672,-0.0001158829,8.353246601419677,-1.1402222861544742,15.256764759512091,-3.0340423821015747,13.354009095652652,-2.8064232646939833,27.044063572757437,-15.337132610998571,-16.269966895610875
9460,7425.113839056977,0.0008305139,0.001302373,-0.0001325844,6.431391849361977,-0.40144457476133244,15.365547641499376,-2.515514773285644,14.019634725038992,-3.0655099087563187,28.447390479312304,-16.741535926391784,-16.119663029958932
9465,7425.113839056977,0.0006722561,0.0014687895,-9.4958246e-05,4.20874111226775,0.23653835676288804,15.472693526662312,-1.8699505015191544,14.243405090987428,-3.282365726096134,30.024476949118394,-17.603289063697424,-16.009952853003373
9470,7425.113839056977,0.00049468374,0.0015594063,2.8713413e-05,1.953000722079456,0.636223038660158,15.509204383702727,-1.0824674085541783,14.021674806678268,-3.4143367203870345,31.492734017098115,-17.781243028742587,-15.914492602036947
9475,7425.113839056977,0.00032642364,0.0015588354,0.00022398274,0.01628616253336812,0.7017622099427383,15.31522679599189,-0.14538460150276755,13.403557137372042,-3.4147174580358453,32.49236570858935,-17.22866453204316,-15.720134296245998
9480,7425.113839056977,0.00018954395,0.0014783328,0.0004415939,-1.3706709916393336,0.3363852435412109,14.743214152240089,0.9342238962927949,12.479636194224947,-3.231049992224246,32.79971466136355,-15.939366714706386,-15.331789274656106
9485,7425.113839056977,9.542133e-05,0.0013461452,0.00063876173,-2.171916045476525,-0.5279759042334049,13.74360762946495,2.128388613011454,11.366300765319972,-2.812370036201276,32.40679507145265,-13.96167001690756,-14.750862751308654
9490,7425.113839056977,4.8581693e-05,0.0011988392,0.0007981702,-2.4696026673725164,-1.8470931664943928,12.378730639454862,3.3834296242713444,10.18735871300719,-2.1286507553560257,31.449440637961885,-11.463610918535235,-14.069704880548446
9495,7425.113839056977,4.8855236e-05,0.0010733249,0.0009168269,-2.3855160649297495,-3.434565580685719,10.782382832297714,4.619011763949063,9.053745505760665,-1.1967645865334955,30.12977201787195,-8.74252547220331,-13.405243082164583
9500,7425.113839056977,8.964035e-05,0.0009988657,0.0009853127,-2.0520575391207885,-5.011219996007802,9.107984513038591,5.738587008424591,8.043725578416845,-0.09481571311709303,28.676738418567908,-6.155850939488483,-12.832793436896957
9505,7425.113839056977,0.00015516226,0.000990898,0.0009766909,-1.5897224170155013,-6.298215359706023,7.496873291363644,6.653991299499441,7.188535487669062,1.0516951067946891,27.298999242384674,-4.01366565790468,-12.368192833189585
9510,7425.113839056977,0.00022114311,0.0010480442,0.0008587079,-1.062357261031778,-7.119240337973838,6.069568677101105,7.310832863768129,6.4697766157301455,2.106741534353098,26.114792139194982,-2.473881917204741,-11.995934615504448
9515,7425.113839056977,0.00026195068,0.0011513408,0.00062642404,-0.45035754758710755,-7.459775343615706,4.915343891474239,7.696406641880431,5.831265287252384,2.959156820081155,25.117218487952556,-1.4948358842297278,-11.69412489724894
9520,7425.113839056977,0.000261007,0.0012666269,0.0003257477,0.3021509951170538,-7.419825853654561,4.059131642390329,7.828141109865074,5.201422867209255,3.5380468310648965,24.232975368437256,-0.9049429001819629,-11.41680281201846
9525,7425.113839056977,0.0002128699,0.0013555975,3.4230015e-05,1.2092618279939797,-7.104620746517116,3.4318317618414396,7.737631715375617,4.517661627269769,3.8099105440122756,23.41637414106495,-0.5363868395210414,-11.061366946909434
9530,7425.113839056977,0.000118820375,0.0013912141,-0.00018290064,2.2227899801010054,-6.570823178217487,2.886583290524557,7.464385406026711,3.7452412523312475,3.768344032730859,22.676092294843478,-0.2977637707112044,-10.47455197849925
9535,7425.113839056977,-1.1871927e-05,0.0013663336,-0.00029681192,3.261316585519162,-5.8374709562396445,2.2529376646377015,7.059846441689704,2.885994488577631,3.423694629745917,22.04210472194805,-0.1718692035314202,-9.49625710945842
9540,7425.113839056977,-0.00015831138,0.001292577,-0.00030908556,4.2314102339796955,-4.90387336121801,1.390674887559416,6.594470310540462,1.975010555676413,2.796030609955672,21.537387227397772,-0.19448273711295444,-8.006330350377569
9545,7425.113839056977,-0.00029128283,0.001192942,-0.00023468485,5.024479481572634,-3.7509154853270728,0.22221980666396024,6.160020043123357,1.067341750228076,1.9134357940491857,21.178767808580382,-0.43977203712838353,-5.955280547129443
9550,7425.113839056977,-0.0003876543,0.0010950515,-9.295175e-05,5.512856207794393,-2.336099455688033,-1.2519108064542173,5.860939756072045,0.220577209870092,0.8148848520794534,20.98947131588867,-1.007823590983568,-3.3825989859397314
9555,7425.113839056977,-0.00044226614,0.0010274962,9.382934e-05,5.568142350478448,-0.5976126875922789,-2.946158874775247,5.792816574590549,-0.5199310015063463,-0.44629159669158813,21.00230850384323,-2.005802125264745,-0.42717439504125565
9560,7425.113839056977,-0.00046694346,0.0010176183,0.00029895108,5.099017572469201,1.5238778837436469,-4.695595274987537,6.012756954623767,-1.1288805036796878,-1.8011602636189439,21.251492756988597,-3.5183430545470404,2.677130670355801
9565,7425.113839056977,-0.00047782683,0.0010868793,0.0004897849,4.094218530664,4.038294089746,-6.284010288294521,6.514489589828229,-1.600667464782826,-3.1656232103424538,21.754559183000666,-5.560972231479726,5.6300087207564165
9570,7425.113839056977,-0.0004812215,0.001243303,0.0006308852,2.6601496190715253,6.846324452627253,-7.497882484250876,7.22129553871295,-1.9424377718255021,-4.442636038454218,22.481822024478248,-8.027232247527898,8.12089390929756
9575,7425.113839056977,-0.00047016412,0.0014739741,0.00069706264,1.0284853963394562,9.717106828545024,-8.19510053739199,8.002918100149909,-2.165600921960002,-5.530234912744384,23.331863495054137,-10.674851210234372,9.905710950701145
9580,7425.113839056977,-0.00043289847,0.0017447402,0.00068562396,-0.5046905330991285,12.353879610642998,-8.358080531538544,8.71426733585199,-2.2813732432200124,-6.34013183310821,24.153690031193406,-13.195851875508575,10.87858767656504
9585,7425.113839056977,-0.00036167458,0.0020093343,0.0006158349,-1.6944754173991559,14.523743013028088,-8.096708020889164,9.247446344224816,-2.301366701541562,-6.823971624325389,24.810295769983355,-15.345721972141666,11.101054862827787
9590,7425.113839056977,-0.00025257547,0.002222818,0.00051812804,-2.431991390457336,16.150768495287434,-7.596101547768595,9.578858463564618,-2.238154315348946,-6.992822196552191,25.216399542052756,-17.03595968831852,10.769299003871279
9595,7425.113839056977,-0.00010416647,0.0023550708,0.00042310276,-2.745559104349888,17.299102534857248,-7.045755628513543,9.785394736912938,-2.0992671113664967,-6.912129174902696,25.323430834940524,-18.32318083431111,10.138260067757948
9600,7425.113839056977,7.597114e-05,0.0023973158,0.0003543552,-2.750541848504291,18.07995337807627,-6.595970916928164,10.013996001010899,-1.8766107769217273,-6.67039585828956,25.099812194878183,-19.32668776288066,9.446741989733678
9605,7425.113839056977,0.00026456153,0.0023588713,0.00032431143,-2.597253294438781,18.575749670398018,-6.352878251079201,10.41817171238094,-1.5434277149935909,-6.3425270578129505,24.542347765024175,-20.155667524562347,8.875780425303638
9610,7425.113839056977,0.00042848254,0.0022586186,0.00033235952,-2.4366436926929573,18.828411791634444,-6.379484826366789,11.098031013974694,-1.0683170066142296,-5.972056846146407,23.701878602229414,-20.883440351502394,8.53191683380097
9615,7425.113839056977,0.0005397051,0.0021174883,0.00036439163,-2.4034883364519892,18.863717563436538,-6.671980035377457,12.075088566529164,-0.4381309674201459,-5.576052796020342,22.691665896089404,-21.54893212312109,8.428407757137357
9620,7425.113839056977,0.00058481836,0.0019535592,0.0003973144,-2.6036546019758697,18.706980157062233,-7.133187463931651,13.308080706275948,0.3305187922786037,-5.158398818934065,21.658839950809494,-22.160844570148946,8.47196105611598
9625,7425.113839056977,0.0005629612,0.001779381,0.00040821996,-3.090376032895588,18.377120803838643,-7.592293732729416,14.733628013731366,1.2002640120452321,-4.719983674636744,20.72001419254994,-22.700730442556413,8.492652109173797
9630,7425.113839056977,0.0004793782,0.0016024444,0.000382284,-3.837822902220946,17.87076316339956,-7.872738454187896,16.30233685746121,2.1297581962979195,-4.266268110936373,19.898752171244638,-23.123867088126104,8.31938126481051
9635,7425.113839056977,0.00034290017,0.0014279431,0.00031605116,-4.740147614445013,17.154816466155197,-7.855177477492219,17.98548777738402,3.081304540927527,-3.8160962823467273,19.117926056773435,-23.359466669014544,7.851648602377245
9640,7425.113839056977,0.0001678177,0.0012607803,0.00021616464,-5.650836105342898,16.17639388058599,-7.4975488770822665,19.75122272302983,4.016771034303752,-3.4098281653141296,18.26287995052386,-23.316510529660626,7.0877519391042005
9645,7425.113839056977,-2.5268419e-05,0.0011061113,9.4550654e-05,-6.444112617770735,14.880148766042865,-6.819228675122727,21.534920894854483,4.891578822408342,-3.1105348495702785,17.272458678349864,-22.895073181210527,6.110138274668284
9650,7425.113839056977,-0.00021330088,0.00096998713,-3.6074605e-05,-7.059643285742789,13.220082474032846,-5.867687627670388,23.231065500895827,5.655383325919325,-2.993456867367959,16.191844617321436,-21.998811324975954,5.041519135555031
9655,7425.113839056977,-0.0003779854,0.0008586567,-0.00016342461,-7.497379056426289,11.17465506197625,-4.6801595342230655,24.711728675139828,6.260244453855926,-3.1251418500769343,15.148917311934524,-20.558245581965288,3.9856760747115576
9660,7425.113839056977,-0.0005111616,0.00077638886,-0.00027396163,-7.757749417259186,8.784112882339127,-3.260235266655373,25.855165553564664,6.669349991671703,-3.5407215338209355,14.265850778204515,-18.57680896025105,2.9813315891132905
9665,7425.113839056977,-0.0006158596,0.0007230005,-0.00035660717,-7.768147466050287,6.195598652328792,-1.5926140777127922,26.568934485686302,6.857089457290209,-4.229952577053146,13.562479975648925,-16.176034059285854,2.0029415735243337
9670,7425.113839056977,-0.0007041724,0.00069325,-0.00041313824,-7.3617250566903385,3.6648565381263545,0.30550696779485875,26.807021548246528,6.797359763017818,-5.137109018517543,12.917970546235805,-13.585562114135799,1.0119771437675453
9675,7425.113839056977,-0.0007909198,0.0006791416,-0.0004615935,-6.3386038706384715,1.4878642301162683,2.342117510938836,26.584934113044117,6.450229905809402,-6.1716942876091645,12.116936959117217,-11.061440158844023,0.009951832687843387
9680,7425.113839056977,-0.0008840283,0.00067551876,-0.00052061526,-4.578965368621502,-0.09368322340849566,4.368158990523657,25.9863803903398,5.76598724721139,-7.226363275024586,10.955852148579782,-8.795650254670731,-0.9614206530332328
9685,7425.113839056977,-0.0009766878,0.0006855742,-0.00058803125,-2.1567544953258775,-0.9549344234048274,6.240393146034906,25.147650250581908,4.716305515769866,-8.201037578209242,9.372371337206594,-6.884717144120626,-1.858980567712965
9690,7425.113839056977,-0.0010469494,0.0007189097,-0.0006372406,0.6085805427674487,-1.1104834094236846,7.862165458775994,24.217235194350767,3.333757215715244,-9.027218935964804,7.5374513191829,-5.346619892266411,-2.6545715746852094
9695,7425.113839056977,-0.0010655206,0.0007803912,-0.00063790276,3.234351593119789,-0.7031468692822962,9.17277729277706,23.310245208754033,1.7238705056791348,-9.678442731948044,5.818670052072001,-4.14406989019825,-3.3139597213576355
9700,7425.113839056977,-0.0010095799,0.0008599109,-0.00057848083,5.272608861108019,0.04249759998294689,10.117207453811746,22.482303543953858,0.035269026259178826,-10.159391474754546,4.608354299290247,-3.2011129402466425,-3.7774410829534055
9705,7425.113839056977,-0.00087549136,0.0009335942,-0.00046944275,6.469662051401463,0.8803128873749513,10.636809996402036,21.730440944803238,-1.5873957643904704,-10.485049318919653,4.163163867492719,-2.416263425440218,-3.971385758340178
9710,7425.113839056977,-0.0006848639,0.0009750974,-0.0003330575,6.788497549513557,1.5979105672902945,10.693582461521174,21.010457658862695,-3.0333934157512843,-10.66773170473515,4.564311530831355,-1.6878634128673982,-3.8454757053587265
9715,7425.113839056977,-0.00047683087,0.0009664613,-0.0001922593,6.349677355795427,2.0610388204202748,10.304319957937906,20.258006452552625,-4.229297626746936,-10.71655148352783,5.755582882976474,-0.9550873470119661,-3.407393587036525
9720,7425.113839056977,-0.00029206192,0.00090412755,-6.425397e-05,5.365299668122169,2.227244512012315,9.543833660737647,19.408125122325,-5.128624621289144,-10.64159615707921,7.589841582402322,-0.22196643189581344,-2.7218625174428164
9725,7425.113839056977,-0.00016045458,0.0007986231,4.1203377e-05,4.080070150116661,2.121153509049531,8.509789440516244,18.412334362630506,-5.701239848607152,-10.4560286005626,9.870861671371884,0.45673976536622485,-1.8733858910491419
9730,7425.113839056977,-9.838143e-05,0.00066939037,0.00012134381,2.7121990724436174,1.7927410092032217,7.286181548185625,17.251669661843923,-5.927594113543089,-10.175977798081465,12.399396990207507,1.0115064925986148,-0.9298285804300432
9735,7425.113839056977,-0.00011120353,0.00053560094,0.00017670555,1.406267879700898,1.2824485778053925,5.940222786751323,15.943128234623003,-5.798789906811357,-9.820034162640688,15.013869850661331,1.392994274988359,0.060186584290218725
9740,7425.113839056977,-0.00019402638,0.00041062615,0.00020685843,0.22562086308156637,0.6047587341561877,4.545526766581619,14.536900924434885,-5.321245468775665,-9.408546358322376,17.600744005192297,1.5931398985290786,1.0433948831625566
9745,7425.113839056977,-0.0003276606,0.00030495526,0.00021057717,-0.8087842173744875,-0.2458389039185711,3.1990746480023837,13.10376833386167,-4.5217417579417045,-8.961902698797523,20.068281569090367,1.6442339636620122,1.9432033704426521
9750,7425.113839056977,-0.0004759278,0.00023363698,0.00019083491,-1.6655182498161234,-1.269370510281239,2.0114383682248755,11.715244666493025,-3.448618994630306,-8.497557790270541,22.31353941714636,1.59464291510503,2.6664945301519873
9755,7425.113839056977,-0.00059360627,0.00021724595,0.0001607359,-2.274445248503944,-2.42772658395386,1.0724105557619947,10.42421821698358,-2.1677482875388194,-8.026653311437249,24.213492686971694,1.4721286279642287,3.1346176400831753
9760,7425.113839056977,-0.0006446059,0.00027215973,0.00014142912,-2.537564829892254,-3.625269916190679,0.41400472789431086,9.254645288828986,-0.7555608561885481,-7.5512439024496345,25.646185363396427,1.2574844526467146,3.317613797659953
9765,7425.113839056977,-0.0006155041,0.0003958319,0.000151518,-2.3768442728087047,-4.723914931851302,0.006531771972762557,8.204199498688329,0.7070563216841994,-7.062143360253678,26.53591068205381,0.8935121576110743,3.2359861946653945
9770,7425.113839056977,-0.00051467586,0.0005605774,0.00019658497,-1.7988153998303118,-5.594131380777231,-0.19680819828678597,7.254688692011625,2.1377115757934924,-6.537687668755089,26.907392490916692,0.3330732151922289,2.9148706751595586
9775,7425.113839056977,-0.00036053284,0.00072327245,0.00026592973,-0.9280257129139136,-6.169366853842053,-0.20889869046183418,6.380846245785365,3.4530445295352417,-5.9448044432465315,26.91044514895432,-0.4070241542898714,2.334077937882932
